gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Ha412HOChr00c00065:24176-24760	0	2	0.99955620363913	OG0001326	4
Ha412HOChr00c00065:61375-61926	0	1	0.999524503899068	OG0002969	2
Ha412HOChr00c00090:25389-25963	0	2	0.999492804159006	OG0019803	1
Ha412HOChr00c00094:17514-22075	0	4	0.626894059468712	OG0012448	1
Ha412HOChr00c00094:22759-24734	3.490194	3	0.0820706270208584	OG0027696	2
Ha412HOChr00c00094:26195-27767	72.790802	3	0.038578583655614	OG0020090	4
Ha412HOChr00c00111:38350-41301	0	4	0.228301527927471	OG0001355	8
Ha412HOChr00c00144:571-1748	0	2	0.999461104418944	OG0004398	3
Ha412HOChr00c00155:38073-39958	0	1	0.999429404678882	OG0027662	2
Ha412HOChr00c00169:10608-11357	22.307976	2	0.244151397958537	OG0001552	4
Ha412HOChr00c00169:17696-18564	9.153067	2	0.363152222151778	OG0008793	3
Ha412HOChr00c00180:24700-28108	0	4	0.271381474671908	OG0025445	1
Ha412HOChr00c00180:33306-35423	0	3	0.225638749762252	OG0001114	5
Ha412HOChr00c00192:13065-14928	0	1	0.99939770493882	OG0010040	2
Ha412HOChr00c00198:12281-15173	17.848593	4	0.443542762949344	OG0016636	6
Ha412HOChr00c00198:24280-26886	30.826777	3	0.202846636657579	OG0016636	6
Ha412HOChr00c00198:26888-27487	0	2	0.515501172890382	OG0001286	6
Ha412HOChr00c00203:5390-7671	0	1	0.999366005198757	OG0001142	4
Ha412HOChr00c00207:1-1933	0	3	0.966271476573892	OG0008175	3
Ha412HOChr00c00212:27325-28980	0	2	0.969124453179484	OG0014097	10
Ha412HOChr00c00220:19187-20705	0	3	0.765643821720662	OG0020147	4
Ha412HOChr00c00221:28176-29470	0	2	0.523267609205605	OG0007692	2
Ha412HOChr00c00234:428-1802	0	2	0.733658783997971	OG0004236	4
Ha412HOChr00c00238:5355-14141	0	9	0.0672985481519052	OG0002502	4
Ha412HOChr00c00274:10573-11575	3.627641	1	0.932859950548406	OG0011465	2
Ha412HOChr00c00298:74-7641	0	1	0.999334305458695	OG0027873	1
Ha412HOChr00c00298:9912-15494	0	5	0.587618081531731	OG0003169	4
Ha412HOChr00c00327:1386-2519	85.262688	2	0.0280542699549864	OG0017204	1
Ha412HOChr00c00327:3674-4444	67.865685	2	0.0443162366068598	OG0003314	7
Ha412HOChr00c00327:4985-8245	6.645288	4	0.00269447790528118	OG0003314	7
Ha412HOChr00c00341:11498-12883	21.387405	3	0.352786407151461	OG0010799	2
Ha412HOChr00c00341:16665-18783	0	3	0.7537247194573	OG0022578	3
Ha412HOChr00c00362:6392-8769	0	2	0.999302605718633	OG0014437	2
Ha412HOChr00c00382:1-1527	0	1	0.999270905978571	OG0002443	4
Ha412HOChr00c00387:13683-16408	0	1	0.999239206238509	OG0022877	3
Ha412HOChr00c00399:8931-12357	9.372917	4	0.454288974830406	OG0022899	2
Ha412HOChr00c00447:1847-2863	0	2	0.999207506498447	OG0001630	2
Ha412HOChr00c00459:11697-13000	0	2	0.368667976922589	OG0000533	4
Ha412HOChr00c00461:1601-3730	0	2	0.999175806758385	OG0001843	5
Ha412HOChr00c00485:8368-11820	10.725986	4	0.13697457680847	OG0027830	2
Ha412HOChr00c00486:2095-2568	0	2	0.968300259937869	OG0003621	3
Ha412HOChr00c00530:5379-5943	0	1	0.999144107018322	OG0017860	3
Ha412HOChr00c00557:1-908	0	2	0.956286058454321	OG0004699	6
Ha412HOChr00c00584:1-5228	0	5	0.369840867304888	OG0000660	6
Ha412HOChr00c00589:1602-5049	0	2	0.99911240727826	OG0027185	2
Ha412HOChr00c00615:4149-7558	12.138834	4	0.0492613960565523	OG0001938	6
Ha412HOChr00c00631:1-2618	0	2	0.999080707538198	OG0002722	5
Ha412HOChr00c00661:3541-8641	0	5	0.426805300196538	OG0003985	3
Ha412HOChr00c00698:3066-8004	0	5	0.874469029353959	OG0000255	1
Ha412HOChr00c00706:5686-6671	58.22036	1	0.0601027071578013	OG0001169	6
Ha412HOChr00c00717:2437-3281	0	1	0.999049007798136	OG0016653	6
Ha412HOChr00c00739:755-2618	0	3	0.515723071070817	OG0019682	1
Ha412HOChr00c00782:4956-5201	0	1	0.999017308058074	OG0002078	4
Ha412HOChr00c00813:448-822	0	1	0.998985608318012	OG0027761	2
Ha412HOChr00c00880:983-5599	0	2	0.99895390857795	OG0005810	1
Ha412HOChr00c00881:2192-3692	0	1	0.998922208837888	OG0022851	3
Ha412HOChr00c00934:1147-5301	0	3	0.750015849870031	OG0002079	4
Ha412HOChr00c00944:477-4425	0	4	0.738825841628099	OG0014878	3
Ha412HOChr00c00997:232-1074	0	1	0.998890509097825	OG0014881	3
Ha412HOChr00c01035:1218-2601	0	2	0.998858809357763	OG0018581	3
Ha412HOChr00c01149:1167-2632	0	2	0.217270018385849	OG0027707	2
Ha412HOChr00c01226:1055-2336	0	1	0.998827109617701	OG0014396	1
Ha412HOChr00c01226:11-1052	0	1	0.998795409877639	OG0014881	3
Ha412HOChr00c01236:1193-2584	0	1	0.998763710137577	OG0022907	3
Ha412HOChr00c01246:1432-2246	0	2	0.954288974830406	OG0022863	3
Ha412HOChr00c01457:694-1849	0	2	0.998732010397515	OG0015807	7
Ha412HOChr00c01503:1-2014	0	2	0.998700310657453	OG0021835	1
Ha412HOChr00c01662:512-1819	0	2	0.99866861091739	OG0015807	7
Ha412HOChr00c01712:1-1274	0	2	0.998636911177328	OG0027037	2
Ha412HOChr00c01888:126-1634	0	2	0.998605211437266	OG0003599	4
Ha412HOChr00c02064:609-1364	0	2	0.998573511697204	OG0013980	2
Ha412HOChr00c02126:459-1427	0	2	0.998541811957142	OG0000890	6
Ha412HOChr00c02201:1-1471	0	2	0.99851011221708	OG0008264	1
Ha412HOChr00c02318:438-689	0	2	0.998478412477018	OG0017279	2
Ha412HOChr00c02372:1-474	0	2	0.998446712736956	OG0002079	4
Ha412HOChr00c02463:1-1373	0	2	0.998415012996893	OG0024536	1
Ha412HOChr00c02657:13-711	0	1	0.998383313256831	OG0002717	4
Ha412HOChr00c02844:1-402	0	2	0.998351613516769	OG0000903	5
Ha412HOChr00c03128:1-873	0	2	0.998319913776707	OG0002008	6
Ha412HOChr00c03269:1-1182	0	2	0.998288214036645	OG0027877	1
Ha412HOChr00c03475:1-819	0	2	0.998256514296583	OG0002392	4
Ha412HOChr00c04267:1-420	0	1	0.998224814556521	OG0007935	2
Ha412HOChr00c04482:211-1027	0	2	0.998193114816459	OG0004555	3
Ha412HOChr00c05023:199-681	0	2	0.998161415076396	OG0015680	1
Ha412HOChr00c05418:89-947	0	2	0.998129715336334	OG0003268	3
Ha412HOChr00c05505:267-866	0	2	0.998098015596272	OG0001152	6
Ha412HOChr00c07215:1-479	0	2	0.99806631585621	OG0002252	5
Ha412HOChr00c09275:1-671	0	2	0.998034616116148	OG0010079	2
Ha412HOChr00c09357:1-737	0	2	0.998002916376086	OG0002734	5
Ha412HOChr00c15259:1-569	0	2	0.997971216636024	OG0022314	1
Ha412HOChr01:100015321-100021145	3.580454	7	0.335256450897103	OG0005571	1
Ha412HOChr01:100574083-100575248	6.419148	2	0.589107969314652	OG0000314	7
Ha412HOChr01:100786575-100789683	0	5	0.997939516895961	OG0022542	3
Ha412HOChr01:100928619-100930738	8.908354	4	0.413206111709884	OG0006124	3
Ha412HOChr01:101202030-101206538	8.383292	5	0.347904647181893	OG0009438	1
Ha412HOChr01:10171628-10172339	3.373254	2	0.907975654599632	OG0014595	9
Ha412HOChr01:101773069-101779363	3.106048	7	0.698979268369999	OG0003351	2
Ha412HOChr01:101916391-101920558	1.550485	5	0.288531034045521	OG0015799	2
Ha412HOChr01:101941690-101949551	0	8	0.602358460660623	OG0013207	1
Ha412HOChr01:101951935-101955754	4.802482	5	0.537437393013377	OG0012984	1
Ha412HOChr01:10200439-10203596	6.458457	4	0.731598300893933	OG0026902	2
Ha412HOChr01:10203598-10204322	4.550733	2	0.785234261079059	OG0026903	2
Ha412HOChr01:102235852-102238293	3.267629	3	0.838109427502694	OG0005123	1
Ha412HOChr01:102240291-102245088	11.317616	6	0.247955366765993	OG0004991	2
Ha412HOChr01:102376727-102378016	3.489413	2	0.935871425854308	OG0015139	8
Ha412HOChr01:102378196-102378645	3.489413	2	0.935839726114246	OG0015139	8
Ha412HOChr01:102452048-102469793	4.207263	19	0.292873898434033	OG0003454	2
Ha412HOChr01:102470785-102472532	5.216266	2	0.14217333417866	OG0016331	4
Ha412HOChr01:102487944-102494763	4.761945	8	0.565618461928612	OG0011771	1
Ha412HOChr01:102581461-102587216	0	7	0.0263107842515691	OG0007680	3
Ha412HOChr01:102598704-102603264	114.330093	5	0.015437773410258	OG0026943	2
Ha412HOChr01:102649771-102656049	8.19754	7	0.118493628352248	OG0026716	1
Ha412HOChr01:102858341-102861653	2.956704	5	0.0631775819438281	OG0003746	1
Ha412HOChr01:102863747-102866960	4.586295	4	0.255278006720345	OG0006127	2
Ha412HOChr01:102919232-102921612	1.772594	3	0.860521143726621	OG0017776	5
Ha412HOChr01:102928365-102929036	10.073767	2	0.338997020224434	OG0015602	3
Ha412HOChr01:103040949-103042088	0	2	0.997907817155899	OG0003187	4
Ha412HOChr01:103055235-103057302	0	3	0.950136308882267	OG0003187	4
Ha412HOChr01:103101662-103118853	2.248787	18	0.129525137893869	OG0004301	2
Ha412HOChr01:103656670-103674209	2.141291	18	0.523457807645977	OG0004301	2
Ha412HOChr01:103794903-103795518	21.154312	1	0.358428960882521	OG0001948	2
Ha412HOChr01:104002167-104003393	6.703905	2	0.810372154948329	OG0009484	2
Ha412HOChr01:10405756-10409951	7.98691	5	0.306853483801433	OG0004819	2
Ha412HOChr01:104124004-104131166	8.097975	8	0.416978380777278	OG0010810	2
Ha412HOChr01:104144571-104150504	3.547732	7	0.734736575160084	OG0001406	4
Ha412HOChr01:104151262-104154100	3.486806	4	0.550434286438851	OG0010804	1
Ha412HOChr01:104264270-104266989	1.345491	4	0.883947251632537	OG0017777	5
Ha412HOChr01:104398335-104400801	1.361135	4	0.952608888607113	OG0022543	3
Ha412HOChr01:104715690-104718420	25.863867	3	0.237557852025613	OG0001751	3
Ha412HOChr01:104875349-104878420	8.811598	4	0.346287960438724	OG0009418	1
Ha412HOChr01:104881478-104890852	2.965763	11	0.782856780574399	OG0001750	3
Ha412HOChr01:10493031-10496675	3.561203	5	0.776580232042097	OG0004818	4
Ha412HOChr01:104998110-105002615	3.837135	5	0.765675521460724	OG0001887	6
Ha412HOChr01:105797613-105799150	13.036719	3	0.150161668674317	OG0008380	1
Ha412HOChr01:106053474-106064997	1.8228	13	0.770842579090851	OG0003680	3
Ha412HOChr01:10650483-10661088	4.047798	12	0.46921955239967	OG0006589	2
Ha412HOChr01:10662374-10667607	7.030463	6	0.547803208013694	OG0004418	1
Ha412HOChr01:10671639-10678298	2.68073	8	0.752456729854815	OG0009216	2
Ha412HOChr01:10682244-10687873	1.519557	7	0.425600710074177	OG0013973	1
Ha412HOChr01:10688671-10690253	4.444752	2	0.773124960375325	OG0000748	5
Ha412HOChr01:106933682-106944552	3.549633	11	0.434952133392506	OG0000869	3
Ha412HOChr01:107311286-107323133	1.451796	13	0.915615291954606	OG0000869	3
Ha412HOChr01:107451397-107457841	4.786104	8	0.391523489507386	OG0008318	1
Ha412HOChr01:107653559-107658057	4.977268	6	0.0376909909338743	OG0003146	3
Ha412HOChr01:107662253-107667144	4.184018	6	0.514233183287897	OG0014597	9
Ha412HOChr01:107672974-107680235	5.968371	8	0.423984023331009	OG0009565	1
Ha412HOChr01:107723875-107727127	18.043043	4	0.127686552970266	OG0009413	1
Ha412HOChr01:10772770-10779278	2.190137	7	0.314524820896469	OG0008394	1
Ha412HOChr01:107747651-107750930	7.362306	4	0.429309579661447	OG0009781	2
Ha412HOChr01:107756921-107760340	0	4	0.997876117415837	OG0026944	2
Ha412HOChr01:107760342-107761984	0	3	0.997844417675775	OG0022544	3
Ha412HOChr01:10781535-10783095	2.004143	3	0.950263107842516	OG0005743	3
Ha412HOChr01:10784875-10786079	2.385454	2	0.655043428643885	OG0005743	3
Ha412HOChr01:107961887-107970872	2.867543	10	0.505071958409941	OG0009254	1
Ha412HOChr01:108576128-108579207	3.720181	4	0.495213339250618	OG0002626	3
Ha412HOChr01:109196558-109196860	2.119824	2	0.951689596145312	OG0008304	2
Ha412HOChr01:109224499-109228199	3.44204	5	0.490394978761174	OG0001131	5
Ha412HOChr01:109296399-109299208	6.166151	4	0.207538198186775	OG0001131	5
Ha412HOChr01:1094685-1095215	29.727257	1	0.215209535281811	OG0011497	2
Ha412HOChr01:109777510-109783315	8.505157	7	0.237969948646421	OG0009711	1
Ha412HOChr01:109795246-109802284	7.19292	8	0.494294046788816	OG0004050	2
Ha412HOChr01:109803429-109803991	6.2489	2	0.796646167501426	OG0013890	1
Ha412HOChr01:109805691-109808121	10.010139	3	0.39545425727509	OG0007883	1
Ha412HOChr01:109813664-109820047	2.878214	7	0.871013757687187	OG0005883	1
Ha412HOChr01:1098313-1100904	8.21634	4	0.494737843149686	OG0007593	2
Ha412HOChr01:110072522-110073840	3.519934	3	0.755595004120966	OG0020108	3
Ha412HOChr01:110072605-110073914	3.519934	3	0.755563304380904	OG0015743	6
Ha412HOChr01:1101039-1102214	8.472775	2	0.512457997844418	OG0014992	1
Ha412HOChr01:110379332-110383193	3.198909	5	0.691339631015026	OG0017778	5
Ha412HOChr01:110404113-110405513	3.501231	2	0.935617827933811	OG0017779	5
Ha412HOChr01:110421969-110423887	2.280278	3	0.769162492867558	OG0022545	3
Ha412HOChr01:110468363-110472407	1.418649	5	0.137513472389526	OG0002543	3
Ha412HOChr01:110482175-110483730	1.814088	3	0.94557154631332	OG0004652	3
Ha412HOChr01:110483732-110485452	5.175468	2	0.863944715653332	OG0019976	3
Ha412HOChr01:110495677-110498595	4.502261	3	0.556425537310594	OG0022545	3
Ha412HOChr01:110567831-110575474	8.259776	8	0.380143282825081	OG0001400	3
Ha412HOChr01:110680204-110685328	2.128179	6	0.768116401445508	OG0012505	1
Ha412HOChr01:110754190-110757700	1.57813	5	0.347746148481582	OG0002494	4
Ha412HOChr01:110889779-110893380	4.680118	4	0.145882203765929	OG0013140	4
Ha412HOChr01:110984784-110988103	13.409062	4	0.159449692512521	OG0013140	4
Ha412HOChr01:11115263-11122402	3.010634	8	0.0740822925252013	OG0002780	2
Ha412HOChr01:111195047-111199362	2.661153	5	0.876719710898371	OG0013140	4
Ha412HOChr01:1112616-1116435	4.747259	5	0.82257655487225	OG0003108	3
Ha412HOChr01:111372336-111374375	4.421412	3	0.877924301020732	OG0013140	4
Ha412HOChr01:111532648-111543720	1.809246	12	0.567932542953148	OG0001808	3
Ha412HOChr01:11199181-11204350	3.084502	6	0.574747987066506	OG0008336	2
Ha412HOChr01:112186554-112190612	5.583841	5	0.287231344702973	OG0008551	1
Ha412HOChr01:11221259-11226574	15.975368	6	0.0538895581056235	OG0026904	2
Ha412HOChr01:112680109-112686057	5.260482	7	0.535028212768655	OG0009419	3
Ha412HOChr01:112717442-112720004	22.352331	4	0.0232042097254803	OG0022546	1
Ha412HOChr01:112788793-112790104	6.671047	2	0.777467824763837	OG0020109	4
Ha412HOChr01:112793655-112797273	6.494217	4	0.474133012109301	OG0003158	2
Ha412HOChr01:112929604-112931853	7.625488	4	0.552399670322703	OG0004304	3
Ha412HOChr01:112932945-112936259	9.092031	4	0.743866100297978	OG0020110	4
Ha412HOChr01:112984826-112986677	6.221693	3	0.286787548342104	OG0014032	1
Ha412HOChr01:112987333-112988264	15.702703	2	0.258606479426869	OG0012899	1
Ha412HOChr01:112990502-112996322	2.31971	7	0.800481836048944	OG0003982	1
Ha412HOChr01:113221234-113224043	15.181685	4	0.371774551448678	OG0002191	5
Ha412HOChr01:113224770-113226738	1.558459	3	0.948170924998415	OG0017780	5
Ha412HOChr01:113406044-113409928	4.92872	5	0.774044252837127	OG0010419	1
Ha412HOChr01:113410975-113418299	2.468089	8	0.667659925188614	OG0006969	3
Ha412HOChr01:113622593-113624006	4.968545	3	0.0271666772332467	OG0001307	5
Ha412HOChr01:113622744-113623987	70.259972	2	0.0122677994040449	OG0022547	1
Ha412HOChr01:113649317-113651994	3.21283	4	0.449692512521397	OG0010326	1
Ha412HOChr01:113716496-113719587	8.36208	4	0.531351042921448	OG0022548	3
Ha412HOChr01:11372541-11377236	4.565813	6	0.422240537627591	OG0002187	3
Ha412HOChr01:113790094-113794351	0	5	0.74820896468649	OG0022549	3
Ha412HOChr01:11380646-11386767	0	7	0.201737145755405	OG0004113	3
Ha412HOChr01:113862194-113871261	0	10	0.51458188042858	OG0003324	3
Ha412HOChr01:113895736-113899916	4.669601	5	0.490141380840677	OG0005135	4
Ha412HOChr01:113908707-113912740	0	5	0.459265834020161	OG0005135	4
Ha412HOChr01:113972551-113984482	1.860765	13	0.417105179737526	OG0010098	1
Ha412HOChr01:114109285-114112187	6.454913	4	0.293000697394281	OG0001571	4
Ha412HOChr01:114286815-114288409	4.903668	2	0.793824890635897	OG0005937	2
Ha412HOChr01:114291680-114298447	1.358781	7	0.959519431940658	OG0000809	7
Ha412HOChr01:114330529-114334564	7.591589	5	0.30799467444367	OG0005937	2
Ha412HOChr01:114336103-114337868	11.961441	3	0.434666835731947	OG0010514	1
Ha412HOChr01:114339342-114342468	5.977265	4	0.819501680086223	OG0003786	3
Ha412HOChr01:114603463-114606672	2.302175	5	0.94303556710835	OG0001789	4
Ha412HOChr01:114607672-114611062	3.487659	4	0.459139035059912	OG0010642	1
Ha412HOChr01:114615569-114615982	6.896416	2	0.818772586064794	OG0000582	7
Ha412HOChr01:114689516-114694188	3.295195	6	0.224814556520637	OG0005659	3
Ha412HOChr01:114860772-114862495	101.809547	2	0.0195904393583973	OG0020111	4
Ha412HOChr01:11498733-11501332	9.085188	3	0.50148988778292	OG0000087	9
Ha412HOChr01:115389604-115390569	3.63549	2	0.905344576174475	OG0001377	5
Ha412HOChr01:115595252-115597219	2.517949	3	0.924332720471692	OG0001377	5
Ha412HOChr01:115673479-115676423	6.466475	4	0.661922272237368	OG0002457	2
Ha412HOChr01:115678247-115696261	2.655889	19	0.649052177772142	OG0001601	4
Ha412HOChr01:115770391-115779110	3.075583	10	0.623026691181132	OG0006683	2
Ha412HOChr01:115974061-115976684	0	4	0.949058517720155	OG0007392	2
Ha412HOChr01:116164647-116171854	9.07347	8	0.400304317504596	OG0000353	10
Ha412HOChr01:116167591-116172587	9.07347	6	0.487922399036328	OG0008530	1
Ha412HOChr01:116243049-116246500	13.704069	4	0.26963798896849	OG0013866	1
Ha412HOChr01:116252995-116261772	3.349504	10	0.772681164014455	OG0007457	2
Ha412HOChr01:116497135-116500332	10.365097	4	0.353705699613263	OG0001676	5
Ha412HOChr01:11665824-11669719	4.816481	5	0.842040195270399	OG0026905	2
Ha412HOChr01:116728810-116730857	4.976649	3	0.708267292208204	OG0001276	2
Ha412HOChr01:116731732-116735495	4.721823	4	0.320769669688709	OG0010764	1
Ha412HOChr01:117094350-117097770	7.328417	5	0.411335827046218	OG0019753	1
Ha412HOChr01:117135560-117139011	3.066463	5	0.746116781842389	OG0004467	1
Ha412HOChr01:117148047-117157207	5.956982	10	0.350725924047423	OG0008448	2
Ha412HOChr01:117161054-117162382	41.791481	2	0.0877131807519178	OG0000745	3
Ha412HOChr01:117164190-117168803	5.049913	6	0.305300196538388	OG0015426	1
Ha412HOChr01:117237132-117238347	7.074915	2	0.66017878653395	OG0000384	1
Ha412HOChr01:117341683-117344035	5.920175	3	0.0791859506752045	OG0021659	2
Ha412HOChr01:117381728-117383385	3.069368	2	0.937900209218284	OG0004891	3
Ha412HOChr01:117466326-117467510	12.060658	2	0.624865276104736	OG0026945	2
Ha412HOChr01:117469291-117470769	5.158786	3	0.758986876307614	OG0007483	2
Ha412HOChr01:117480106-117481939	9.264335	3	0.434032840930704	OG0001575	2
Ha412HOChr01:117482579-117495251	2.922293	14	0.316553604260445	OG0012265	1
Ha412HOChr01:117628925-117636290	3.868528	8	0.468331959677931	OG0009843	2
Ha412HOChr01:118042551-118044331	5.27975	3	0.839409116845242	OG0022550	1
Ha412HOChr01:118042597-118043364	5.27975	2	0.819786977746782	OG0003204	5
Ha412HOChr01:118266953-118274541	6.26757	8	0.357129271539973	OG0020112	1
Ha412HOChr01:118309861-118330989	2.339878	22	0.106764724529259	OG0000773	3
Ha412HOChr01:118512476-118518450	4.371468	7	0.269416090788056	OG0002448	8
Ha412HOChr01:118624675-118633140	2.869408	9	0.606796424269321	OG0001204	4
Ha412HOChr01:118643423-118643822	7.164888	2	0.694985101122171	OG0026946	2
Ha412HOChr01:118644008-118657015	3.05549	14	0.0956698155075128	OG0008201	2
Ha412HOChr01:118697986-118704513	3.144268	7	0.625245672985482	OG0001037	5
Ha412HOChr01:118814875-118816078	7.336146	2	0.615989348887339	OG0003042	2
Ha412HOChr01:119043291-119048822	2.091898	7	0.736480060863501	OG0003259	5
Ha412HOChr01:119151726-119152822	3.275239	2	0.0124579978444177	OG0003853	3
Ha412HOChr01:119225763-119228559	7.254894	3	0.161224877956001	OG0003007	3
Ha412HOChr01:119247125-119260983	6.634438	15	0.0872059849109237	OG0001492	10
Ha412HOChr01:119491268-119499514	2.251916	9	0.510619412920814	OG0001172	7
Ha412HOChr01:119532346-119536919	2.89815	6	0.629334939453497	OG0001052	4
Ha412HOChr01:119549066-119552596	9.664726	4	0.484752425030115	OG0013740	1
Ha412HOChr01:119578012-119594101	3.631529	17	0.117447536930197	OG0008855	3
Ha412HOChr01:119775264-119775923	1.79766	2	0.536993596652507	OG0017781	5
Ha412HOChr01:119804155-119809695	12.908905	7	0.177677043048247	OG0007849	2
Ha412HOChr01:1198384-1198953	0	2	0.997812717935713	OG0004158	7
Ha412HOChr01:119934769-119936009	39.361328	2	0.0925949407214861	OG0001470	9
Ha412HOChr01:119940776-119943428	2.848836	3	0.917675775058645	OG0026947	2
Ha412HOChr01:120080693-120081891	7.573267	2	0.45286248652761	OG0001470	9
Ha412HOChr01:120106847-120108725	16.980751	3	0.300989031889939	OG0001022	2
Ha412HOChr01:120251865-120253783	6.875155	3	0.644645913903506	OG0001829	3
Ha412HOChr01:12034214-12034540	2.151053	1	0.958536739998732	OG0026906	2
Ha412HOChr01:120346180-120350994	5.047363	6	0.519431940658087	OG0000916	1
Ha412HOChr01:120365802-120366631	2.980712	1	0.946173841374501	OG0002269	5
Ha412HOChr01:120366980-120367444	6.256706	1	0.853832498573512	OG0000186	8
Ha412HOChr01:120372054-120372866	30.47917	2	0.110663792556901	OG0000907	1
Ha412HOChr01:120412640-120418516	2.163525	7	0.835700247257973	OG0008888	1
Ha412HOChr01:120622320-120625034	8.281383	4	0.147625689469346	OG0007319	2
Ha412HOChr01:120715343-120719046	3.210029	5	0.840486908007354	OG0003852	3
Ha412HOChr01:120772064-120778447	3.976359	7	0.223863564318773	OG0009431	1
Ha412HOChr01:121287391-121289367	4.635156	3	0.880491979965764	OG0009258	1
Ha412HOChr01:121356227-121357483	6.230567	2	0.775375641919736	OG0000555	6
Ha412HOChr01:121379073-121385194	3.928858	7	0.466556774234451	OG0002031	4
Ha412HOChr01:121399781-121405320	0	6	0.814810118557028	OG0002031	4
Ha412HOChr01:121493860-121501093	2.562324	8	0.429943574462689	OG0007841	2
Ha412HOChr01:121537025-121541913	0	6	0.719584099410385	OG0007841	2
Ha412HOChr01:121760329-121780951	1.715859	22	0.568820135674887	OG0012762	1
Ha412HOChr01:121873038-121875119	7.210351	3	0.483801432828251	OG0015800	7
Ha412HOChr01:121978369-121983708	4.611948	7	0.270557281430292	OG0011920	1
Ha412HOChr01:121985654-121989969	3.290459	5	0.696189691244532	OG0010612	1
Ha412HOChr01:121992142-121995237	28.278278	4	0.0137259874469029	OG0022551	3
Ha412HOChr01:122003689-122007391	3.534789	4	0.737431053065365	OG0015800	7
Ha412HOChr01:122276478-122278036	5.68259	3	0.750364547010715	OG0015800	7
Ha412HOChr01:122551102-122553161	1.586842	3	0.950485006022951	OG0015800	7
Ha412HOChr01:122753632-122754861	3.542838	3	0.71251505737653	OG0008977	7
Ha412HOChr01:122841716-122843758	1.49324	3	0.96237240854625	OG0008977	7
Ha412HOChr01:122977830-122982799	3.431408	6	0.869143473023521	OG0002761	4
Ha412HOChr01:122983871-122987422	5.648149	4	0.645660305585494	OG0016250	1
Ha412HOChr01:123063173-123064800	9.153158	3	0.637830469790148	OG0000811	7
Ha412HOChr01:123229691-123230059	0	1	0.997781018195651	OG0017782	5
Ha412HOChr01:123302451-123314355	2.63272	13	0.768908894947061	OG0009305	1
Ha412HOChr01:123372136-123377047	2.682889	6	0.692639320357573	OG0008257	1
Ha412HOChr01:123375550-123381496	2.682889	7	0.754073416597984	OG0008251	1
Ha412HOChr01:123571402-123571779	0	2	0.997749318455589	OG0003365	2
Ha412HOChr01:123816963-123821719	2.523947	6	0.838204526722881	OG0004616	3
Ha412HOChr01:123827728-123836505	7.030779	9	0.224402459899829	OG0010337	1
Ha412HOChr01:123860389-123864854	2.796653	6	0.564318772586065	OG0011921	1
