gene	rec_mean	orthogroup	freq
Athal_NC_003070.9:1061297-1063809	0.272345333223495	OG0012032	1
Athal_NC_003070.9:10618893-10620067	0.869305544114013	OG0006839	2
Athal_NC_003070.9:10625000-10627135	0.869264354559684	OG0002912	3
Athal_NC_003070.9:10627185-10630630	0.869223165005355	OG0004895	2
Athal_NC_003070.9:10632720-10635581	0.869181975451026	OG0001154	3
Athal_NC_003070.9:10638878-10640941	0.869140785896697	OG0005217	2
Athal_NC_003070.9:10641031-10646195	0.869099596342368	OG0008544	1
Athal_NC_003070.9:1064264-1071080	0.272304143669165	OG0007449	1
Athal_NC_003070.9:10646842-10647650	0.869058406788039	OG0018903	1
Athal_NC_003070.9:10650914-10651829	0.86901721723371	OG0005602	1
Athal_NC_003070.9:10654800-10658900	0.868976027679381	OG0009705	1
Athal_NC_003070.9:10662621-10664668	0.868934838125051	OG0006840	1
Athal_NC_003070.9:10670129-10672740	0.868893648570722	OG0010921	1
Athal_NC_003070.9:10672973-10675455	0.868852459016393	OG0004871	2
Athal_NC_003070.9:10680079-10683137	0.868811269462064	OG0006841	1
Athal_NC_003070.9:10685822-10690988	0.868770079907735	OG0003053	1
Athal_NC_003070.9:10709999-10711667	0.124516022736634	OG0003048	4
Athal_NC_003070.9:10715482-10718997	0.124474833182305	OG0008545	1
Athal_NC_003070.9:10719065-10720843	0.124433643627976	OG0012229	1
Athal_NC_003070.9:10722183-10723247	0.124392454073647	OG0009706	1
Athal_NC_003070.9:10727317-10738092	0.124351264519318	OG0001089	4
Athal_NC_003070.9:1073274-1075568	0.272262954114836	OG0012033	1
Athal_NC_003070.9:10738699-10747563	0.124310074964989	OG0001089	4
Athal_NC_003070.9:10748261-10756695	0.12426888541066	OG0001089	4
Athal_NC_003070.9:1075543-1080630	0.272221764560507	OG0003729	2
Athal_NC_003070.9:10758743-10762429	0.124227695856331	OG0000749	3
Athal_NC_003070.9:10762708-10769616	0.124186506302002	OG0006201	1
Athal_NC_003070.9:10769722-10770775	0.124145316747673	OG0002174	4
Athal_NC_003070.9:10770813-10775428	0.124104127193344	OG0007478	1
Athal_NC_003070.9:10779111-10786666	0.124062937639015	OG0012059	1
Athal_NC_003070.9:10786979-10788683	0.124021748084686	OG0018744	1
Athal_NC_003070.9:10788226-10790241	0.123980558530357	OG0018745	1
Athal_NC_003070.9:10790022-10792725	0.123939368976028	OG0003822	1
Athal_NC_003070.9:10796124-10801093	0.273910536287997	OG0006116	3
Athal_NC_003070.9:10804450-10806428	0.466842408765137	OG0004587	2
Athal_NC_003070.9:10806930-10809184	0.466801219210808	OG0006533	2
Athal_NC_003070.9:10809200-10809939	0.466760029656479	OG0018746	1
Athal_NC_003070.9:1081024-1084431	0.272180575006178	OG0014277	1
Athal_NC_003070.9:10810397-10813700	0.46671884010215	OG0008414	1
Athal_NC_003070.9:10814612-10816615	0.466677650547821	OG0000300	4
Athal_NC_003070.9:10816616-10819419	0.466636460993492	OG0004588	1
Athal_NC_003070.9:10819495-10822055	0.466595271439163	OG0005129	3
Athal_NC_003070.9:10822173-10823903	0.466554081884834	OG0005129	3
Athal_NC_003070.9:10824637-10826405	0.466512892330505	OG0014788	2
Athal_NC_003070.9:10828373-10831656	0.466471702776176	OG0010737	1
Athal_NC_003070.9:10831673-10835635	0.466430513221847	OG0009521	1
Athal_NC_003070.9:10835735-10840872	0.466389323667518	OG0004979	3
Athal_NC_003070.9:10841107-10845242	0.466348134113189	OG0003278	3
Athal_NC_003070.9:10846513-10850724	0.46630694455886	OG0004589	1
Athal_NC_003070.9:10854517-10858280	0.466265755004531	OG0001353	4
Athal_NC_003070.9:10858232-10860322	0.466224565450202	OG0006737	2
Athal_NC_003070.9:10860619-10865074	0.466183375895873	OG0000747	5
Athal_NC_003070.9:1086170-1096510	0.272139385451849	OG0001123	6
Athal_NC_003070.9:10868218-10871297	0.466142186341544	OG0003823	2
Athal_NC_003070.9:10876758-10879143	0.466100996787215	OG0003532	2
Athal_NC_003070.9:10879173-10880188	0.466059807232886	OG0003533	2
Athal_NC_003070.9:10881479-10886472	0.466018617678557	OG0003532	2
Athal_NC_003070.9:10887607-10890383	0.465977428124228	OG0005019	1
Athal_NC_003070.9:10892445-10894714	0.465936238569899	OG0000239	6
Athal_NC_003070.9:108946-111699	0.623692231650053	OG0004142	2
Athal_NC_003070.9:10895252-10897127	0.46589504901557	OG0014797	2
Athal_NC_003070.9:10897925-10899975	0.465853859461241	OG0013100	2
Athal_NC_003070.9:10900681-10902626	0.750514869429113	OG0013100	2
Athal_NC_003070.9:10902995-10904739	0.750473679874784	OG0000239	6
Athal_NC_003070.9:10904775-10905724	0.750432490320455	OG0021559	1
Athal_NC_003070.9:10905731-10909756	0.750391300766126	OG0006386	1
Athal_NC_003070.9:10918278-10920709	0.750350111211797	OG0000035	10
Athal_NC_003070.9:10923919-10926561	0.750308921657468	OG0002183	3
Athal_NC_003070.9:10932713-10934066	0.750267732103139	OG0002183	3
Athal_NC_003070.9:10935684-10936396	0.75022654254881	OG0024258	1
Athal_NC_003070.9:10936765-10941968	0.750185352994481	OG0003824	3
Athal_NC_003070.9:10936923-10938099	0.750144163440152	OG0005455	2
Athal_NC_003070.9:10942648-10944727	0.750102973885823	OG0018747	1
Athal_NC_003070.9:10944908-10949482	0.750061784331494	OG0001441	4
Athal_NC_003070.9:10960908-10963231	0.750020594777165	OG0010738	1
Athal_NC_003070.9:1096882-1099901	0.27209819589752	OG0003722	3
Athal_NC_003070.9:10974445-10976298	0.749979405222835	OG0007461	1
Athal_NC_003070.9:10979646-10980725	0.749938215668506	OG0010739	1
Athal_NC_003070.9:10985063-10986295	0.749897026114177	OG0003279	4
Athal_NC_003070.9:10986496-10989593	0.749855836559848	OG0005562	2
Athal_NC_003070.9:10991478-10993083	0.749814647005519	OG0005020	1
Athal_NC_003070.9:10993002-10994148	0.74977345745119	OG0010740	1
Athal_NC_003070.9:10994243-10996223	0.749732267896861	OG0003280	2
Athal_NC_003070.9:10996870-11000809	0.782395584479776	OG0005563	2
Athal_NC_003070.9:11000862-11003226	0.802619655655326	OG0006117	2
Athal_NC_003070.9:11035992-11037508	0.802578466100997	OG0007462	1
Athal_NC_003070.9:11037552-11040084	0.802537276546668	OG0010741	1
Athal_NC_003070.9:11040250-11043751	0.802496086992339	OG0010742	1
Athal_NC_003070.9:11044628-11045466	0.80245489743801	OG0021560	2
Athal_NC_003070.9:1104493-1106241	0.782354394925447	OG0000819	5
Athal_NC_003070.9:11046969-11047816	0.802413707883681	OG0021560	2
Athal_NC_003070.9:11053377-11054567	0.802372518329352	OG0014289	5
Athal_NC_003070.9:11054731-11056959	0.802331328775023	OG0005021	3
Athal_NC_003070.9:11057105-11059037	0.802290139220694	OG0008415	2
Athal_NC_003070.9:1106354-1108725	0.782313205371118	OG0009500	1
Athal_NC_003070.9:11069510-11072564	0.802248949666365	OG0008416	1
Athal_NC_003070.9:11075398-11079289	0.802207760112036	OG0010743	1
Athal_NC_003070.9:11084666-11088589	0.802166570557707	OG0005022	2
Athal_NC_003070.9:1109395-1114155	0.782272015816789	OG0010718	1
Athal_NC_003070.9:11104237-11108095	0.967419062525744	OG0001144	3
Athal_NC_003070.9:11114693-11116195	0.967377872971414	OG0004033	3
Athal_NC_003070.9:11117941-11119785	0.967336683417085	OG0018426	1
Athal_NC_003070.9:11119827-11122675	0.967295493862756	OG0015969	1
Athal_NC_003070.9:11122604-11124220	0.967254304308427	OG0002949	2
Athal_NC_003070.9:11133460-11135189	0.967213114754098	OG0009248	1
Athal_NC_003070.9:11140471-11142716	0.967171925199769	OG0011762	1
Athal_NC_003070.9:11142461-11144717	0.96713073564544	OG0003503	4
Athal_NC_003070.9:1114375-1119739	0.78223082626246	OG0008401	1
Athal_NC_003070.9:11144772-11146930	0.967089546091111	OG0008187	1
Athal_NC_003070.9:11146923-11147547	0.967048356536782	OG0004443	2
Athal_NC_003070.9:11156698-11158683	0.967007166982453	OG0009249	1
Athal_NC_003070.9:11158618-11163274	0.966965977428124	OG0005349	2
Athal_NC_003070.9:11163858-11164928	0.966924787873795	OG0011763	1
Athal_NC_003070.9:11169450-11170396	0.966883598319466	OG0019448	1
Athal_NC_003070.9:11175559-11177362	0.966842408765137	OG0000711	4
Athal_NC_003070.9:11181504-11185396	0.966801219210808	OG0003449	2
Athal_NC_003070.9:11188120-11192585	0.966760029656479	OG0003449	2
Athal_NC_003070.9:11193625-11196397	0.96671884010215	OG0002519	2
Athal_NC_003070.9:1119699-1122786	0.782189636708131	OG0000655	3
Athal_NC_003070.9:11198353-11200141	0.913254798583079	OG0007275	2
Athal_NC_003070.9:11212958-11214567	0.802125381003377	OG0005391	1
Athal_NC_003070.9:11214676-11216141	0.802084191449049	OG0007276	1
Athal_NC_003070.9:11216810-11217546	0.80204300189472	OG0006564	1
Athal_NC_003070.9:11217695-11219618	0.80200181234039	OG0003730	2
Athal_NC_003070.9:11221267-11222827	0.801960622786062	OG0004891	1
Athal_NC_003070.9:112263-113947	0.623651042095725	OG0013744	1
Athal_NC_003070.9:11232322-11237594	0.801919433231732	OG0011764	1
Athal_NC_003070.9:11246817-11249587	0.801878243677403	OG0010473	1
Athal_NC_003070.9:11249600-11253915	0.801837054123074	OG0004892	2
Athal_NC_003070.9:11253912-11255737	0.801795864568745	OG0012977	1
Athal_NC_003070.9:1125515-1128788	0.782148447153802	OG0005965	2
Athal_NC_003070.9:11255836-11258814	0.801754675014416	OG0010474	1
Athal_NC_003070.9:11259851-11261234	0.801713485460087	OG0000745	4
Athal_NC_003070.9:11261443-11263364	0.801672295905758	OG0007277	2
Athal_NC_003070.9:11262918-11264963	0.801631106351429	OG0001330	4
Athal_NC_003070.9:11265816-11271701	0.8015899167971	OG0009250	1
Athal_NC_003070.9:11271228-11273294	0.801548727242771	OG0014219	1
Athal_NC_003070.9:11273573-11276636	0.801507537688442	OG0012978	1
Athal_NC_003070.9:11277417-11278462	0.801466348134113	OG0013783	3
Athal_NC_003070.9:11281188-11282468	0.801425158579784	OG0024097	1
Athal_NC_003070.9:1128149-1129689	0.782107257599473	OG0000748	4
Athal_NC_003070.9:11310997-11311989	0.419227283960788	OG0017238	2
Athal_NC_003070.9:11312961-11316582	0.419186094406459	OG0011111	1
Athal_NC_003070.9:11318528-11319547	0.41914490485213	OG0014352	2
Athal_NC_003070.9:11322692-11324176	0.4191037152978	OG0014352	2
Athal_NC_003070.9:11326257-11330791	0.419062525743471	OG0005158	1
Athal_NC_003070.9:11330924-11333540	0.419021336189142	OG0006938	1
Athal_NC_003070.9:11337536-11341889	0.418980146634813	OG0001854	4
Athal_NC_003070.9:11343854-11347945	0.418938957080484	OG0001854	4
Athal_NC_003070.9:11349697-11355587	0.418897767526155	OG0001854	4
Athal_NC_003070.9:11356085-11358095	0.418856577971826	OG0009189	2
Athal_NC_003070.9:11359512-11364288	0.418815388417497	OG0008711	1
Athal_NC_003070.9:1136078-1138663	0.782066068045144	OG0000947	4
Athal_NC_003070.9:11365285-11369839	0.418774198863168	OG0006778	3
Athal_NC_003070.9:11372394-11374301	0.418733009308839	OG0001276	5
Athal_NC_003070.9:11374760-11377885	0.41869181975451	OG0006937	1
Athal_NC_003070.9:11377879-11379414	0.418650630200181	OG0024872	1
Athal_NC_003070.9:11391199-11394748	0.418609440645852	OG0012423	1
Athal_NC_003070.9:11394690-11396018	0.418568251091523	OG0013275	1
Athal_NC_003070.9:11396402-11399714	0.418527061537194	OG0011117	1
Athal_NC_003070.9:11399607-11406809	0.725100914408106	OG0009854	1
Athal_NC_003070.9:1140278-1141564	0.782024878490815	OG0000421	5
Athal_NC_003070.9:11410766-11412233	0.898632506796276	OG0007723	1
Athal_NC_003070.9:11412392-11414502	0.898591317241947	OG0007488	2
Athal_NC_003070.9:11414695-11416444	0.898550127687618	OG0007722	1
Athal_NC_003070.9:1141558-1143130	0.781983688936486	OG0000820	5
Athal_NC_003070.9:11416451-11418464	0.898508938133289	OG0002319	3
Athal_NC_003070.9:11418589-11420961	0.89846774857896	OG0002319	3
Athal_NC_003070.9:114202-116407	0.623609852541395	OG0009496	1
Athal_NC_003070.9:11422636-11423684	0.898426559024631	OG0021561	1
Athal_NC_003070.9:11423990-11426818	0.898385369470302	OG0014351	1
Athal_NC_003070.9:11430100-11434115	0.898344179915973	OG0002925	2
Athal_NC_003070.9:11434060-11436607	0.898302990361644	OG0012913	1
Athal_NC_003070.9:1143436-1147091	0.781942499382157	OG0001141	3
Athal_NC_003070.9:11436719-11440275	0.898261800807315	OG0003985	1
Athal_NC_003070.9:11445490-11450232	0.898220611252986	OG0003322	2
Athal_NC_003070.9:11450337-11452068	0.898179421698657	OG0018280	1
Athal_NC_003070.9:11456802-11463896	0.898138232144328	OG0007172	1
Athal_NC_003070.9:11461855-11463857	0.898097042589999	OG0012422	1
Athal_NC_003070.9:11464934-11469207	0.89805585303567	OG0006936	1
Athal_NC_003070.9:11470056-11471481	0.898014663481341	OG0005126	2
Athal_NC_003070.9:1147297-1148533	0.781901309827828	OG0005547	1
Athal_NC_003070.9:11475623-11478548	0.897973473927012	OG0003397	7
Athal_NC_003070.9:11479133-11479654	0.897932284372683	OG0013685	1
Athal_NC_003070.9:11479763-11482890	0.897891094818354	OG0009853	1
Athal_NC_003070.9:1148564-1154659	0.781860120273499	OG0001519	4
Athal_NC_003070.9:11509341-11512040	0.505642968943076	OG0016910	1
Athal_NC_003070.9:11514594-11515595	0.505601779388747	OG0001262	10
Athal_NC_003070.9:11528385-11531350	0.505560589834418	OG0006236	1
Athal_NC_003070.9:11532199-11534639	0.505519400280089	OG0006287	1
Athal_NC_003070.9:11534607-11536437	0.50547821072576	OG0011116	1
Athal_NC_003070.9:11537242-11539896	0.505437021171431	OG0010338	1
Athal_NC_003070.9:11539993-11544166	0.505395831617102	OG0007721	1
Athal_NC_003070.9:11546160-11548016	0.505354642062773	OG0002118	2
Athal_NC_003070.9:1154764-1157813	0.78181893071917	OG0018730	1
Athal_NC_003070.9:11556744-11558702	0.505313452508444	OG0006387	1
Athal_NC_003070.9:11558755-11561899	0.505272262954115	OG0003184	2
Athal_NC_003070.9:11562742-11564833	0.505231073399786	OG0024873	1
Athal_NC_003070.9:11565494-11568645	0.505189883845457	OG0003063	2
Athal_NC_003070.9:11568654-11570438	0.505148694291128	OG0011115	1
Athal_NC_003070.9:11575320-11578030	0.505107504736799	OG0003705	2
Athal_NC_003070.9:11586516-11590035	0.50506631518247	OG0019094	1
Athal_NC_003070.9:11592927-11596056	0.505025125628141	OG0007720	1
Athal_NC_003070.9:11601671-11605174	0.692355218716533	OG0008700	1
Athal_NC_003070.9:11605652-11607866	0.692314029162204	OG0005125	2
Athal_NC_003070.9:11607854-11609968	0.692272839607875	OG0012421	1
Athal_NC_003070.9:11610114-11610625	0.692231650053546	OG0001634	1
Athal_NC_003070.9:11611998-11617419	0.692190460499217	OG0002819	2
Athal_NC_003070.9:1161289-1161982	0.781777741164841	OG0005548	3
Athal_NC_003070.9:11625616-11630745	0.692149270944888	OG0003152	2
Athal_NC_003070.9:1162905-1164861	0.781736551610512	OG0001249	3
Athal_NC_003070.9:11639741-11640393	0.692108081390559	OG0005157	2
Athal_NC_003070.9:11640558-11641889	0.69206689183623	OG0004223	2
Athal_NC_003070.9:11651327-11653380	0.692025702281901	OG0002490	5
Athal_NC_003070.9:11653500-11654833	0.691984512727572	OG0012746	1
Athal_NC_003070.9:11655156-11656073	0.691943323173243	OG0016143	1
Athal_NC_003070.9:11656964-11660471	0.691902133618914	OG0001607	4
Athal_NC_003070.9:11661815-11662122	0.691860944064585	OG0024812	1
Athal_NC_003070.9:11663008-11666120	0.691819754510256	OG0011114	1
Athal_NC_003070.9:11666886-11668690	0.691778564955927	OG0000814	5
Athal_NC_003070.9:11672766-11675387	0.691737375401598	OG0008710	1
Athal_NC_003070.9:1167288-1169034	0.781695362056183	OG0002180	2
Athal_NC_003070.9:11675531-11676748	0.691696185847269	OG0019093	1
Athal_NC_003070.9:11676925-11678692	0.69165499629294	OG0012420	1
Athal_NC_003070.9:116784-118845	0.623568662987066	OG0006093	2
Athal_NC_003070.9:11681734-11684520	0.691613806738611	OG0002391	3
Athal_NC_003070.9:11689064-11691588	0.691572617184282	OG0006286	1
Athal_NC_003070.9:11693799-11695575	0.691531427629953	OG0011113	1
Athal_NC_003070.9:11695596-11697964	0.691490238075624	OG0014850	1
Athal_NC_003070.9:11701995-11702903	0.551528132465607	OG0008246	4
Athal_NC_003070.9:11704932-11706357	0.551486942911278	OG0001889	6
Athal_NC_003070.9:11711944-11715162	0.551445753356949	OG0008709	1
Athal_NC_003070.9:11715147-11719988	0.55140456380262	OG0002626	2
