gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Athal_NC_003070.9:10214681-10216563	0	5	0.47868798553167	OG0002331	4
Athal_NC_003070.9:10216779-10219942	0	5	0.0988532204365161	OG0001248	3
Athal_NC_003070.9:1022251-1023719	0	5	0.804102100374039	OG0021540	1
Athal_NC_003070.9:10223266-10224799	0	5	0.0714373792593202	OG0001328	3
Athal_NC_003070.9:10224815-10226322	0	5	0.0570512557030704	OG0009181	1
Athal_NC_003070.9:10229808-10231384	0	5	0.701097455711291	OG0010404	1
Athal_NC_003070.9:10236337-10237990	0	5	0.0397879074355707	OG0002497	2
Athal_NC_003070.9:10244453-10245874	0	5	0.0965514406675161	OG0010405	1
Athal_NC_003070.9:1024740-1027616	0	5	0.928398207900037	OG0001664	3
Athal_NC_003070.9:10247707-10249704	0	5	0.151958567964158	OG0010406	1
Athal_NC_003070.9:10252241-10254792	0	5	0.431871429158617	OG0002346	3
Athal_NC_003070.9:10255250-10258343	0	5	0.620617370216614	OG0007216	1
Athal_NC_003070.9:10258248-10261232	0	5	0.464630687656706	OG0001900	2
Athal_NC_003070.9:10264043-10266917	0	5	0.00217847013851782	OG0007217	1
Athal_NC_003070.9:10268421-10273821	0	5	0.0489950265115706	OG0003703	2
Athal_NC_003070.9:10274048-10275539	0	5	0.60425829257265	OG0009086	1
Athal_NC_003070.9:10277890-10283225	0	5	0.211023880965103	OG0003703	2
Athal_NC_003070.9:1027853-1029119	0	5	0.917588063627769	OG0001914	3
Athal_NC_003070.9:10283500-10286164	0	5	0.127707673969337	OG0016926	1
Athal_NC_003070.9:10286067-10287904	0	5	0.0397057010152493	OG0009183	2
Athal_NC_003070.9:10288129-10289666	0	5	0.534136216038473	OG0009183	2
Athal_NC_003070.9:10289998-10294630	0	5	0.459410579966295	OG0000540	3
Athal_NC_003070.9:10297750-10300008	0	5	0.818200501459164	OG0005866	3
Athal_NC_003070.9:10301377-10302099	0	5	0.133256607341033	OG0000143	9
Athal_NC_003070.9:10302585-10303418	0	5	0.0817131817994985	OG0000143	9
Athal_NC_003070.9:10304507-10305108	0	5	0.0869743927000699	OG0000143	9
Athal_NC_003070.9:10305553-10306595	0	5	0.0162357680134819	OG0000143	9
Athal_NC_003070.9:10307352-10308246	0	5	0.36635291216244	OG0000143	9
Athal_NC_003070.9:1030957-1036264	0	5	0.909942866537877	OG0012031	1
Athal_NC_003070.9:10310131-10314147	0	5	0.0569279460725883	OG0000583	4
Athal_NC_003070.9:10317936-10318711	0	5	0.507789058325455	OG0015289	1
Athal_NC_003070.9:10319732-10320402	0	5	0.852439475523038	OG0000143	9
Athal_NC_003070.9:10321011-10321978	0	5	0.117103045747873	OG0000143	9
Athal_NC_003070.9:10322423-10323239	0	5	0.137284721936783	OG0000143	9
Athal_NC_003070.9:10323636-10324826	0	5	0.445641004562456	OG0004850	2
Athal_NC_003070.9:10324745-10326848	0	5	0.481729623083563	OG0004851	2
Athal_NC_003070.9:10327346-10328105	0	5	0.195651280364997	OG0020936	1
Athal_NC_003070.9:10330425-10332326	0	5	0.183936865469193	OG0002924	3
Athal_NC_003070.9:10332371-10335714	0	5	0.0553660240864812	OG0024870	1
Athal_NC_003070.9:10338443-10339146	0	5	0.868182005014592	OG0006220	2
Athal_NC_003070.9:10339992-10341832	0	5	0.422705413292778	OG0002924	3
Athal_NC_003070.9:10347363-10349017	0	5	1	OG0021391	3
Athal_NC_003070.9:10349455-10353833	0	5	0.0950306218915697	OG0009531	1
Athal_NC_003070.9:10355638-10356482	0	5	0.160055900365819	OG0002045	4
Athal_NC_003070.9:1036493-1040262	0	5	0.921369558962555	OG0008400	1
Athal_NC_003070.9:10371675-10374005	0	5	0.461506843684492	OG0001755	4
Athal_NC_003070.9:10375599-10377717	0	5	0.237946483620371	OG0001755	4
Athal_NC_003070.9:10377790-10378961	0	5	0.658185704303506	OG0005895	3
Athal_NC_003070.9:10379020-10382153	0	5	0.363270171400386	OG0003539	1
Athal_NC_003070.9:10384945-10387441	0	5	0.81972132023511	OG0010752	1
Athal_NC_003070.9:10387514-10389286	0	5	0.144436680504747	OG0021136	1
Athal_NC_003070.9:10393659-10399873	0	5	0.186279748448354	OG0000038	5
Athal_NC_003070.9:10400564-10405913	0	5	0.835751572197789	OG0016068	2
Athal_NC_003070.9:1040375-1042892	0	5	0.815158863907271	OG0002947	2
Athal_NC_003070.9:10407220-10413119	0	5	0.72982859961363	OG0016068	2
Athal_NC_003070.9:10413881-10420774	0	5	0.468987627933742	OG0000038	5
Athal_NC_003070.9:10422292-10424513	0	5	0.664967733980024	OG0002591	2
Athal_NC_003070.9:1042362-1043887	0	5	0.488552755970241	OG0005387	2
Athal_NC_003070.9:10424463-10425801	0	5	0.511693863290723	OG0002910	3
Athal_NC_003070.9:10425622-10426947	0	5	0.5703070409799	OG0024871	1
Athal_NC_003070.9:10426950-10427615	0	5	0.538534259525669	OG0002910	3
Athal_NC_003070.9:10429718-10432123	0	5	0.742858317234576	OG0008430	1
Athal_NC_003070.9:10432599-10435441	0	5	0.761930206749147	OG0006741	1
Athal_NC_003070.9:10435374-10437558	0	5	0.832874347486539	OG0009530	1
Athal_NC_003070.9:10437657-10440786	0	5	0.87903325249702	OG0004104	3
Athal_NC_003070.9:10441053-10445657	0	5	0.692342471947059	OG0004104	3
Athal_NC_003070.9:104440-105330	0	5	0.920259772288216	OG0008393	1
Athal_NC_003070.9:10445619-10447753	0	5	0.388630852069547	OG0000484	5
Athal_NC_003070.9:10447347-10449969	0	5	0.685231616589256	OG0012066	1
Athal_NC_003070.9:10454433-10455874	0	5	0.1739898886103	OG0002950	2
Athal_NC_003070.9:1045598-1049864	0	5	0.845164207324592	OG0000784	3
Athal_NC_003070.9:10459457-10462967	0	5	0.307452012002137	OG0003490	1
Athal_NC_003070.9:10463029-10467452	0	5	0.264827983065477	OG0001499	4
Athal_NC_003070.9:10467956-10472211	0	5	0.899995889678984	OG0008429	1
Athal_NC_003070.9:10472280-10473502	0	5	0.585761848000329	OG0000314	7
Athal_NC_003070.9:10474656-10475969	0	5	0.190718895145711	OG0000314	7
Athal_NC_003070.9:10477885-10479114	0	5	0.665214353240988	OG0000314	7
Athal_NC_003070.9:10479007-10486824	0	5	0.304985819392495	OG0009529	1
Athal_NC_003070.9:10491698-10494598	0	5	0.257758230917835	OG0006124	1
Athal_NC_003070.9:10494627-10496205	0	5	0.778700316494718	OG0017083	2
Athal_NC_003070.9:10496730-10497287	0	5	0.340581199391672	OG0004489	3
Athal_NC_003070.9:10498310-10499462	0	5	0.126926712976283	OG0001822	4
Athal_NC_003070.9:10498351-10501427	0	5	0.187430638332854	OG0001822	4
Athal_NC_003070.9:10503239-10506189	0	5	0.0168523161658926	OG0008428	2
Athal_NC_003070.9:1050505-1051194	0	5	0.372230671215422	OG0004030	2
Athal_NC_003070.9:10507533-10509151	0	5	0.134941838957623	OG0009528	1
Athal_NC_003070.9:10509156-10512558	0	5	0.371860742323975	OG0010751	1
Athal_NC_003070.9:1051312-1056827	0	5	0.650211681532328	OG0003168	2
Athal_NC_003070.9:10513194-10516385	0	5	0.321098277775494	OG0013103	1
Athal_NC_003070.9:10515874-10516347	0	5	0.437913601052242	OG0018753	1
Athal_NC_003070.9:10537457-10540044	0	5	0.360351843478976	OG0001821	3
Athal_NC_003070.9:10543022-10544594	0	5	0.343047392001315	OG0018752	1
Athal_NC_003070.9:10545087-10545906	0	5	0.176045049118336	OG0012948	5
Athal_NC_003070.9:10546511-10548236	0	5	0.221258580295121	OG0010750	1
Athal_NC_003070.9:10550855-10553295	0	5	0.586707221834025	OG0003452	2
Athal_NC_003070.9:10559496-10561545	0	5	0.534300628879115	OG0003052	2
Athal_NC_003070.9:1057041-1059454	0	5	0.687615602778577	OG0001637	4
Athal_NC_003070.9:10571310-10573365	0	5	0.049077232931892	OG0000713	5
Athal_NC_003070.9:10581735-10583949	0	5	0.919437708085001	OG0012227	1
Athal_NC_003070.9:10584105-10586680	0	5	0.264047022072424	OG0004207	2
Athal_NC_003070.9:10587471-10590209	0	5	0.197213202351104	OG0012228	1
Athal_NC_003070.9:1059470-1061209	0	5	0.769739816679683	OG0018729	1
Athal_NC_003070.9:10596352-10597341	0	5	0.529779275761437	OG0005624	2
Athal_NC_003070.9:10598542-10599696	0	5	0.624316659131078	OG0000371	6
Athal_NC_003070.9:1061297-1063809	0	5	0.943277569978215	OG0012032	1
Athal_NC_003070.9:10618893-10620067	0	5	0.0845493033005878	OG0006839	2
Athal_NC_003070.9:10625000-10627135	0	5	0.502157918533437	OG0002912	3
Athal_NC_003070.9:10627185-10630630	0	5	0.355008426158083	OG0004895	2
Athal_NC_003070.9:10632720-10635581	0	5	0.280077274035102	OG0001154	3
Athal_NC_003070.9:10638878-10640941	0	5	0.0847548193513913	OG0005217	2
Athal_NC_003070.9:10641031-10646195	0	5	0.742036253031362	OG0008544	1
Athal_NC_003070.9:1064264-1071080	0	5	0.731842656911505	OG0007449	1
Athal_NC_003070.9:10646842-10647650	0	5	0.49882855851042	OG0018903	1
Athal_NC_003070.9:10650914-10651829	0	5	0.123967281844712	OG0005602	1
Athal_NC_003070.9:10654800-10658900	0	5	0.412182991491636	OG0009705	1
Athal_NC_003070.9:10662621-10664668	0	5	0.643594064696453	OG0006840	1
Athal_NC_003070.9:10670129-10672740	0	5	0.931357639031608	OG0010921	1
Athal_NC_003070.9:10672973-10675455	0	5	0.524641374491348	OG0004871	2
Athal_NC_003070.9:10680079-10683137	0	5	0.37038102675819	OG0006841	1
Athal_NC_003070.9:10685822-10690988	0	5	0.848041432035842	OG0003053	1
Athal_NC_003070.9:10709999-10711667	0	5	0.0480907558880349	OG0003048	4
Athal_NC_003070.9:10715482-10718997	0	5	0.579925192157507	OG0008545	1
Athal_NC_003070.9:10719065-10720843	0	5	0.962061737021661	OG0012229	1
Athal_NC_003070.9:10722183-10723247	0	5	0.0673681614534095	OG0009706	1
Athal_NC_003070.9:10727317-10738092	0	5	0.761354761806897	OG0001089	4
Athal_NC_003070.9:1073274-1075568	0	5	0.469686382506474	OG0012033	1
Athal_NC_003070.9:10738699-10747563	0	5	0.742652801183772	OG0001089	4
Athal_NC_003070.9:10748261-10756695	0	5	0.723252085987916	OG0001089	4
Athal_NC_003070.9:1075543-1080630	0	5	0.761560277857701	OG0003729	2
Athal_NC_003070.9:10758743-10762429	0	5	0.634756874511899	OG0000749	3
Athal_NC_003070.9:10762708-10769616	0	5	0.789387151136504	OG0006201	1
Athal_NC_003070.9:10769722-10770775	0	5	0.932138600024662	OG0002174	4
Athal_NC_003070.9:10770813-10775428	0	5	0.767972378642772	OG0007478	1
Athal_NC_003070.9:10779111-10786666	0	5	0.780467754531629	OG0012059	1
Athal_NC_003070.9:10786979-10788683	0	5	0.281844712072013	OG0018744	1
Athal_NC_003070.9:10788226-10790241	0	5	0.303341690986066	OG0018745	1
Athal_NC_003070.9:10790022-10792725	0	5	0.472440297587242	OG0003822	1
Athal_NC_003070.9:10796124-10801093	0	5	0.457067696987135	OG0006116	3
Athal_NC_003070.9:10804450-10806428	0	5	0.513790127008919	OG0004587	2
Athal_NC_003070.9:10806930-10809184	0	5	0.845698549056681	OG0006533	2
Athal_NC_003070.9:10809200-10809939	0	5	0.264910189485799	OG0018746	1
Athal_NC_003070.9:1081024-1084431	0	5	0.571005795552633	OG0014277	1
Athal_NC_003070.9:10810397-10813700	0	5	0.207653417731925	OG0008414	1
Athal_NC_003070.9:10814612-10816615	0	5	0.354186361954869	OG0000300	4
Athal_NC_003070.9:10816616-10819419	0	5	0.0540096181511776	OG0004588	1
Athal_NC_003070.9:10819495-10822055	0	5	0.055530436927124	OG0005129	3
Athal_NC_003070.9:10822173-10823903	0	5	0.163220847548194	OG0005129	3
Athal_NC_003070.9:10824637-10826405	0	5	0.0375272308767315	OG0014788	2
Athal_NC_003070.9:10828373-10831656	0	5	0.266061079370299	OG0010737	1
Athal_NC_003070.9:10831673-10835635	0	5	0.574335155575651	OG0009521	1
Athal_NC_003070.9:10835735-10840872	0	5	0.0520366640634634	OG0004979	3
Athal_NC_003070.9:10841107-10845242	0	5	0.568868428624276	OG0003278	3
Athal_NC_003070.9:10846513-10850724	0	5	0.331332977105512	OG0004589	1
Athal_NC_003070.9:10854517-10858280	0	5	0.0612848863496239	OG0001353	4
Athal_NC_003070.9:10858232-10860322	0	5	0.468083357310206	OG0006737	2
Athal_NC_003070.9:10860619-10865074	0	5	0.222656089440585	OG0000747	5
Athal_NC_003070.9:1086170-1096510	0	5	0.757655472892433	OG0001123	6
Athal_NC_003070.9:10868218-10871297	0	5	0.326852727197994	OG0003823	2
Athal_NC_003070.9:10876758-10879143	0	5	0.131489169304123	OG0003532	2
Athal_NC_003070.9:10879173-10880188	0	5	0.246906983435406	OG0003533	2
Athal_NC_003070.9:10881479-10886472	0	5	0.567470919478811	OG0003532	2
Athal_NC_003070.9:10887607-10890383	0	5	0.226026552673764	OG0005019	1
Athal_NC_003070.9:10892445-10894714	0	5	0.209626371819639	OG0000239	6
Athal_NC_003070.9:108946-111699	0	5	0.259566772164906	OG0004142	2
Athal_NC_003070.9:10895252-10897127	0	5	0.185786509926425	OG0014797	2
Athal_NC_003070.9:10897925-10899975	0	5	0.457807554770028	OG0013100	2
Athal_NC_003070.9:10900681-10902626	0	5	0.27304862509762	OG0013100	2
Athal_NC_003070.9:10902995-10904739	0	5	0.578650992642525	OG0000239	6
Athal_NC_003070.9:10904775-10905724	0	5	0.681491224464631	OG0021559	1
Athal_NC_003070.9:10905731-10909756	0	5	0.0147971556578569	OG0006386	1
Athal_NC_003070.9:10918278-10920709	0	5	0.363681203501994	OG0000035	10
Athal_NC_003070.9:10923919-10926561	0	5	0.104936495540302	OG0002183	3
Athal_NC_003070.9:10932713-10934066	0	5	0.0327592584980887	OG0002183	3
Athal_NC_003070.9:10935684-10936396	0	5	0.0123309630482141	OG0024258	1
Athal_NC_003070.9:10936765-10941968	0	5	0.724608491923219	OG0003824	3
Athal_NC_003070.9:10936923-10938099	0	5	0.0155781166509104	OG0005455	2
Athal_NC_003070.9:10942648-10944727	0	5	0.542151342019812	OG0018747	1
Athal_NC_003070.9:10944908-10949482	0	5	0.701344074972255	OG0001441	4
Athal_NC_003070.9:10960908-10963231	0	5	0.646553495828024	OG0010738	1
Athal_NC_003070.9:1096882-1099901	0	5	0.939208352172305	OG0003722	3
Athal_NC_003070.9:10974445-10976298	0	5	0.7903325249702	OG0007461	1
Athal_NC_003070.9:10979646-10980725	0	5	0.494183895762259	OG0010739	1
Athal_NC_003070.9:10985063-10986295	0	5	0.802745694438736	OG0003279	4
Athal_NC_003070.9:10986496-10989593	0	5	0.264088125282585	OG0005562	2
Athal_NC_003070.9:10991478-10993083	0	5	0.460602573060956	OG0005020	1
Athal_NC_003070.9:10993002-10994148	0	5	0.282954498746352	OG0010740	1
Athal_NC_003070.9:10994243-10996223	0	5	0.275761436968227	OG0003280	2
Athal_NC_003070.9:10996870-11000809	0	5	0.451436557195117	OG0005563	2
Athal_NC_003070.9:11000862-11003226	0	5	0.13190020140573	OG0006117	2
Athal_NC_003070.9:11035992-11037508	0	5	0.492210941674545	OG0007462	1
Athal_NC_003070.9:11037552-11040084	0	5	0.54317892227383	OG0010741	1
Athal_NC_003070.9:11040250-11043751	0	5	0.745324509844219	OG0010742	1
Athal_NC_003070.9:11044628-11045466	0	5	0.0691767027004809	OG0021560	2
Athal_NC_003070.9:1104493-1106241	0	5	0.973735048707304	OG0000819	5
Athal_NC_003070.9:11046969-11047816	0	5	0.171893624892104	OG0021560	2
Athal_NC_003070.9:11053377-11054567	0	5	0.618726622549221	OG0014289	5
Athal_NC_003070.9:11054731-11056959	0	5	0.608491923219203	OG0005021	3
Athal_NC_003070.9:11057105-11059037	0	5	0.125734719881623	OG0008415	2
Athal_NC_003070.9:1106354-1108725	0	5	0.827654239796128	OG0009500	1
Athal_NC_003070.9:11069510-11072564	0	5	0.730691767027005	OG0008416	1
Athal_NC_003070.9:11075398-11079289	0	5	0.6151917464754	OG0010743	1
Athal_NC_003070.9:11084666-11088589	0	5	0.14460109334539	OG0005022	2
Athal_NC_003070.9:1109395-1114155	0	5	0.128200912491266	OG0010718	1
Athal_NC_003070.9:11104237-11108095	0	5	0.258703604751531	OG0001144	3
Athal_NC_003070.9:11114693-11116195	0	5	0.0986477043857125	OG0004033	3
Athal_NC_003070.9:11117941-11119785	0	5	0.071889514571088	OG0018426	1
Athal_NC_003070.9:11119827-11122675	0	5	0.318303259484566	OG0015969	1
Athal_NC_003070.9:11122604-11124220	0	5	0.67047556414156	OG0002949	2
Athal_NC_003070.9:11133460-11135189	0	5	0.50343211804842	OG0009248	1
Athal_NC_003070.9:11140471-11142716	0	5	0.0843026840396235	OG0011762	1
Athal_NC_003070.9:11142461-11144717	0	5	0.128899667063998	OG0003503	4
Athal_NC_003070.9:1114375-1119739	0	5	0.594557934974722	OG0008401	1
Athal_NC_003070.9:11144772-11146930	0	5	0.400715195856796	OG0008187	1
Athal_NC_003070.9:11146923-11147547	0	5	0.0198117472974639	OG0004443	2
Athal_NC_003070.9:11156698-11158683	0	5	0.520613259895598	OG0009249	1
Athal_NC_003070.9:11158618-11163274	0	5	0.485634428048831	OG0005349	2
Athal_NC_003070.9:11163858-11164928	0	5	0.197295408771425	OG0011763	1
Athal_NC_003070.9:11169450-11170396	0	5	0.230301286530478	OG0019448	1
Athal_NC_003070.9:11175559-11177362	0	5	0.619302067491471	OG0000711	4
Athal_NC_003070.9:11181504-11185396	0	5	0.324016605696905	OG0003449	2
Athal_NC_003070.9:11188120-11192585	0	5	0.0907558880348555	OG0003449	2
Athal_NC_003070.9:11193625-11196397	0	5	0.424431748119528	OG0002519	2
Athal_NC_003070.9:1119699-1122786	0	5	0.708865962431666	OG0000655	3
Athal_NC_003070.9:11198353-11200141	0	5	0.411073204817296	OG0007275	2
Athal_NC_003070.9:11212958-11214567	0	5	0.560318960910847	OG0005391	1
Athal_NC_003070.9:11214676-11216141	0	5	0.100415142422623	OG0007276	1
Athal_NC_003070.9:11216810-11217546	0	5	0.469809692136956	OG0006564	1
Athal_NC_003070.9:11217695-11219618	0	5	0.649307410908792	OG0003730	2
Athal_NC_003070.9:11221267-11222827	0	5	0.244892926137531	OG0004891	1
Athal_NC_003070.9:112263-113947	0	5	0.445517694931974	OG0013744	1
Athal_NC_003070.9:11232322-11237594	0	5	0.850014386123556	OG0011764	1
Athal_NC_003070.9:11246817-11249587	0	5	0.219778864729335	OG0010473	1
Athal_NC_003070.9:11249600-11253915	0	5	0.766287147026183	OG0004892	2
Athal_NC_003070.9:11253912-11255737	0	5	0.853343746146574	OG0012977	1
Athal_NC_003070.9:1125515-1128788	0	5	0.814131283653253	OG0005965	2
Athal_NC_003070.9:11255836-11258814	0	5	0.364996506227136	OG0010474	1
Athal_NC_003070.9:11259851-11261234	0	5	0.16992067080439	OG0000745	4
Athal_NC_003070.9:11261443-11263364	0	5	0.627111677422007	OG0007277	2
Athal_NC_003070.9:11262918-11264963	0	5	0.362119281515886	OG0001330	4
Athal_NC_003070.9:11265816-11271701	0	5	0.26038883636812	OG0009250	1
Athal_NC_003070.9:11271228-11273294	0	5	0.0919478811295162	OG0014219	1
Athal_NC_003070.9:11273573-11276636	0	5	0.460027128118706	OG0012978	1
Athal_NC_003070.9:11277417-11278462	0	5	0.879937523120556	OG0013783	3
Athal_NC_003070.9:11281188-11282468	0	5	0.0471864852644992	OG0024097	1
Athal_NC_003070.9:1128149-1129689	0	5	0.962678285174072	OG0000748	4
Athal_NC_003070.9:11310997-11311989	0	5	0.605902420979078	OG0017238	2
Athal_NC_003070.9:11312961-11316582	0	5	0.855563319495253	OG0011111	1
Athal_NC_003070.9:11318528-11319547	0	5	0.786551029635415	OG0014352	2
Athal_NC_003070.9:11322692-11324176	0	5	0.343499527313083	OG0014352	2
Athal_NC_003070.9:11326257-11330791	0	5	0.310904681655637	OG0005158	1
Athal_NC_003070.9:11330924-11333540	0	5	0.127913190020141	OG0006938	1
Athal_NC_003070.9:11337536-11341889	0	5	0.452875169550742	OG0001854	4
Athal_NC_003070.9:11343854-11347945	0	5	0.6105881869374	OG0001854	4
Athal_NC_003070.9:11349697-11355587	0	5	0.119774754408319	OG0001854	4
Athal_NC_003070.9:11356085-11358095	0	5	0.564963623659008	OG0009189	2
Athal_NC_003070.9:11359512-11364288	0	5	0.288421225697727	OG0008711	1
Athal_NC_003070.9:1136078-1138663	0	5	0.0956882732541411	OG0000947	4
Athal_NC_003070.9:11365285-11369839	0	5	0.483497061120474	OG0006778	3
Athal_NC_003070.9:11372394-11374301	0	5	0.432693493361832	OG0001276	5
Athal_NC_003070.9:11374760-11377885	0	5	0.324838669900119	OG0006937	1
Athal_NC_003070.9:11377879-11379414	0	5	0.520366640634634	OG0024872	1
Athal_NC_003070.9:11391199-11394748	0	5	0.14283365530848	OG0012423	1
Athal_NC_003070.9:11394690-11396018	0	5	0.0129064079904641	OG0013275	1
Athal_NC_003070.9:11396402-11399714	0	5	0.753093016564594	OG0011117	1
Athal_NC_003070.9:11399607-11406809	0	5	0.866578979818324	OG0009854	1
Athal_NC_003070.9:1140278-1141564	0	5	0.908545357392412	OG0000421	5
Athal_NC_003070.9:11410766-11412233	0	5	0.118500554893337	OG0007723	1
Athal_NC_003070.9:11412392-11414502	0	5	0.03974680422541	OG0007488	2
Athal_NC_003070.9:11414695-11416444	0	5	0.805211887048378	OG0007722	1
Athal_NC_003070.9:1141558-1143130	0	5	0.809116692013646	OG0000820	5
Athal_NC_003070.9:11416451-11418464	0	5	0.717292120514612	OG0002319	3
Athal_NC_003070.9:11418589-11420961	0	5	0.615561675366846	OG0002319	3
Athal_NC_003070.9:114202-116407	0	5	0.692917916889309	OG0009496	1
Athal_NC_003070.9:11422636-11423684	0	5	0.797196761067039	OG0021561	1
Athal_NC_003070.9:11423990-11426818	0	5	0.639031608368614	OG0014351	1
Athal_NC_003070.9:11430100-11434115	0	5	0.0688067738090345	OG0002925	2
Athal_NC_003070.9:11434060-11436607	0	5	0.195363557893871	OG0012913	1
Athal_NC_003070.9:1143436-1147091	0	5	0.510789592667187	OG0001141	3
Athal_NC_003070.9:11436719-11440275	0	5	0.881376135476181	OG0003985	1
Athal_NC_003070.9:11445490-11450232	0	5	0.0408565908997493	OG0003322	2
Athal_NC_003070.9:11450337-11452068	0	5	0.0263060545028567	OG0018280	1
Athal_NC_003070.9:11456802-11463896	0	5	0.431624809897653	OG0007172	1
Athal_NC_003070.9:11461855-11463857	0	5	0.304615890501048	OG0012422	1
Athal_NC_003070.9:11464934-11469207	0	5	0.371737432693493	OG0006936	1
Athal_NC_003070.9:11470056-11471481	0	5	0.348349706112047	OG0005126	2
Athal_NC_003070.9:1147297-1148533	0	5	0.622425911463685	OG0005547	1
Athal_NC_003070.9:11475623-11478548	0	5	0.206091495745818	OG0003397	7
Athal_NC_003070.9:11479133-11479654	0	5	0.749188211599326	OG0013685	1
Athal_NC_003070.9:11479763-11482890	0	5	0.256812857084138	OG0009853	1
Athal_NC_003070.9:1148564-1154659	0	5	0.578815405483168	OG0001519	4
Athal_NC_003070.9:11509341-11512040	0	5	0.936824365982983	OG0016910	1
Athal_NC_003070.9:11514594-11515595	0	5	0.95852686094784	OG0001262	10
Athal_NC_003070.9:11528385-11531350	0	5	0.63364708783756	OG0006236	1
Athal_NC_003070.9:11532199-11534639	0	5	0.123021908011016	OG0006287	1
Athal_NC_003070.9:11534607-11536437	0	5	0.0337868387521065	OG0011116	1
Athal_NC_003070.9:11537242-11539896	0	5	0.593037116198775	OG0010338	1
