gene	rec_mean	orthogroup	freq
Ha412HOChr01:105797613-105799150	0.431899185336049	OG0008380	1
Ha412HOChr01:106053474-106064997	0.436672606924644	OG0003680	3
Ha412HOChr01:10650483-10661088	0.210285132382892	OG0006589	2
Ha412HOChr01:10662374-10667607	0.210253309572301	OG0004418	1
Ha412HOChr01:10671639-10678298	0.210221486761711	OG0009216	2
Ha412HOChr01:10682244-10687873	0.21018966395112	OG0013973	1
Ha412HOChr01:10688671-10690253	0.21015784114053	OG0000748	5
Ha412HOChr01:106933682-106944552	0.436640784114053	OG0000869	3
Ha412HOChr01:107311286-107323133	0.443928207739308	OG0000869	3
Ha412HOChr01:107451397-107457841	0.443896384928717	OG0008318	1
Ha412HOChr01:107653559-107658057	0.443864562118126	OG0003146	3
Ha412HOChr01:107662253-107667144	0.443832739307536	OG0014597	9
Ha412HOChr01:107672974-107680235	0.443800916496945	OG0009565	1
Ha412HOChr01:107723875-107727127	0.443769093686354	OG0009413	1
Ha412HOChr01:10772770-10779278	0.210126018329939	OG0008394	1
Ha412HOChr01:107747651-107750930	0.443737270875764	OG0009781	2
Ha412HOChr01:107756921-107760340	0.443705448065173	OG0026944	2
Ha412HOChr01:107760342-107761984	0.443673625254582	OG0022544	3
Ha412HOChr01:10781535-10783095	0.210094195519348	OG0005743	3
Ha412HOChr01:10784875-10786079	0.210062372708758	OG0005743	3
Ha412HOChr01:107961887-107970872	0.443641802443992	OG0009254	1
Ha412HOChr01:108576128-108579207	0.452233961303462	OG0002626	3
Ha412HOChr01:109196558-109196860	0.463117362525458	OG0008304	2
Ha412HOChr01:109224499-109228199	0.463085539714868	OG0001131	5
Ha412HOChr01:109296399-109299208	0.463053716904277	OG0001131	5
Ha412HOChr01:1094685-1095215	0.221359470468432	OG0011497	2
Ha412HOChr01:109777510-109783315	0.463021894093686	OG0009711	1
Ha412HOChr01:109795246-109802284	0.462990071283096	OG0004050	2
Ha412HOChr01:109803429-109803991	0.462958248472505	OG0013890	1
Ha412HOChr01:109805691-109808121	0.462926425661914	OG0007883	1
Ha412HOChr01:109813664-109820047	0.462894602851324	OG0005883	1
Ha412HOChr01:1098313-1100904	0.221327647657841	OG0007593	2
Ha412HOChr01:110072522-110073840	0.472250509164969	OG0020108	3
Ha412HOChr01:110072605-110073914	0.472218686354379	OG0015743	6
Ha412HOChr01:1101039-1102214	0.221295824847251	OG0014992	1
Ha412HOChr01:110379332-110383193	0.472186863543788	OG0017778	5
Ha412HOChr01:110404113-110405513	0.472155040733198	OG0017779	5
Ha412HOChr01:110421969-110423887	0.472123217922607	OG0022545	3
Ha412HOChr01:110468363-110472407	0.472091395112016	OG0002543	3
Ha412HOChr01:110482175-110483730	0.472059572301426	OG0004652	3
Ha412HOChr01:110483732-110485452	0.472027749490835	OG0019976	3
Ha412HOChr01:110495677-110498595	0.471995926680244	OG0022545	3
Ha412HOChr01:110567831-110575474	0.471964103869654	OG0001400	3
Ha412HOChr01:110680204-110685328	0.471932281059063	OG0012505	1
Ha412HOChr01:110754190-110757700	0.471900458248472	OG0002494	4
Ha412HOChr01:110889779-110893380	0.471868635437882	OG0013140	4
Ha412HOChr01:110984784-110988103	0.471836812627291	OG0013140	4
Ha412HOChr01:11115263-11122402	0.209807790224033	OG0002780	2
Ha412HOChr01:111195047-111199362	0.48237016293279	OG0013140	4
Ha412HOChr01:1112616-1116435	0.22126400203666	OG0003108	3
Ha412HOChr01:111372336-111374375	0.4823383401222	OG0013140	4
Ha412HOChr01:111532648-111543720	0.482306517311609	OG0001808	3
Ha412HOChr01:11199181-11204350	0.209775967413442	OG0008336	2
Ha412HOChr01:112186554-112190612	0.498313391038697	OG0008551	1
Ha412HOChr01:11221259-11226574	0.209744144602851	OG0026904	2
Ha412HOChr01:112680109-112686057	0.498281568228106	OG0009419	3
Ha412HOChr01:112717442-112720004	0.498249745417515	OG0022546	1
Ha412HOChr01:112788793-112790104	0.498217922606925	OG0020109	4
Ha412HOChr01:112793655-112797273	0.498186099796334	OG0003158	2
Ha412HOChr01:112929604-112931853	0.498154276985743	OG0004304	3
Ha412HOChr01:112932945-112936259	0.498122454175153	OG0020110	4
Ha412HOChr01:112984826-112986677	0.498090631364562	OG0014032	1
Ha412HOChr01:112987333-112988264	0.498058808553971	OG0012899	1
Ha412HOChr01:112990502-112996322	0.498026985743381	OG0003982	1
Ha412HOChr01:113221234-113224043	0.511488034623218	OG0002191	5
Ha412HOChr01:113224770-113226738	0.511456211812627	OG0017780	5
Ha412HOChr01:113406044-113409928	0.511424389002037	OG0010419	1
Ha412HOChr01:113410975-113418299	0.511392566191446	OG0006969	3
Ha412HOChr01:113622593-113624006	0.511360743380855	OG0001307	5
Ha412HOChr01:113622744-113623987	0.511328920570265	OG0022547	1
Ha412HOChr01:113649317-113651994	0.511297097759674	OG0010326	1
Ha412HOChr01:113716496-113719587	0.511265274949083	OG0022548	3
Ha412HOChr01:11372541-11377236	0.209712321792261	OG0002187	3
Ha412HOChr01:113790094-113794351	0.511233452138493	OG0022549	3
Ha412HOChr01:11380646-11386767	0.20968049898167	OG0004113	3
Ha412HOChr01:113862194-113871261	0.511201629327902	OG0003324	3
Ha412HOChr01:113895736-113899916	0.511169806517312	OG0005135	4
Ha412HOChr01:113908707-113912740	0.511137983706721	OG0005135	4
Ha412HOChr01:113972551-113984482	0.51110616089613	OG0010098	1
Ha412HOChr01:114109285-114112187	0.518552698574338	OG0001571	4
Ha412HOChr01:114286815-114288409	0.518520875763748	OG0005937	2
Ha412HOChr01:114291680-114298447	0.518489052953157	OG0000809	7
Ha412HOChr01:114330529-114334564	0.518457230142566	OG0005937	2
Ha412HOChr01:114336103-114337868	0.518425407331976	OG0010514	1
Ha412HOChr01:114339342-114342468	0.518393584521385	OG0003786	3
Ha412HOChr01:114603463-114606672	0.518361761710794	OG0001789	4
Ha412HOChr01:114607672-114611062	0.518329938900204	OG0010642	1
Ha412HOChr01:114615569-114615982	0.518298116089613	OG0000582	7
Ha412HOChr01:114689516-114694188	0.518266293279022	OG0005659	3
Ha412HOChr01:114860772-114862495	0.518234470468432	OG0020111	4
Ha412HOChr01:11498733-11501332	0.209648676171079	OG0000087	9
Ha412HOChr01:115389604-115390569	0.526572046843177	OG0001377	5
Ha412HOChr01:115595252-115597219	0.526540224032587	OG0001377	5
Ha412HOChr01:115673479-115676423	0.526508401221996	OG0002457	2
Ha412HOChr01:115678247-115696261	0.526476578411405	OG0001601	4
Ha412HOChr01:115770391-115779110	0.526444755600815	OG0006683	2
Ha412HOChr01:115974061-115976684	0.526412932790224	OG0007392	2
Ha412HOChr01:116164647-116171854	0.535036914460285	OG0000353	10
Ha412HOChr01:116167591-116172587	0.535005091649694	OG0008530	1
Ha412HOChr01:116243049-116246500	0.534973268839104	OG0013866	1
Ha412HOChr01:116252995-116261772	0.534941446028513	OG0007457	2
Ha412HOChr01:116497135-116500332	0.534909623217923	OG0001676	5
Ha412HOChr01:11665824-11669719	0.209616853360489	OG0026905	2
Ha412HOChr01:116728810-116730857	0.534877800407332	OG0001276	2
Ha412HOChr01:116731732-116735495	0.534845977596741	OG0010764	1
Ha412HOChr01:117094350-117097770	0.541592413441955	OG0019753	1
Ha412HOChr01:117135560-117139011	0.541560590631365	OG0004467	1
Ha412HOChr01:117148047-117157207	0.541528767820774	OG0008448	2
Ha412HOChr01:117161054-117162382	0.541496945010183	OG0000745	3
Ha412HOChr01:117164190-117168803	0.541465122199593	OG0015426	1
Ha412HOChr01:117237132-117238347	0.541433299389002	OG0000384	1
Ha412HOChr01:117341683-117344035	0.541401476578411	OG0021659	2
Ha412HOChr01:117381728-117383385	0.541369653767821	OG0004891	3
Ha412HOChr01:117466326-117467510	0.54133783095723	OG0026945	2
Ha412HOChr01:117469291-117470769	0.54130600814664	OG0007483	2
Ha412HOChr01:117480106-117481939	0.541274185336049	OG0001575	2
Ha412HOChr01:117482579-117495251	0.541242362525458	OG0012265	1
Ha412HOChr01:117628925-117636290	0.541210539714868	OG0009843	2
Ha412HOChr01:118042551-118044331	0.552380346232179	OG0022550	1
Ha412HOChr01:118042597-118043364	0.552348523421589	OG0003204	5
Ha412HOChr01:118266953-118274541	0.552316700610998	OG0020112	1
Ha412HOChr01:118309861-118330989	0.552284877800407	OG0000773	3
Ha412HOChr01:118512476-118518450	0.552253054989817	OG0002448	8
Ha412HOChr01:118624675-118633140	0.552221232179226	OG0001204	4
Ha412HOChr01:118643423-118643822	0.552189409368635	OG0026946	2
Ha412HOChr01:118644008-118657015	0.552157586558045	OG0008201	2
Ha412HOChr01:118697986-118704513	0.552125763747454	OG0001037	5
Ha412HOChr01:118814875-118816078	0.552093940936864	OG0003042	2
Ha412HOChr01:119043291-119048822	0.561195264765784	OG0003259	5
Ha412HOChr01:119151726-119152822	0.561163441955194	OG0003853	3
Ha412HOChr01:119225763-119228559	0.561131619144603	OG0003007	3
Ha412HOChr01:119247125-119260983	0.561099796334012	OG0001492	10
Ha412HOChr01:119491268-119499514	0.561067973523422	OG0001172	7
Ha412HOChr01:119532346-119536919	0.561036150712831	OG0001052	4
Ha412HOChr01:119549066-119552596	0.56100432790224	OG0013740	1
Ha412HOChr01:119578012-119594101	0.56097250509165	OG0008855	3
Ha412HOChr01:119775264-119775923	0.560940682281059	OG0017781	5
Ha412HOChr01:119804155-119809695	0.560908859470468	OG0007849	2
Ha412HOChr01:1198384-1198953	0.221232179226069	OG0004158	7
Ha412HOChr01:119934769-119936009	0.560877036659878	OG0001470	9
Ha412HOChr01:119940776-119943428	0.560845213849287	OG0026947	2
Ha412HOChr01:120080693-120081891	0.570264765784114	OG0001470	9
Ha412HOChr01:120106847-120108725	0.570232942973523	OG0001022	2
Ha412HOChr01:120251865-120253783	0.570201120162933	OG0001829	3
Ha412HOChr01:12034214-12034540	0.207898421588595	OG0026906	2
Ha412HOChr01:120346180-120350994	0.570169297352342	OG0000916	1
Ha412HOChr01:120365802-120366631	0.570137474541752	OG0002269	5
Ha412HOChr01:120366980-120367444	0.570105651731161	OG0000186	8
Ha412HOChr01:120372054-120372866	0.57007382892057	OG0000907	1
Ha412HOChr01:120412640-120418516	0.57004200610998	OG0008888	1
Ha412HOChr01:120622320-120625034	0.570010183299389	OG0007319	2
Ha412HOChr01:120715343-120719046	0.569978360488798	OG0003852	3
Ha412HOChr01:120772064-120778447	0.569946537678208	OG0009431	1
Ha412HOChr01:121287391-121289367	0.580225305498982	OG0009258	1
Ha412HOChr01:121356227-121357483	0.580193482688391	OG0000555	6
Ha412HOChr01:121379073-121385194	0.5801616598778	OG0002031	4
Ha412HOChr01:121399781-121405320	0.58012983706721	OG0002031	4
Ha412HOChr01:121493860-121501093	0.580098014256619	OG0007841	2
Ha412HOChr01:121537025-121541913	0.580066191446029	OG0007841	2
Ha412HOChr01:121760329-121780951	0.580034368635438	OG0012762	1
Ha412HOChr01:121873038-121875119	0.580002545824847	OG0015800	7
Ha412HOChr01:121978369-121983708	0.579970723014257	OG0011920	1
Ha412HOChr01:121985654-121989969	0.579938900203666	OG0010612	1
Ha412HOChr01:121992142-121995237	0.579907077393075	OG0022551	3
Ha412HOChr01:122003689-122007391	0.594513747454175	OG0015800	7
Ha412HOChr01:122276478-122278036	0.594481924643585	OG0015800	7
Ha412HOChr01:122551102-122553161	0.594450101832994	OG0015800	7
Ha412HOChr01:122753632-122754861	0.594418279022403	OG0008977	7
Ha412HOChr01:122841716-122843758	0.594386456211813	OG0008977	7
Ha412HOChr01:122977830-122982799	0.594354633401222	OG0002761	4
Ha412HOChr01:122983871-122987422	0.594322810590631	OG0016250	1
Ha412HOChr01:123063173-123064800	0.608643075356415	OG0000811	7
Ha412HOChr01:123229691-123230059	0.608611252545825	OG0017782	5
Ha412HOChr01:123302451-123314355	0.608579429735234	OG0009305	1
Ha412HOChr01:123372136-123377047	0.608547606924644	OG0008257	1
Ha412HOChr01:123375550-123381496	0.608515784114053	OG0008251	1
Ha412HOChr01:123571402-123571779	0.608483961303462	OG0003365	2
Ha412HOChr01:123816963-123821719	0.608452138492872	OG0004616	3
Ha412HOChr01:123827728-123836505	0.608420315682281	OG0010337	1
Ha412HOChr01:123860389-123864854	0.60838849287169	OG0011921	1
Ha412HOChr01:123897521-123900218	0.6083566700611	OG0002247	4
Ha412HOChr01:123977704-123982243	0.608324847250509	OG0009721	2
Ha412HOChr01:123993473-123995696	0.608293024439919	OG0015800	7
Ha412HOChr01:123998966-124000238	0.61542133401222	OG0015800	7
Ha412HOChr01:124001243-124005022	0.623122454175153	OG0006682	1
Ha412HOChr01:124007123-124009715	0.623090631364562	OG0010707	2
Ha412HOChr01:124150058-124155677	0.623058808553971	OG0002044	3
Ha412HOChr01:124183136-124185209	0.623026985743381	OG0009114	1
Ha412HOChr01:124214238-124217237	0.62299516293279	OG0005799	5
Ha412HOChr01:124332532-124336652	0.6229633401222	OG0005799	5
Ha412HOChr01:12434018-12434769	0.207866598778004	OG0010609	1
Ha412HOChr01:124429654-124432779	0.622931517311609	OG0005799	5
Ha412HOChr01:124460004-124464275	0.622899694501018	OG0009804	1
Ha412HOChr01:124464285-124468782	0.622867871690428	OG0010587	2
Ha412HOChr01:124496505-124499948	0.622836048879837	OG0004296	3
Ha412HOChr01:124499950-124500831	0.622804226069246	OG0004296	3
Ha412HOChr01:124551394-124553023	0.622772403258656	OG0011036	1
Ha412HOChr01:124827394-124829801	0.622740580448065	OG0014549	4
Ha412HOChr01:124837457-124843679	0.622708757637475	OG0012336	1
Ha412HOChr01:125145324-125145800	0.636424389002037	OG0008741	3
Ha412HOChr01:12521628-12537659	0.207834775967413	OG0020093	4
Ha412HOChr01:125449119-125452354	0.636392566191446	OG0026948	2
Ha412HOChr01:125635966-125645005	0.636360743380855	OG0002274	5
Ha412HOChr01:125651778-125657480	0.636328920570265	OG0011432	1
Ha412HOChr01:125681245-125688363	0.636297097759674	OG0002274	5
Ha412HOChr01:125801406-125809074	0.636265274949083	OG0005352	2
Ha412HOChr01:125848811-125855581	0.636233452138493	OG0000378	5
Ha412HOChr01:12594671-12596238	0.207802953156823	OG0001853	3
Ha412HOChr01:12599970-12610214	0.207771130346232	OG0013412	1
Ha412HOChr01:126042065-126053943	0.656504582484725	OG0008891	1
Ha412HOChr01:126115628-126121283	0.656472759674134	OG0003037	4
Ha412HOChr01:126138363-126150795	0.656440936863544	OG0001568	5
Ha412HOChr01:126213646-126216347	0.656409114052953	OG0001018	1
Ha412HOChr01:12641249-12645847	0.207739307535642	OG0010600	1
Ha412HOChr01:126581390-126594530	0.656377291242363	OG0017783	2
Ha412HOChr01:126633707-126642945	0.656345468431772	OG0022552	3
Ha412HOChr01:126692138-126692749	0.656313645621181	OG0004902	1
Ha412HOChr01:126696999-126700201	0.656281822810591	OG0003352	3
Ha412HOChr01:126725771-126727688	0.65625	OG0005066	2
Ha412HOChr01:126827879-126828529	0.656218177189409	OG0026949	2
Ha412HOChr01:126830006-126831619	0.656186354378819	OG0026934	2
Ha412HOChr01:126848787-126851075	0.656154531568228	OG0005537	5
Ha412HOChr01:126938081-126942461	0.656122708757637	OG0002343	2
Ha412HOChr01:126943318-126946224	0.656090885947047	OG0006084	4
Ha412HOChr01:126988430-126993611	0.656059063136456	OG0006582	2
Ha412HOChr01:127001664-127002935	0.686354378818737	OG0003015	4
Ha412HOChr01:127013542-127016439	0.686322556008147	OG0026950	2
Ha412HOChr01:127076081-127078622	0.686290733197556	OG0004563	4
Ha412HOChr01:127181040-127183585	0.686258910386965	OG0001841	6
Ha412HOChr01:127259203-127261634	0.686227087576375	OG0004651	2
Ha412HOChr01:127289035-127290932	0.686195264765784	OG0000222	10
Ha412HOChr01:127373909-127377885	0.686163441955194	OG0010497	2
Ha412HOChr01:1274208-1282313	0.221200356415479	OG0012780	1
Ha412HOChr01:127440250-127441961	0.686131619144603	OG0000708	7
Ha412HOChr01:127628386-127633309	0.686099796334012	OG0007437	3
Ha412HOChr01:12845222-12849571	0.207707484725051	OG0010936	2
Ha412HOChr01:128489102-128491834	0.704684317718941	OG0000648	9
Ha412HOChr01:128507722-128508356	0.70465249490835	OG0022553	2
Ha412HOChr01:128580604-128585506	0.70462067209776	OG0026951	2
Ha412HOChr01:128658782-128661500	0.704588849287169	OG0000648	9
Ha412HOChr01:1287966-1289015	0.221168533604888	OG0011962	1
Ha412HOChr01:128843653-128848944	0.704557026476578	OG0003856	4
Ha412HOChr01:12890448-12896707	0.20767566191446	OG0003715	1
Ha412HOChr01:12908993-12912522	0.20764383910387	OG0017765	5
Ha412HOChr01:129250218-129252189	0.721964103869654	OG0010867	1
Ha412HOChr01:129252695-129256642	0.721932281059063	OG0006720	3
Ha412HOChr01:129418909-129420455	0.721900458248472	OG0001006	6
Ha412HOChr01:129473553-129475148	0.721868635437882	OG0001006	6
Ha412HOChr01:129616639-129619638	0.721836812627291	OG0001006	6
Ha412HOChr01:129680304-129682067	0.721804989816701	OG0001006	6
Ha412HOChr01:12980005-12985806	0.207612016293279	OG0010033	3
Ha412HOChr01:129844224-129846056	0.72177316700611	OG0017724	1
Ha412HOChr01:129892929-129897416	0.721741344195519	OG0002037	7
Ha412HOChr01:129910368-129911585	0.721709521384929	OG0002037	7
Ha412HOChr01:130036815-130045893	0.744303716904277	OG0002037	7
Ha412HOChr01:130087864-130100373	0.744271894093686	OG0002037	7
Ha412HOChr01:130176863-130181440	0.744240071283096	OG0003584	3
Ha412HOChr01:130195904-130203357	0.744208248472505	OG0009269	2
Ha412HOChr01:130308216-130311453	0.744176425661914	OG0005536	3
Ha412HOChr01:130316729-130325036	0.744144602851324	OG0003440	3
Ha412HOChr01:130412297-130415455	0.744112780040733	OG0004134	3
Ha412HOChr01:130415888-130423368	0.744080957230143	OG0006718	2
Ha412HOChr01:130501182-130502611	0.744049134419552	OG0001370	2
Ha412HOChr01:130706339-130706907	0.744017311608961	OG0007436	2
Ha412HOChr01:130714361-130714945	0.743985488798371	OG0002923	3
Ha412HOChr01:130764210-130764674	0.74395366598778	OG0004026	2
Ha412HOChr01:130829833-130834278	0.743921843177189	OG0009645	2
Ha412HOChr01:130839642-130845434	0.743890020366599	OG0000983	6
Ha412HOChr01:130906868-130908734	0.743858197556008	OG0020113	4
Ha412HOChr01:130947606-130949605	0.743826374745417	OG0007552	3
Ha412HOChr01:130953802-130960642	0.743794551934827	OG0003723	2
Ha412HOChr01:131015419-131019825	0.767279786150713	OG0012159	1
Ha412HOChr01:131029981-131033087	0.767247963340122	OG0013351	1
Ha412HOChr01:131050093-131050386	0.767216140529532	OG0026952	2
Ha412HOChr01:131083814-131084533	0.767184317718941	OG0026952	2
Ha412HOChr01:131088921-131094196	0.76715249490835	OG0022554	3
Ha412HOChr01:131188949-131191827	0.76712067209776	OG0026953	2
Ha412HOChr01:131276507-131281651	0.767088849287169	OG0022555	3
Ha412HOChr01:131339244-131345135	0.767057026476578	OG0000874	6
Ha412HOChr01:131429583-131432741	0.767025203665988	OG0005288	3
Ha412HOChr01:131435643-131447125	0.766993380855397	OG0003195	5
Ha412HOChr01:131528430-131542667	0.766961558044806	OG0001808	3
Ha412HOChr01:131541926-131544841	0.766929735234216	OG0009068	2
Ha412HOChr01:131595237-131600517	0.766897912423625	OG0001518	6
Ha412HOChr01:131605502-131607061	0.766866089613035	OG0019778	1
Ha412HOChr01:131658984-131668446	0.766834266802444	OG0014453	2
Ha412HOChr01:131708278-131709988	0.766802443991853	OG0002944	1
Ha412HOChr01:131717906-131724362	0.766770621181263	OG0009933	2
Ha412HOChr01:131732491-131741464	0.766738798370672	OG0002315	5
Ha412HOChr01:131757307-131759881	0.766706975560081	OG0002315	5
Ha412HOChr01:131760789-131762725	0.766675152749491	OG0002315	5
Ha412HOChr01:131781934-131788039	0.7666433299389	OG0002315	5
Ha412HOChr01:131828890-131831050	0.76661150712831	OG0001307	5
Ha412HOChr01:131886657-131893236	0.766579684317719	OG0005016	9
Ha412HOChr01:131887001-131888109	0.766547861507128	OG0022556	3
Ha412HOChr01:131935010-131939308	0.766516038696538	OG0000046	7
Ha412HOChr01:132158260-132172184	0.786373472505092	OG0000818	7
Ha412HOChr01:132173464-132176142	0.786341649694501	OG0002902	3
Ha412HOChr01:132629208-132645698	0.78630982688391	OG0002614	2
Ha412HOChr01:132663677-132667241	0.78627800407332	OG0010820	1
Ha412HOChr01:132676725-132680466	0.786246181262729	OG0011030	1
Ha412HOChr01:132681580-132690087	0.786214358452138	OG0000392	7
Ha412HOChr01:132738792-132739118	0.786182535641548	OG0000131	8
Ha412HOChr01:132747165-132747719	0.786150712830957	OG0000131	8
Ha412HOChr01:132797214-132797792	0.786118890020367	OG0000131	8
Ha412HOChr01:132820636-132821541	0.786087067209776	OG0000131	8
Ha412HOChr01:132907579-132913373	0.786055244399185	OG0005070	2
Ha412HOChr01:133007870-133009136	0.80998599796334	OG0024397	1
Ha412HOChr01:133352763-133356472	0.809954175152749	OG0006966	3
Ha412HOChr01:133368929-133372737	0.809922352342159	OG0008042	2
Ha412HOChr01:133472290-133475051	0.809890529531568	OG0001311	6
Ha412HOChr01:133559442-133562855	0.809858706720978	OG0014034	2
Ha412HOChr01:133617947-133625892	0.809826883910387	OG0002556	4
Ha412HOChr01:133762937-133767367	0.809795061099796	OG0013031	1
Ha412HOChr01:133898434-133900841	0.809763238289206	OG0004990	2
Ha412HOChr01:133945751-133948546	0.809731415478615	OG0002904	4
Ha412HOChr01:134035041-134039718	0.835380600814664	OG0000459	4
Ha412HOChr01:134076508-134079040	0.835348778004073	OG0026954	2
Ha412HOChr01:134122118-134122834	0.835316955193483	OG0003833	3
Ha412HOChr01:134147694-134156755	0.835285132382892	OG0000739	7
Ha412HOChr01:134154170-134156758	0.835253309572301	OG0001304	4
Ha412HOChr01:134205838-134208930	0.835221486761711	OG0005294	2
Ha412HOChr01:134209461-134221129	0.83518966395112	OG0009106	1
Ha412HOChr01:134225242-134228945	0.835157841140529	OG0012142	1
Ha412HOChr01:134299405-134305952	0.835126018329939	OG0005504	2
Ha412HOChr01:134320702-134324656	0.835094195519348	OG0009602	2
Ha412HOChr01:134325890-134333157	0.835062372708758	OG0011371	1
Ha412HOChr01:134398554-134403144	0.835030549898167	OG0003905	3
Ha412HOChr01:13445016-13447925	0.206530040733198	OG0004622	1
Ha412HOChr01:134472530-134473258	0.834998727087576	OG0016599	6
Ha412HOChr01:13448777-13450105	0.206498217922607	OG0010625	1
Ha412HOChr01:134609450-134610875	0.834966904276986	OG0016599	6
Ha412HOChr01:134614059-134617695	0.834935081466395	OG0012050	1
Ha412HOChr01:134625218-134630173	0.834903258655805	OG0006678	1
Ha412HOChr01:134628909-134630309	0.834871435845214	OG0002576	5
Ha412HOChr01:134701453-134708282	0.834839613034623	OG0001008	3
Ha412HOChr01:134764583-134768321	0.834807790224033	OG0004441	3
Ha412HOChr01:13479483-13480215	0.206466395112016	OG0002569	4
Ha412HOChr01:13482287-13487743	0.206434572301426	OG0012793	2
Ha412HOChr01:134837014-134842323	0.834775967413442	OG0000889	6
Ha412HOChr01:13488432-13493665	0.206402749490835	OG0001353	4
Ha412HOChr01:134921207-134924066	0.834744144602851	OG0022557	1
Ha412HOChr01:134968634-134978196	0.834712321792261	OG0007471	1
Ha412HOChr01:134978610-134984321	0.83468049898167	OG0014491	2
Ha412HOChr01:135113469-135120551	0.850751018329939	OG0002390	2
Ha412HOChr01:13511735-13519333	0.206370926680244	OG0001343	3
Ha412HOChr01:135205641-135208690	0.850719195519348	OG0001962	7
Ha412HOChr01:135227928-135236725	0.850687372708758	OG0004913	2
Ha412HOChr01:13523361-13526682	0.206339103869654	OG0001524	4
Ha412HOChr01:135250737-135259779	0.850655549898167	OG0007411	2
Ha412HOChr01:135250955-135253582	0.850623727087576	OG0006330	4
Ha412HOChr01:13530314-13541751	0.206307281059063	OG0001089	5
Ha412HOChr01:1353184-1357018	0.221136710794297	OG0006204	1
Ha412HOChr01:135324009-135328382	0.850591904276986	OG0026955	2
Ha412HOChr01:135353798-135357382	0.850560081466395	OG0026956	2
Ha412HOChr01:135358629-135366081	0.850528258655805	OG0003217	2
Ha412HOChr01:135517223-135520290	0.850496435845214	OG0003747	3
Ha412HOChr01:135525801-135526983	0.850464613034623	OG0022558	3
Ha412HOChr01:1356602-1359156	0.221104887983707	OG0004988	1
Ha412HOChr01:135748617-135748850	0.850432790224033	OG0026957	2
Ha412HOChr01:13575184-13578065	0.206275458248473	OG0015578	2
Ha412HOChr01:135760201-135761379	0.850400967413442	OG0022558	3
Ha412HOChr01:135767160-135769323	0.850369144602851	OG0026925	2
Ha412HOChr01:135776678-135779763	0.850337321792261	OG0000628	9
Ha412HOChr01:13579738-13581229	0.206243635437882	OG0022530	3
Ha412HOChr01:135840997-135843968	0.85030549898167	OG0000628	9
Ha412HOChr01:135990927-135996480	0.850273676171079	OG0000628	9
