gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Ha412HOChr00c00097:33125-33592	0	5	0.973432098765432	OG0022528	3
Ha412HOChr00c00124:11291-12778	0	5	0.999802469135803	OG0004556	2
Ha412HOChr00c00144:571-1748	0	5	0.974617283950617	OG0004398	3
Ha412HOChr00c00155:38073-39958	0	5	0.999769547325103	OG0027662	2
Ha412HOChr00c00169:10608-11357	0	5	0.999736625514403	OG0001552	4
Ha412HOChr00c00169:17696-18564	0	5	0.999703703703704	OG0008793	3
Ha412HOChr00c00180:24700-28108	0	5	0.288329218106996	OG0025445	1
Ha412HOChr00c00180:33306-35423	0	5	0.94238683127572	OG0001114	5
Ha412HOChr00c00192:13065-14928	0	5	0.713843621399177	OG0010040	2
Ha412HOChr00c00198:12281-15173	0	5	0.90959670781893	OG0016636	3
Ha412HOChr00c00203:5390-7671	0	5	0.999670781893004	OG0001142	4
Ha412HOChr00c00207:1-1933	0	5	0.00625514403292181	OG0008175	3
Ha412HOChr00c00212:27325-28980	0	5	0.947259259259259	OG0014097	10
Ha412HOChr00c00220:19187-20705	0	5	0.121053497942387	OG0020147	4
Ha412HOChr00c00221:28176-29470	0	5	0.850567901234568	OG0007692	2
Ha412HOChr00c00234:428-1802	0	5	0.469794238683128	OG0004236	4
Ha412HOChr00c00238:5355-14141	0	5	0.306633744855967	OG0002502	4
Ha412HOChr00c00274:10573-11575	0	5	0.428576131687243	OG0011465	2
Ha412HOChr00c00298:9912-15494	0	5	0.999637860082304	OG0003169	4
Ha412HOChr00c00327:1386-2519	0	5	0.838748971193416	OG0017204	1
Ha412HOChr00c00327:3674-4444	0	5	0.0401316872427984	OG0003314	7
Ha412HOChr00c00327:4985-8245	0	5	0.113481481481481	OG0003314	7
Ha412HOChr00c00341:11498-12883	0	5	0.999604938271605	OG0010799	2
Ha412HOChr00c00341:16665-18783	0	5	0.352	OG0022578	3
Ha412HOChr00c00362:6392-8769	0	5	0.848888888888889	OG0014437	2
Ha412HOChr00c00382:1-1527	0	5	0.100312757201646	OG0002443	4
Ha412HOChr00c00387:13683-16408	0	5	0.180609053497942	OG0022877	3
Ha412HOChr00c00399:8931-12357	0	5	0.27759670781893	OG0022899	2
Ha412HOChr00c00447:1847-2863	0	5	0.885662551440329	OG0001630	2
Ha412HOChr00c00455:4613-5089	0	5	0.92322633744856	OG0002970	4
Ha412HOChr00c00459:11697-13000	0	5	0.936131687242798	OG0000533	5
Ha412HOChr00c00461:1601-3730	0	5	0.999572016460905	OG0001843	5
Ha412HOChr00c00485:8368-11820	0	5	0.80322633744856	OG0027830	2
Ha412HOChr00c00486:2095-2568	0	5	0.228641975308642	OG0003621	3
Ha412HOChr00c00557:1-908	0	5	0.427127572016461	OG0004699	6
Ha412HOChr00c00584:1-5228	0	5	0.25201646090535	OG0000660	6
Ha412HOChr00c00615:4149-7558	0	5	0.398814814814815	OG0001938	6
Ha412HOChr00c00631:1-2618	0	5	0.58001646090535	OG0002722	5
Ha412HOChr00c00661:3541-8641	0	5	0.999539094650206	OG0003985	3
Ha412HOChr00c00691:1415-3702	0	5	0.999506172839506	OG0027875	1
Ha412HOChr00c00698:3066-8004	0	5	0.473086419753086	OG0000255	1
Ha412HOChr00c00706:5686-6671	0	5	0.0801316872427984	OG0001169	6
Ha412HOChr00c00881:2192-3692	0	5	0.590090534979424	OG0022851	2
Ha412HOChr00c00934:1147-5301	0	5	0.140213991769547	OG0002079	4
Ha412HOChr00c00944:477-4425	0	5	0.539061728395062	OG0014878	2
Ha412HOChr00c00997:232-1074	0	5	0.999473251028807	OG0014881	2
Ha412HOChr00c01149:1167-2632	0	5	0.359506172839506	OG0027707	2
Ha412HOChr00c01236:1193-2584	0	5	0.911473251028807	OG0022907	3
Ha412HOChr00c01246:1432-2246	0	5	0.11279012345679	OG0022863	3
Ha412HOChr00c01312:1066-2376	0	5	0.818831275720165	OG0027876	1
Ha412HOChr00c01457:694-1849	0	5	0.999440329218107	OG0015807	6
Ha412HOChr00c01481:73-1230	0	5	0.999407407407407	OG0001537	3
Ha412HOChr00c01503:1-2014	0	5	0.495736625514403	OG0021835	1
Ha412HOChr00c01662:512-1819	0	5	0.01359670781893	OG0015807	6
Ha412HOChr00c01712:1-1274	0	5	0.388543209876543	OG0027037	2
Ha412HOChr00c01888:126-1634	0	5	0.537020576131687	OG0003599	4
Ha412HOChr00c02064:609-1364	0	5	0.999374485596708	OG0013980	2
Ha412HOChr00c02126:459-1427	0	5	0.999341563786008	OG0000890	6
Ha412HOChr00c02201:1-1471	0	5	0.904197530864198	OG0008264	1
Ha412HOChr00c02318:438-689	0	5	0.942288065843621	OG0017279	2
Ha412HOChr00c02372:1-474	0	5	0.999308641975309	OG0002079	4
Ha412HOChr00c02463:1-1373	0	5	0.947094650205761	OG0024536	1
Ha412HOChr00c02657:13-711	0	5	0.975407407407407	OG0002717	4
Ha412HOChr00c02844:1-402	0	5	0.999275720164609	OG0000903	5
Ha412HOChr00c03128:1-873	0	5	0.99924279835391	OG0002008	6
Ha412HOChr00c03269:1-1182	0	5	0.594502057613169	OG0027877	1
Ha412HOChr00c03475:1-819	0	5	0.470946502057613	OG0002392	4
Ha412HOChr00c04197:1-279	0	5	0.29679012345679	OG0022751	3
Ha412HOChr00c04267:1-420	0	5	0.576987654320988	OG0007935	2
Ha412HOChr00c04482:211-1027	0	5	0.973069958847737	OG0004555	3
Ha412HOChr00c05505:267-866	0	5	0.291127572016461	OG0001152	6
Ha412HOChr00c07095:1-519	0	5	0.962995884773663	OG0017853	3
Ha412HOChr00c07215:1-479	0	5	0.840296296296296	OG0002252	5
Ha412HOChr00c07800:316-804	0	5	0.99920987654321	OG0002867	9
Ha412HOChr00c08041:1-439	0	5	0.99917695473251	OG0022911	1
Ha412HOChr00c09275:1-671	0	5	0.975736625514403	OG0010079	2
Ha412HOChr00c09357:1-737	0	5	0.809316872427984	OG0002734	5
Ha412HOChr00c12214:18-595	0	5	0.999144032921811	OG0010282	6
Ha412HOChr00c15259:1-569	0	5	0.971753086419753	OG0022314	1
Ha412HOChr01:100015321-100021145	0	5	0.582946502057613	OG0005571	1
Ha412HOChr01:100574083-100575248	0	5	0.562995884773663	OG0000314	7
Ha412HOChr01:100928619-100930738	0	5	0.913448559670782	OG0006124	3
Ha412HOChr01:101202030-101206538	0	5	0.906732510288066	OG0009438	1
Ha412HOChr01:10171628-10172339	0	5	0.94962962962963	OG0014595	7
Ha412HOChr01:101773069-101779363	0	5	0.914962962962963	OG0003351	2
Ha412HOChr01:101916391-101920558	0	5	0.793514403292181	OG0015799	2
Ha412HOChr01:101941690-101949551	0	5	0.00441152263374486	OG0013207	1
Ha412HOChr01:101951935-101955754	0	5	0.693234567901235	OG0012984	1
Ha412HOChr01:10200439-10203596	0	5	0.728197530864198	OG0026902	2
Ha412HOChr01:10203598-10204322	0	5	0.421069958847737	OG0026903	2
Ha412HOChr01:102235852-102238293	0	5	0.700213991769547	OG0005123	1
Ha412HOChr01:102240291-102245088	0	5	0.879868312757202	OG0004991	2
Ha412HOChr01:102452048-102469793	0	5	0.274699588477366	OG0003454	2
Ha412HOChr01:102470785-102472532	0	5	0.730008230452675	OG0016331	4
Ha412HOChr01:102487944-102494763	0	5	0.692246913580247	OG0011771	1
Ha412HOChr01:102581461-102587216	0	5	0.951506172839506	OG0007680	2
Ha412HOChr01:102598704-102603264	0	5	0.999111111111111	OG0026943	2
Ha412HOChr01:102649771-102656049	0	5	0.285860082304527	OG0026716	1
Ha412HOChr01:102858341-102861653	0	5	0.930765432098765	OG0003746	1
Ha412HOChr01:102863747-102866960	0	5	0.849086419753086	OG0006127	2
Ha412HOChr01:102919232-102921612	0	5	0.0499423868312757	OG0017776	3
Ha412HOChr01:102928365-102929036	0	5	0.141201646090535	OG0015602	3
Ha412HOChr01:103055235-103057302	0	5	0.728230452674897	OG0003187	3
Ha412HOChr01:103101662-103118853	0	5	0.184	OG0004301	2
Ha412HOChr01:103656670-103674209	0	5	0.698732510288066	OG0004301	2
Ha412HOChr01:103794903-103795518	0	5	0.644411522633745	OG0001948	2
Ha412HOChr01:104002167-104003393	0	5	0.544757201646091	OG0009484	2
Ha412HOChr01:10405756-10409951	0	5	0.347555555555556	OG0004819	2
Ha412HOChr01:104124004-104131166	0	5	0.529053497942387	OG0010810	2
Ha412HOChr01:104144571-104150504	0	5	0.965102880658436	OG0001406	4
Ha412HOChr01:104151262-104154100	0	5	0.964115226337449	OG0010804	1
Ha412HOChr01:104257063-104258626	0	5	0.0483950617283951	OG0000574	9
Ha412HOChr01:104264270-104266989	0	5	0.0761481481481481	OG0017777	5
Ha412HOChr01:104398335-104400801	0	5	0.168724279835391	OG0022543	3
Ha412HOChr01:104715690-104718420	0	5	0.266699588477366	OG0001751	3
Ha412HOChr01:104875349-104878420	0	5	0.930074074074074	OG0009418	1
Ha412HOChr01:104881478-104890852	0	5	0.927604938271605	OG0001750	3
Ha412HOChr01:10493031-10496675	0	5	0.409053497942387	OG0004818	4
Ha412HOChr01:104998110-105002615	0	5	0.941794238683128	OG0001887	6
Ha412HOChr01:105797613-105799150	0	5	0.917037037037037	OG0008380	1
Ha412HOChr01:106053474-106064997	0	5	0.629234567901235	OG0003680	3
Ha412HOChr01:10650483-10661088	0	5	0.455670781893004	OG0006589	2
Ha412HOChr01:10662374-10667607	0	5	0.457646090534979	OG0004418	1
Ha412HOChr01:10671639-10678298	0	5	0.288658436213992	OG0009216	2
Ha412HOChr01:10682244-10687873	0	5	0.625448559670782	OG0013973	1
Ha412HOChr01:10688671-10690253	0	5	0.948049382716049	OG0000748	5
Ha412HOChr01:106933682-106944552	0	5	0.96398353909465	OG0000869	3
Ha412HOChr01:107311286-107323133	0	5	0.391539094650206	OG0000869	3
Ha412HOChr01:107451397-107457841	0	5	0.938831275720165	OG0008318	1
Ha412HOChr01:107653559-107658057	0	5	0.943242798353909	OG0003146	3
Ha412HOChr01:107662253-107667144	0	5	0.699456790123457	OG0014597	9
Ha412HOChr01:107672974-107680235	0	5	0.943934156378601	OG0009565	1
Ha412HOChr01:107723875-107727127	0	5	0.491292181069959	OG0009413	1
Ha412HOChr01:10772770-10779278	0	5	0.56483950617284	OG0008394	1
Ha412HOChr01:107747651-107750930	0	5	0.901366255144033	OG0009781	2
Ha412HOChr01:107756921-107760340	0	5	0.976131687242798	OG0026944	1
Ha412HOChr01:107760342-107761984	0	5	0.965135802469136	OG0022544	3
Ha412HOChr01:10781535-10783095	0	5	0.0620246913580247	OG0005743	3
Ha412HOChr01:10784875-10786079	0	5	0.728625514403292	OG0005743	3
Ha412HOChr01:107961887-107970872	0	5	0.865053497942387	OG0009254	1
Ha412HOChr01:108576128-108579207	0	5	0.939917695473251	OG0002626	3
Ha412HOChr01:109196558-109196860	0	5	0.357234567901235	OG0008304	2
Ha412HOChr01:109224499-109228199	0	5	0.840493827160494	OG0001131	5
Ha412HOChr01:109296399-109299208	0	5	0.95041975308642	OG0001131	5
Ha412HOChr01:1094685-1095215	0	5	0.391835390946502	OG0011497	2
Ha412HOChr01:109777510-109783315	0	5	0.8639670781893	OG0009711	1
Ha412HOChr01:109795246-109802284	0	5	0.505909465020576	OG0004050	2
Ha412HOChr01:109803429-109803991	0	5	0.865185185185185	OG0013890	1
Ha412HOChr01:109805691-109808121	0	5	0.506897119341564	OG0007883	1
Ha412HOChr01:109813664-109820047	0	5	0.963786008230453	OG0005883	1
Ha412HOChr01:1098313-1100904	0	5	0.411061728395062	OG0007593	2
Ha412HOChr01:110072522-110073840	0	5	0.858864197530864	OG0020108	3
Ha412HOChr01:110072605-110073914	0	5	0.858831275720165	OG0015743	6
Ha412HOChr01:1101039-1102214	0	5	0.904855967078189	OG0014992	1
Ha412HOChr01:110379332-110383193	0	5	0.857876543209876	OG0017778	5
Ha412HOChr01:110421969-110423887	0	5	0.574880658436214	OG0022545	3
Ha412HOChr01:110468363-110472407	0	5	0.564345679012346	OG0002543	3
Ha412HOChr01:110482175-110483730	0	5	0.774057613168724	OG0004652	3
Ha412HOChr01:110483732-110485452	0	5	0.0161975308641975	OG0019976	2
Ha412HOChr01:110495677-110498595	0	5	0.507555555555556	OG0022545	3
Ha412HOChr01:110567831-110575474	0	5	0.318320987654321	OG0001400	3
Ha412HOChr01:110680204-110685328	0	5	0.951769547325103	OG0012505	1
Ha412HOChr01:110754190-110757700	0	5	0.141728395061728	OG0002494	4
Ha412HOChr01:110889779-110893380	0	5	0.272098765432099	OG0013140	4
Ha412HOChr01:110984784-110988103	0	5	0.18083950617284	OG0013140	4
Ha412HOChr01:11115263-11122402	0	5	0.376362139917695	OG0002780	2
Ha412HOChr01:111195047-111199362	0	5	0.955654320987654	OG0013140	4
Ha412HOChr01:1112616-1116435	0	5	0.850666666666667	OG0003108	3
Ha412HOChr01:111372336-111374375	0	5	0.956576131687243	OG0013140	4
Ha412HOChr01:111532648-111543720	0	5	0.859127572016461	OG0001808	3
Ha412HOChr01:11199181-11204350	0	5	0.0805925925925926	OG0008336	2
Ha412HOChr01:112186554-112190612	0	5	0.940312757201646	OG0008551	1
Ha412HOChr01:11221259-11226574	0	5	0.111769547325103	OG0026904	2
Ha412HOChr01:112680109-112686057	0	5	0.421267489711934	OG0009419	3
Ha412HOChr01:112717442-112720004	0	5	0.509300411522634	OG0022546	1
Ha412HOChr01:112788793-112790104	0	5	0.718255144032922	OG0020109	4
Ha412HOChr01:112793655-112797273	0	5	0.852971193415638	OG0003158	2
Ha412HOChr01:112929604-112931853	0	5	0.158189300411523	OG0004304	3
Ha412HOChr01:112984826-112986677	0	5	0.4720329218107	OG0014032	1
Ha412HOChr01:112987333-112988264	0	5	0.882798353909465	OG0012899	1
Ha412HOChr01:112990502-112996322	0	5	0.935111111111111	OG0003982	1
Ha412HOChr01:113221234-113224043	0	5	0.974979423868313	OG0002191	5
Ha412HOChr01:113224770-113226738	0	5	0.999078189300411	OG0017780	4
Ha412HOChr01:113406044-113409928	0	5	0.862551440329218	OG0010419	1
Ha412HOChr01:113410975-113418299	0	5	0.955720164609054	OG0006969	3
Ha412HOChr01:113622593-113624006	0	5	0.111407407407407	OG0001307	5
Ha412HOChr01:113622744-113623987	0	5	0.0500082304526749	OG0022547	1
Ha412HOChr01:113649317-113651994	0	5	0.956477366255144	OG0010326	1
Ha412HOChr01:113716496-113719587	0	5	0.804411522633745	OG0022548	3
Ha412HOChr01:11372541-11377236	0	5	0.361086419753086	OG0002187	3
Ha412HOChr01:113790094-113794351	0	5	0.956740740740741	OG0022549	3
Ha412HOChr01:11380646-11386767	0	5	0.391144032921811	OG0004113	3
Ha412HOChr01:113862194-113871261	0	5	0.164148148148148	OG0003324	3
Ha412HOChr01:113895736-113899916	0	5	0.715489711934156	OG0005135	4
Ha412HOChr01:113908707-113912740	0	5	0.227555555555556	OG0005135	4
Ha412HOChr01:113972551-113984482	0	5	0.748609053497942	OG0010098	1
Ha412HOChr01:114109285-114112187	0	5	0.352197530864198	OG0001571	4
Ha412HOChr01:114286815-114288409	0	5	0.216724279835391	OG0005937	2
Ha412HOChr01:114291680-114298447	0	5	0.71917695473251	OG0000809	7
Ha412HOChr01:114330529-114334564	0	5	0.622320987654321	OG0005937	2
Ha412HOChr01:114336103-114337868	0	5	0.636971193415638	OG0010514	1
Ha412HOChr01:114339342-114342468	0	5	0.927506172839506	OG0003786	3
Ha412HOChr01:114603463-114606672	0	5	0.166814814814815	OG0001789	4
Ha412HOChr01:114607672-114611062	0	5	0.247440329218107	OG0010642	1
Ha412HOChr01:114615569-114615982	0	5	0.657481481481481	OG0000582	7
Ha412HOChr01:114689516-114694188	0	5	0.716674897119342	OG0005659	3
Ha412HOChr01:11498733-11501332	0	5	0.012082304526749	OG0000087	9
Ha412HOChr01:115389604-115390569	0	5	0.85040329218107	OG0001377	5
Ha412HOChr01:115595252-115597219	0	5	0.955390946502058	OG0001377	5
Ha412HOChr01:115673479-115676423	0	5	0.712526748971193	OG0002457	2
Ha412HOChr01:115678247-115696261	0	5	0.443687242798354	OG0001601	4
Ha412HOChr01:115770391-115779110	0	5	0.817053497942387	OG0006683	2
Ha412HOChr01:115974061-115976684	0	5	0.474864197530864	OG0007392	2
Ha412HOChr01:116164647-116171854	0	5	0.452181069958848	OG0000353	10
Ha412HOChr01:116167591-116172587	0	5	0.362633744855967	OG0008530	1
Ha412HOChr01:116243049-116246500	0	5	0.427061728395062	OG0013866	1
Ha412HOChr01:116252995-116261772	0	5	0.669958847736626	OG0007457	2
Ha412HOChr01:116497135-116500332	0	5	0.705711934156379	OG0001676	5
Ha412HOChr01:11665824-11669719	0	5	0.394008230452675	OG0026905	2
Ha412HOChr01:116728810-116730857	0	5	0.744855967078189	OG0001276	2
Ha412HOChr01:116731732-116735495	0	5	0.199144032921811	OG0010764	1
Ha412HOChr01:117094350-117097770	0	5	0.844641975308642	OG0019753	1
Ha412HOChr01:117135560-117139011	0	5	0.931950617283951	OG0004467	1
Ha412HOChr01:117148047-117157207	0	5	0.475259259259259	OG0008448	2
Ha412HOChr01:117161054-117162382	0	5	0.183637860082305	OG0000745	3
Ha412HOChr01:117164190-117168803	0	5	0.8000329218107	OG0015426	1
Ha412HOChr01:117237132-117238347	0	5	0.309728395061728	OG0000384	1
Ha412HOChr01:11730199-11731013	0	5	0.960263374485597	OG0004312	9
Ha412HOChr01:117341683-117344035	0	5	0.891851851851852	OG0021659	2
Ha412HOChr01:117381728-117383385	0	5	0.428181069958848	OG0004891	3
Ha412HOChr01:117466326-117467510	0	5	0.119374485596708	OG0026945	2
Ha412HOChr01:117469291-117470769	0	5	0.484279835390946	OG0007483	2
Ha412HOChr01:117480106-117481939	0	5	0.299028806584362	OG0001575	2
Ha412HOChr01:117482579-117495251	0	5	0.185679012345679	OG0012265	1
Ha412HOChr01:117628925-117636290	0	5	0.32559670781893	OG0009843	2
Ha412HOChr01:118042551-118044331	0	5	0.625843621399177	OG0022550	1
Ha412HOChr01:118042597-118043364	0	5	0.476049382716049	OG0003204	5
Ha412HOChr01:118266953-118274541	0	5	0.289185185185185	OG0020112	1
Ha412HOChr01:118309861-118330989	0	5	0.139094650205761	OG0000773	3
Ha412HOChr01:118512476-118518450	0	5	0.932181069958848	OG0002448	8
Ha412HOChr01:118624675-118633140	0	5	0.763786008230453	OG0001204	4
Ha412HOChr01:118643423-118643822	0	5	0.775670781893004	OG0026946	2
Ha412HOChr01:118644008-118657015	0	5	0.929448559670782	OG0008201	2
Ha412HOChr01:118697986-118704513	0	5	0.948872427983539	OG0001037	5
Ha412HOChr01:118814875-118816078	0	5	0.673316872427984	OG0003042	2
Ha412HOChr01:119043291-119048822	0	5	0.579588477366255	OG0003259	5
Ha412HOChr01:119151726-119152822	0	5	0.626995884773663	OG0003853	3
Ha412HOChr01:119225763-119228559	0	5	0.773168724279835	OG0003007	3
Ha412HOChr01:119247125-119260983	0	5	0.00674897119341564	OG0001492	10
Ha412HOChr01:119491268-119499514	0	5	0.855835390946502	OG0001172	7
Ha412HOChr01:119532346-119536919	0	5	0.364115226337449	OG0001052	4
Ha412HOChr01:119549066-119552596	0	5	0.251884773662551	OG0013740	1
Ha412HOChr01:119578012-119594101	0	5	0.815934156378601	OG0008855	3
Ha412HOChr01:119775264-119775923	0	5	0.135078189300412	OG0017781	4
Ha412HOChr01:119804155-119809695	0	5	0.53438683127572	OG0007849	2
Ha412HOChr01:119934769-119936009	0	5	0.166617283950617	OG0001470	9
Ha412HOChr01:119940776-119943428	0	5	0.281547325102881	OG0026947	2
Ha412HOChr01:120080693-120081891	0	5	0.657975308641975	OG0001470	9
Ha412HOChr01:120106847-120108725	0	5	0.954041152263374	OG0001022	1
Ha412HOChr01:120251865-120253783	0	5	0.926024691358025	OG0001829	3
Ha412HOChr01:12034214-12034540	0	5	0.964872427983539	OG0026906	2
Ha412HOChr01:120346180-120350994	0	5	0.561514403292181	OG0000916	1
Ha412HOChr01:120365802-120366631	0	5	0.819851851851852	OG0002269	5
Ha412HOChr01:120366980-120367444	0	5	0.469530864197531	OG0000186	8
Ha412HOChr01:120372054-120372866	0	5	0.324444444444444	OG0000907	1
Ha412HOChr01:120412640-120418516	0	5	0.947917695473251	OG0008888	1
Ha412HOChr01:120622320-120625034	0	5	0.75924279835391	OG0007319	2
Ha412HOChr01:120715343-120719046	0	5	0.929975308641975	OG0003852	3
Ha412HOChr01:120772064-120778447	0	5	0.799144032921811	OG0009431	1
Ha412HOChr01:121287391-121289367	0	5	0.426995884773663	OG0009258	1
Ha412HOChr01:121356227-121357483	0	5	0.362074074074074	OG0000555	6
Ha412HOChr01:121379073-121385194	0	5	0.315786008230453	OG0002031	4
Ha412HOChr01:121399781-121405320	0	5	0.783868312757202	OG0002031	4
Ha412HOChr01:121493860-121501093	0	5	0.762798353909465	OG0007841	2
Ha412HOChr01:121537025-121541913	0	5	0.892543209876543	OG0007841	2
Ha412HOChr01:121760329-121780951	0	5	0.0219588477366255	OG0012762	1
Ha412HOChr01:121873038-121875119	0	5	0.650106995884774	OG0015800	6
Ha412HOChr01:121978369-121983708	0	5	0.825218106995885	OG0011920	1
Ha412HOChr01:121985654-121989969	0	5	0.873283950617284	OG0010612	1
Ha412HOChr01:121992142-121995237	0	5	0.999045267489712	OG0022551	2
Ha412HOChr01:122003689-122007391	0	5	0.919341563786008	OG0015800	6
Ha412HOChr01:122276478-122278036	0	5	0.570238683127572	OG0015800	6
Ha412HOChr01:122753632-122754861	0	5	0.92079012345679	OG0008977	7
Ha412HOChr01:122841716-122843758	0	5	0.974156378600823	OG0008977	7
Ha412HOChr01:122977830-122982799	0	5	0.881514403292181	OG0002761	4
Ha412HOChr01:122983871-122987422	0	5	0.936197530864198	OG0016250	1
Ha412HOChr01:123229691-123230059	0	5	0.999012345679012	OG0017782	2
Ha412HOChr01:123302451-123314355	0	5	0.836543209876543	OG0009305	1
Ha412HOChr01:123372136-123377047	0	5	0.580872427983539	OG0008257	1
Ha412HOChr01:123375550-123381496	0	5	0.318551440329218	OG0008251	1
Ha412HOChr01:123816963-123821719	0	5	0.457283950617284	OG0004616	3
Ha412HOChr01:123827728-123836505	0	5	0.367374485596708	OG0010337	1
Ha412HOChr01:123860389-123864854	0	5	0.871835390946502	OG0011921	1
Ha412HOChr01:123897521-123900218	0	5	0.777481481481481	OG0002247	4
Ha412HOChr01:123977704-123982243	0	5	0.176329218106996	OG0009721	2
Ha412HOChr01:123993473-123995696	0	5	0.737646090534979	OG0015800	6
Ha412HOChr01:123998966-124000238	0	5	0.858633744855967	OG0015800	6
Ha412HOChr01:124001243-124005022	0	5	0.572411522633745	OG0006682	1
Ha412HOChr01:124007123-124009715	0	5	0.726683127572016	OG0010707	2
Ha412HOChr01:124150058-124155677	0	5	0.572674897119342	OG0002044	3
Ha412HOChr01:124183136-124185209	0	5	0.746271604938272	OG0009114	1
Ha412HOChr01:124214238-124217237	0	5	0.848493827160494	OG0005799	5
Ha412HOChr01:124332532-124336652	0	5	0.30722633744856	OG0005799	5
Ha412HOChr01:12434018-12434769	0	5	0.830683127572016	OG0010609	1
Ha412HOChr01:124429654-124432779	0	5	0.366452674897119	OG0005799	5
Ha412HOChr01:124460004-124464275	0	5	0.379061728395062	OG0009804	1
Ha412HOChr01:124464285-124468782	0	5	0.743012345679012	OG0010587	2
Ha412HOChr01:124496505-124499948	0	5	0.66719341563786	OG0004296	3
Ha412HOChr01:124499950-124500831	0	5	0.49359670781893	OG0004296	3
Ha412HOChr01:124551394-124553023	0	5	0.259028806584362	OG0011036	1
Ha412HOChr01:124827394-124829801	0	5	0.00641975308641975	OG0014549	4
Ha412HOChr01:124837457-124843679	0	5	0.847407407407407	OG0012336	1
Ha412HOChr01:12521628-12537659	0	5	0.323028806584362	OG0020093	3
Ha412HOChr01:125449119-125452354	0	5	0.965761316872428	OG0026948	2
Ha412HOChr01:125635966-125645005	0	5	0.723687242798354	OG0002274	4
Ha412HOChr01:125651778-125657480	0	5	0.2720329218107	OG0011432	1
Ha412HOChr01:125681245-125688363	0	5	0.83841975308642	OG0002274	4
Ha412HOChr01:125801406-125809074	0	5	0.793086419753086	OG0005352	2
Ha412HOChr01:125848811-125855581	0	5	0.456065843621399	OG0000378	5
Ha412HOChr01:12594671-12596238	0	5	0.414584362139918	OG0001853	3
Ha412HOChr01:12599970-12610214	0	5	0.014320987654321	OG0013412	1
Ha412HOChr01:126042065-126053943	0	5	0.249185185185185	OG0008891	1
Ha412HOChr01:126115628-126121283	0	5	0.49916049382716	OG0003037	4
Ha412HOChr01:126138363-126150795	0	5	0.835127572016461	OG0001568	5
Ha412HOChr01:126213646-126216347	0	5	0.727407407407407	OG0001018	1
Ha412HOChr01:12641249-12645847	0	5	0.106699588477366	OG0010600	1
Ha412HOChr01:126581390-126594530	0	5	0.459358024691358	OG0017783	2
Ha412HOChr01:126633707-126642945	0	5	0.550123456790123	OG0022552	3
Ha412HOChr01:126692138-126692749	0	5	0.940181069958848	OG0004902	1
Ha412HOChr01:126696999-126700201	0	5	0.63601646090535	OG0003352	2
Ha412HOChr01:126725771-126727688	0	5	0.883753086419753	OG0005066	2
Ha412HOChr01:126827879-126828529	0	5	0.835687242798354	OG0026949	2
Ha412HOChr01:126830006-126831619	0	5	0.892444444444444	OG0026934	2
Ha412HOChr01:126848787-126851075	0	5	0.802008230452675	OG0005537	5
Ha412HOChr01:126938081-126942461	0	5	0.607242798353909	OG0002343	2
Ha412HOChr01:126943318-126946224	0	5	0.595028806584362	OG0006084	4
Ha412HOChr01:126988430-126993611	0	5	0.390551440329218	OG0006582	2
Ha412HOChr01:127001664-127002935	0	5	0.192263374485597	OG0003015	4
Ha412HOChr01:127013542-127016439	0	5	0.451851851851852	OG0026950	2
Ha412HOChr01:127076081-127078622	0	5	0.863769547325103	OG0004563	4
