gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Ha412HOChr00c01035:1218-2601	0	5	0.999479793217804	OG0018581	1
Ha412HOChr00c01149:1167-2632	44.878799	5	0.0371622720031212	OG0027707	2
Ha412HOChr00c01226:1055-2336	2.696211	5	0.787040348538544	OG0014396	1
Ha412HOChr00c01226:11-1052	3.275423	5	0.703872289234971	OG0014881	2
Ha412HOChr00c01236:1193-2584	6.154501	5	0.441330428845466	OG0022907	3
Ha412HOChr00c01246:1432-2246	2.018094	5	0.898234548232923	OG0022863	3
Ha412HOChr00c01312:1066-2376	3.20633	5	0.712585752836753	OG0027876	1
Ha412HOChr00c01457:694-1849	2.856726	5	0.763500991644179	OG0015807	5
Ha412HOChr00c01481:73-1230	0	5	0.999447280293917	OG0001537	4
Ha412HOChr00c01503:1-2014	3.030648	5	0.738303475631564	OG0021835	1
Ha412HOChr00c01662:512-1819	7.668067	5	0.361608739473941	OG0015807	5
Ha412HOChr00c01712:1-1274	0	5	0.99941476737003	OG0027037	2
Ha412HOChr00c01888:126-1634	10.751336	5	0.253210651233865	OG0003599	4
Ha412HOChr00c02064:609-1364	14.126165	5	0.183210326104627	OG0013980	2
Ha412HOChr00c02126:459-1427	9.583166	5	0.288974867509835	OG0000890	6
Ha412HOChr00c02201:1-1471	1.556393	5	0.953278928374029	OG0008264	1
Ha412HOChr00c02318:438-689	9.126918	5	0.30367070910687	OG0017279	2
Ha412HOChr00c02372:1-474	6.90481	5	0.399193679487596	OG0002079	4
Ha412HOChr00c02463:1-1373	5.634766	5	0.475013817992652	OG0024536	1
Ha412HOChr00c02657:13-711	42.110432	5	0.0410638228695907	OG0002717	4
Ha412HOChr00c02844:1-402	10.443166	5	0.261794063140098	OG0000903	5
Ha412HOChr00c03128:1-873	0	5	0.999382254446142	OG0002008	6
Ha412HOChr00c03269:1-1182	2.345086	5	0.845888740774458	OG0027877	1
Ha412HOChr00c03475:1-819	10.939553	5	0.248398738498553	OG0002392	4
Ha412HOChr00c04267:1-420	4.065422	5	0.610267581363592	OG0007935	2
Ha412HOChr00c04482:211-1027	0	5	0.999349741522255	OG0004555	3
Ha412HOChr00c05023:199-681	0	5	0.999317228598368	OG0015680	1
Ha412HOChr00c05418:89-947	2.268224	5	0.859869298045973	OG0003268	3
Ha412HOChr00c05505:267-866	16.910105	5	0.144942614689339	OG0001152	6
Ha412HOChr00c07215:1-479	2.409995	5	0.835224501739441	OG0002252	5
Ha412HOChr00c07800:316-804	3.249965	5	0.707026042852034	OG0002867	10
Ha412HOChr00c09275:1-671	2.321441	5	0.850277985499236	OG0010079	2
Ha412HOChr00c09357:1-737	1.03734	5	0.979711935494359	OG0002734	5
Ha412HOChr00c15259:1-569	0	5	0.999284715674481	OG0022314	1
Ha412HOChr01:100015321-100021145	24.678082	5	0.0884026400494196	OG0005571	1
Ha412HOChr01:100574083-100575248	22.53614	5	0.0987092369216764	OG0000314	7
Ha412HOChr01:100928619-100930738	5.629179	5	0.475338947231525	OG0006124	3
Ha412HOChr01:101202030-101206538	28.774162	5	0.0715609454758266	OG0009438	1
Ha412HOChr01:10171628-10172339	1.169774	5	0.97733849205059	OG0014595	9
Ha412HOChr01:101773069-101779363	2.163266	5	0.876158272913483	OG0003351	2
Ha412HOChr01:101916391-101920558	3.030319	5	0.738368501479338	OG0015799	2
Ha412HOChr01:101941690-101949551	3.977131	5	0.619858893910329	OG0013207	1
Ha412HOChr01:101951935-101955754	31.036289	5	0.0649283090028286	OG0012984	1
Ha412HOChr01:10200439-10203596	1.982469	5	0.903274051435446	OG0026902	2
Ha412HOChr01:10203598-10204322	151.232819	5	0.00650258477744904	OG0026903	2
Ha412HOChr01:102235852-102238293	4.395006	5	0.578599993497415	OG0005123	1
Ha412HOChr01:102240291-102245088	6.902071	5	0.399323731183145	OG0004991	2
Ha412HOChr01:102452048-102469793	19.455271	5	0.121435770718861	OG0003454	2
Ha412HOChr01:102470785-102472532	4.88875	5	0.534414929934649	OG0016331	4
Ha412HOChr01:102487944-102494763	4.458503	5	0.572097408719966	OG0011771	1
Ha412HOChr01:102581461-102587216	29.514364	5	0.0685372435543128	OG0007680	2
Ha412HOChr01:102649771-102656049	11.722213	5	0.229866371882823	OG0026716	1
Ha412HOChr01:102858341-102861653	3.252256	5	0.706635887765387	OG0003746	1
Ha412HOChr01:102863747-102866960	3.403488	5	0.686835517118054	OG0006127	2
Ha412HOChr01:102919232-102921612	1.763019	5	0.930519881652957	OG0017776	3
Ha412HOChr01:102928365-102929036	4.991864	5	0.526156647267289	OG0015602	3
Ha412HOChr01:103055235-103057302	2.695478	5	0.787235426081868	OG0003187	3
Ha412HOChr01:103101662-103118853	2.27436	5	0.85873134570992	OG0004301	2
Ha412HOChr01:103656670-103674209	2.161829	5	0.876353350456807	OG0004301	2
Ha412HOChr01:103794903-103795518	3.983871	5	0.619371200052021	OG0001948	2
Ha412HOChr01:104002167-104003393	2.445134	5	0.829534740059173	OG0009484	2
Ha412HOChr01:10405756-10409951	14.358187	5	0.17963390447703	OG0004819	2
Ha412HOChr01:104124004-104131166	8.374645	5	0.33140423318269	OG0010810	2
Ha412HOChr01:104144571-104150504	2.06553	5	0.890756575738856	OG0001406	4
Ha412HOChr01:104151262-104154100	2.928155	5	0.752901778456937	OG0010804	1
Ha412HOChr01:104264270-104266989	4.204856	5	0.597132360113145	OG0017777	5
Ha412HOChr01:104398335-104400801	1.845292	5	0.921188672497318	OG0022543	3
Ha412HOChr01:104715690-104718420	4.06128	5	0.610690249374126	OG0001751	3
Ha412HOChr01:104875349-104878420	6.609569	5	0.415059986344572	OG0009418	1
Ha412HOChr01:104881478-104890852	2.746024	5	0.779920018207237	OG0001750	3
Ha412HOChr01:10493031-10496675	7.588707	5	0.365250186949312	OG0004818	4
Ha412HOChr01:104998110-105002615	4.463844	5	0.571512176089996	OG0001887	6
Ha412HOChr01:105797613-105799150	5.592148	5	0.478037519914166	OG0008380	1
Ha412HOChr01:106053474-106064997	3.315371	5	0.698962837727997	OG0003680	3
Ha412HOChr01:10650483-10661088	5.24096	5	0.505543453522775	OG0006589	2
Ha412HOChr01:10662374-10667607	13.333489	5	0.195890366420652	OG0004418	1
Ha412HOChr01:10671639-10678298	2.687349	5	0.788535943037357	OG0009216	2
Ha412HOChr01:10682244-10687873	9.200528	5	0.301297265663101	OG0013973	1
Ha412HOChr01:10688671-10690253	1.716339	5	0.936014565789901	OG0000748	5
Ha412HOChr01:106933682-106944552	10.939334	5	0.24843125142244	OG0000869	3
Ha412HOChr01:107311286-107323133	1.598858	5	0.949409890431447	OG0000869	3
Ha412HOChr01:107451397-107457841	5.478556	5	0.486816009363722	OG0008318	1
Ha412HOChr01:107653559-107658057	3.290437	5	0.702181617192834	OG0003146	3
Ha412HOChr01:107662253-107667144	2.265847	5	0.860324478980395	OG0014597	9
Ha412HOChr01:107672974-107680235	4.130236	5	0.604415255063888	OG0009565	1
Ha412HOChr01:107723875-107727127	20.129961	5	0.115355853951946	OG0009413	1
Ha412HOChr01:10772770-10779278	2.582392	5	0.806613128718666	OG0008394	1
Ha412HOChr01:107747651-107750930	23.46225	5	0.0940924017296876	OG0009781	2
Ha412HOChr01:10781535-10783095	1.634068	5	0.94583346880385	OG0005743	3
Ha412HOChr01:10784875-10786079	1.220114	5	0.975420229541243	OG0005743	3
Ha412HOChr01:107961887-107970872	2.074381	5	0.889423545859479	OG0009254	1
Ha412HOChr01:108576128-108579207	4.717267	5	0.549598465389993	OG0002626	3
Ha412HOChr01:109196558-109196860	3.641686	5	0.655688136034073	OG0008304	2
Ha412HOChr01:109224499-109228199	2.863343	5	0.762200474688689	OG0001131	5
Ha412HOChr01:109296399-109299208	3.62155	5	0.657833989010632	OG0001131	5
Ha412HOChr01:1094685-1095215	23.202744	5	0.0951653282179666	OG0011497	2
Ha412HOChr01:109777510-109783315	16.012897	5	0.156712293136522	OG0009711	1
Ha412HOChr01:109795246-109802284	4.736087	5	0.547680202880645	OG0004050	2
Ha412HOChr01:109803429-109803991	17.506155	5	0.138732646226875	OG0013890	1
Ha412HOChr01:109805691-109808121	9.010245	5	0.307929902136099	OG0007883	1
Ha412HOChr01:109813664-109820047	2.749084	5	0.77930227265338	OG0005883	1
Ha412HOChr01:1098313-1100904	10.279908	5	0.266638488799298	OG0007593	2
Ha412HOChr01:110072522-110073840	5.606122	5	0.477062132197549	OG0020108	3
Ha412HOChr01:110072605-110073914	5.606122	5	0.477029619273661	OG0015743	6
Ha412HOChr01:1101039-1102214	14.872692	5	0.171505673505218	OG0014992	1
Ha412HOChr01:110379332-110383193	2.825816	5	0.767695158825633	OG0017778	5
Ha412HOChr01:110404113-110405513	1.301997	5	0.971356114055337	OG0017779	5
Ha412HOChr01:110421969-110423887	4.580887	5	0.560945475826641	OG0022545	3
Ha412HOChr01:110468363-110472407	1.525363	5	0.955847449361121	OG0002543	3
Ha412HOChr01:110482175-110483730	1.251782	5	0.974119712585753	OG0004652	3
Ha412HOChr01:110483732-110485452	6.466395	5	0.423285756088045	OG0019976	3
Ha412HOChr01:110495677-110498595	10.290773	5	0.266313359560425	OG0022545	3
Ha412HOChr01:110567831-110575474	10.568824	5	0.258672822446923	OG0001400	3
Ha412HOChr01:110680204-110685328	2.340849	5	0.846799102643301	OG0012505	1
Ha412HOChr01:110754190-110757700	7.067566	5	0.390870370972462	OG0002494	4
Ha412HOChr01:110889779-110893380	153.142578	5	0.00634002015801281	OG0013140	4
Ha412HOChr01:110984784-110988103	17.20977	5	0.142016451539487	OG0013140	4
Ha412HOChr01:11115263-11122402	20.101343	5	0.115615957343044	OG0002780	2
Ha412HOChr01:111195047-111199362	2.755807	5	0.778066781545664	OG0013140	4
Ha412HOChr01:1112616-1116435	1.967353	5	0.905192313944793	OG0003108	3
Ha412HOChr01:111372336-111374375	2.826152	5	0.767662645901746	OG0013140	4
Ha412HOChr01:111532648-111543720	18.756329	5	0.12699548070358	OG0001808	3
Ha412HOChr01:11199181-11204350	6.862966	5	0.401762200474689	OG0008336	2
Ha412HOChr01:112186554-112190612	8.754801	5	0.316643365737881	OG0008551	1
Ha412HOChr01:11221259-11226574	0	5	0.999252202750593	OG0026904	2
Ha412HOChr01:112680109-112686057	3.769842	5	0.64216275969698	OG0009419	3
Ha412HOChr01:112717442-112720004	7.173764	5	0.385213122216081	OG0022546	1
Ha412HOChr01:112788793-112790104	36.1408	5	0.0517280619046071	OG0020109	4
Ha412HOChr01:112793655-112797273	7.2029	5	0.38368501479338	OG0003158	2
Ha412HOChr01:112929604-112931853	2.328179	5	0.849042494391521	OG0004304	3
Ha412HOChr01:112984826-112986677	2.467461	5	0.825698215040479	OG0014032	1
Ha412HOChr01:112987333-112988264	14.513561	5	0.177195435185486	OG0012899	1
Ha412HOChr01:112990502-112996322	1.81711	5	0.923984783951621	OG0003982	1
Ha412HOChr01:113221234-113224043	7.346652	5	0.376662223233735	OG0002191	5
Ha412HOChr01:113224770-113226738	1.83661	5	0.922164060213935	OG0017780	3
Ha412HOChr01:113406044-113409928	3.301355	5	0.700783561465683	OG0010419	1
Ha412HOChr01:113410975-113418299	3.012309	5	0.740741944923107	OG0006969	3
Ha412HOChr01:113622593-113624006	33.622761	5	0.0570926943460025	OG0001307	5
Ha412HOChr01:113622744-113623987	28.424112	5	0.072796436583542	OG0022547	1
Ha412HOChr01:113649317-113651994	2.248175	5	0.863023051663036	OG0010326	1
Ha412HOChr01:113716496-113719587	8.155925	5	0.339955132165036	OG0022548	3
Ha412HOChr01:11372541-11377236	8.543444	5	0.324576519166369	OG0002187	3
Ha412HOChr01:113790094-113794351	3.130501	5	0.722567220470137	OG0022549	3
Ha412HOChr01:11380646-11386767	6.245715	5	0.435608154241311	OG0004113	3
Ha412HOChr01:113862194-113871261	0	5	0.999219689826706	OG0003324	3
Ha412HOChr01:113895736-113899916	1.376819	5	0.967096921026108	OG0005135	4
Ha412HOChr01:113908707-113912740	22.232124	5	0.100692525278798	OG0005135	4
Ha412HOChr01:113972551-113984482	3.344646	5	0.69480118347043	OG0010098	1
Ha412HOChr01:114109285-114112187	7.540473	5	0.367623630393081	OG0001571	4
Ha412HOChr01:114286815-114288409	4.195692	5	0.598075234905875	OG0005937	2
Ha412HOChr01:114291680-114298447	2.343741	5	0.846181357089443	OG0000809	7
Ha412HOChr01:114330529-114334564	2.283147	5	0.856878109048347	OG0005937	2
Ha412HOChr01:114336103-114337868	3.447845	5	0.680430471112267	OG0010514	1
Ha412HOChr01:114339342-114342468	2.229828	5	0.865949214812888	OG0003786	3
Ha412HOChr01:114603463-114606672	2.086126	5	0.887732873817342	OG0001789	4
Ha412HOChr01:114607672-114611062	3.474344	5	0.677146665799655	OG0010642	1
Ha412HOChr01:114615569-114615982	7.490269	5	0.370029586760737	OG0000582	7
Ha412HOChr01:114689516-114694188	4.320214	5	0.586175504763143	OG0005659	3
Ha412HOChr01:11498733-11501332	2.412367	5	0.834964398348343	OG0000087	9
Ha412HOChr01:115389604-115390569	2.667928	5	0.792144877588842	OG0001377	5
Ha412HOChr01:115595252-115597219	1.926491	5	0.911174691940046	OG0001377	5
Ha412HOChr01:115673479-115676423	4.676824	5	0.552882270702604	OG0002457	2
Ha412HOChr01:115678247-115696261	4.172323	5	0.600643755892967	OG0001601	4
Ha412HOChr01:115770391-115779110	21.106281	5	0.107617778066782	OG0006683	2
Ha412HOChr01:115974061-115976684	2.632319	5	0.798810026985727	OG0007392	2
Ha412HOChr01:116164647-116171854	5.48411	5	0.486230776733752	OG0000353	10
Ha412HOChr01:116167591-116172587	8.808005	5	0.314757616152421	OG0008530	1
Ha412HOChr01:116243049-116246500	5.737682	5	0.467763435965796	OG0013866	1
Ha412HOChr01:116252995-116261772	5.278835	5	0.50300744545957	OG0007457	2
Ha412HOChr01:116497135-116500332	3.54294	5	0.668043047111227	OG0001676	5
Ha412HOChr01:11665824-11669719	6.216709	5	0.437526416750658	OG0026905	2
Ha412HOChr01:116728810-116730857	7.596807	5	0.364990083558214	OG0001276	2
Ha412HOChr01:116731732-116735495	27.187452	5	0.077705888090516	OG0010764	1
Ha412HOChr01:117094350-117097770	11.336498	5	0.238352245017394	OG0019753	1
Ha412HOChr01:117135560-117139011	2.29057	5	0.855480053321195	OG0004467	1
Ha412HOChr01:117148047-117157207	64.780319	5	0.0206782195922879	OG0008448	2
Ha412HOChr01:117161054-117162382	36.343456	5	0.0513704197418474	OG0000745	3
Ha412HOChr01:117164190-117168803	5.153629	5	0.512533732158533	OG0015426	1
Ha412HOChr01:117237132-117238347	2.670847	5	0.791494619111097	OG0000384	1
Ha412HOChr01:11730199-11731013	1.11998	5	0.978573983158305	OG0004312	10
Ha412HOChr01:117341683-117344035	2.897038	5	0.757746204116136	OG0021659	2
Ha412HOChr01:117381728-117383385	4.471544	5	0.570666840068927	OG0004891	3
Ha412HOChr01:117466326-117467510	12.030431	5	0.222713528627629	OG0026945	2
Ha412HOChr01:117469291-117470769	4.618937	5	0.557856748057353	OG0007483	2
Ha412HOChr01:117480106-117481939	9.561592	5	0.289787690607016	OG0001575	2
Ha412HOChr01:117482579-117495251	10.014991	5	0.27463666807556	OG0012265	1
Ha412HOChr01:117628925-117636290	5.625813	5	0.475566537698735	OG0009843	2
Ha412HOChr01:118042551-118044331	2.786981	5	0.774035178983646	OG0022550	1
Ha412HOChr01:118042597-118043364	14.457963	5	0.178170822902104	OG0003204	5
Ha412HOChr01:118266953-118274541	3.073483	5	0.731085606528595	OG0020112	1
Ha412HOChr01:118309861-118330989	78.188339	5	0.0156387163897649	OG0000773	3
Ha412HOChr01:118512476-118518450	59.402199	5	0.023474331046591	OG0002448	8
Ha412HOChr01:118624675-118633140	2.809423	5	0.770296192736613	OG0001204	4
Ha412HOChr01:118643423-118643822	4.245368	5	0.593230809246676	OG0026946	2
Ha412HOChr01:118644008-118657015	6.597004	5	0.415580193126768	OG0008201	2
Ha412HOChr01:118697986-118704513	2.508569	5	0.818870501024157	OG0001037	5
Ha412HOChr01:118814875-118816078	2.834396	5	0.766524693565692	OG0003042	2
Ha412HOChr01:119043291-119048822	2.718014	5	0.784211724160354	OG0003259	5
Ha412HOChr01:119151726-119152822	2.414237	5	0.834671782033358	OG0003853	3
Ha412HOChr01:119225763-119228559	3.662088	5	0.653509770133628	OG0003007	3
Ha412HOChr01:119247125-119260983	30.39444	5	0.0662938518060929	OG0001492	10
Ha412HOChr01:119491268-119499514	5.157796	5	0.512143577071886	OG0001172	7
Ha412HOChr01:119532346-119536919	5.524574	5	0.483044510192802	OG0001052	4
Ha412HOChr01:119549066-119552596	3.803261	5	0.638521312221608	OG0013740	1
Ha412HOChr01:119578012-119594101	15.665053	5	0.160808921546315	OG0008855	3
Ha412HOChr01:119775264-119775923	1.740035	5	0.933088402640049	OG0017781	5
Ha412HOChr01:119804155-119809695	3.609931	5	0.659134505966122	OG0007849	2
Ha412HOChr01:119934769-119936009	22.484581	5	0.0990018532366616	OG0001470	9
Ha412HOChr01:119940776-119943428	2.854704	5	0.763826120883051	OG0026947	2
Ha412HOChr01:120080693-120081891	3.170205	5	0.717007510485418	OG0001470	9
Ha412HOChr01:120106847-120108725	2.887886	5	0.759209285691062	OG0001022	2
Ha412HOChr01:120251865-120253783	3.344995	5	0.69467113177488	OG0001829	3
Ha412HOChr01:12034214-12034540	0.779241	5	0.980069577657119	OG0026906	2
Ha412HOChr01:120346180-120350994	4.081573	5	0.608804499788666	OG0000916	1
Ha412HOChr01:120365802-120366631	2.184732	5	0.872972006372533	OG0002269	5
Ha412HOChr01:120366980-120367444	6.234413	5	0.436290925642943	OG0000186	8
Ha412HOChr01:120372054-120372866	21.859093	5	0.102968429950905	OG0000907	1
Ha412HOChr01:120412640-120418516	1.756966	5	0.931170140130702	OG0008888	1
Ha412HOChr01:120622320-120625034	16.489689	5	0.150274734206847	OG0007319	2
Ha412HOChr01:120715343-120719046	2.356772	5	0.84432812042787	OG0003852	3
Ha412HOChr01:120772064-120778447	12.026715	5	0.222843580323178	OG0009431	1
Ha412HOChr01:121287391-121289367	2.483876	5	0.823129694053386	OG0009258	1
Ha412HOChr01:121356227-121357483	3.939138	5	0.62363039308125	OG0000555	6
Ha412HOChr01:121379073-121385194	3.649882	5	0.654647722469682	OG0002031	4
Ha412HOChr01:121399781-121405320	4.142617	5	0.603472380271158	OG0002031	4
Ha412HOChr01:121493860-121501093	47.759052	5	0.0334883116038625	OG0007841	2
Ha412HOChr01:121537025-121541913	23.17314	5	0.0953929186851774	OG0007841	2
Ha412HOChr01:121760329-121780951	5.148275	5	0.513183990636278	OG0012762	1
Ha412HOChr01:121873038-121875119	2.928678	5	0.752804239685275	OG0015800	7
Ha412HOChr01:121978369-121983708	4.419299	5	0.576356601749195	OG0011920	1
Ha412HOChr01:121985654-121989969	3.226141	5	0.710569951555743	OG0010612	1
Ha412HOChr01:121992142-121995237	28.241898	5	0.0734466950612869	OG0022551	3
Ha412HOChr01:122003689-122007391	11.6142	5	0.23227232825048	OG0015800	7
Ha412HOChr01:122276478-122278036	16.570999	5	0.149429398185779	OG0015800	7
Ha412HOChr01:122551102-122553161	1.524165	5	0.955944988132783	OG0015800	7
Ha412HOChr01:122753632-122754861	6.085352	5	0.445492083103033	OG0008977	7
Ha412HOChr01:122841716-122843758	1.242753	5	0.974444841824625	OG0008977	7
Ha412HOChr01:122977830-122982799	4.181559	5	0.599538316480801	OG0002761	4
Ha412HOChr01:122983871-122987422	5.545449	5	0.481191273531229	OG0016250	1
Ha412HOChr01:123063173-123064800	9.038194	5	0.307117079038918	OG0000811	7
Ha412HOChr01:123302451-123314355	2.575767	5	0.807848619826381	OG0009305	1
Ha412HOChr01:123372136-123377047	2.514188	5	0.81789511330754	OG0008257	1
Ha412HOChr01:123375550-123381496	4.998759	5	0.525603927561206	OG0008251	1
Ha412HOChr01:123571402-123571779	0	5	0.999187176902819	OG0003365	2
Ha412HOChr01:123816963-123821719	4.811785	5	0.540364795006015	OG0004616	3
Ha412HOChr01:123827728-123836505	11.232308	5	0.241180869395585	OG0010337	1
Ha412HOChr01:123860389-123864854	4.698138	5	0.551029034041031	OG0011921	1
Ha412HOChr01:123897521-123900218	18.79261	5	0.126572812693045	OG0002247	4
Ha412HOChr01:123977704-123982243	3.334507	5	0.696036674578145	OG0009721	2
Ha412HOChr01:123993473-123995696	11.315687	5	0.238807425951816	OG0015800	7
Ha412HOChr01:123998966-124000238	2.665253	5	0.793055239457684	OG0015800	7
Ha412HOChr01:124001243-124005022	9.22594	5	0.300647007185356	OG0006682	1
Ha412HOChr01:124007123-124009715	20.67815	5	0.111031635074942	OG0010707	2
Ha412HOChr01:124150058-124155677	11.596158	5	0.232727509184901	OG0002044	3
Ha412HOChr01:124183136-124185209	9.889173	5	0.278928374028676	OG0009114	1
Ha412HOChr01:124214238-124217237	6.410031	5	0.426406996781221	OG0005799	5
Ha412HOChr01:124332532-124336652	2.538516	5	0.813961049517183	OG0005799	5
Ha412HOChr01:12434018-12434769	3.849068	5	0.634229606268492	OG0010609	1
Ha412HOChr01:124429654-124432779	11.970629	5	0.224176610202556	OG0005799	5
Ha412HOChr01:124460004-124464275	3.517793	5	0.671066749032741	OG0009804	1
Ha412HOChr01:124464285-124468782	5.464898	5	0.488051500471437	OG0010587	2
Ha412HOChr01:124496505-124499948	3.643837	5	0.655232955099652	OG0004296	3
Ha412HOChr01:124499950-124500831	2.274384	5	0.858698832786032	OG0004296	3
Ha412HOChr01:124551394-124553023	3.796561	5	0.639269109471015	OG0011036	1
