gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Ha412HOChr01:120412640-120418516	0	5	0.422834307605931	OG0008888	1
Ha412HOChr01:120622320-120625034	0	5	0.632616665015357	OG0007319	2
Ha412HOChr01:120715343-120719046	0	5	0.825852901350771	OG0003852	3
Ha412HOChr01:120772064-120778447	0	5	0.429274414610786	OG0009431	1
Ha412HOChr01:121287391-121289367	0	5	0.491363651375541	OG0009258	1
Ha412HOChr01:121356227-121357483	0	5	0.222233230952145	OG0000555	6
Ha412HOChr01:121379073-121385194	0	5	0.329931635787179	OG0002031	4
Ha412HOChr01:121399781-121405320	0	5	0.42570758611579	OG0002031	4
Ha412HOChr01:121493860-121501093	0	5	0.00254301661217345	OG0007841	2
Ha412HOChr01:121537025-121541913	0	5	0.820832920505961	OG0007841	2
Ha412HOChr01:121760329-121780951	0	5	0.529112586280921	OG0012762	1
Ha412HOChr01:121873038-121875119	0	5	0.964959212655636	OG0015800	7
Ha412HOChr01:121978369-121983708	0	5	0.50926384623006	OG0011920	1
Ha412HOChr01:121985654-121989969	0	5	0.152944284817861	OG0010612	1
Ha412HOChr01:122003689-122007391	0	5	0.884045047722844	OG0015800	7
Ha412HOChr01:122276478-122278036	0	5	0.51319396281251	OG0015800	7
Ha412HOChr01:122551102-122553161	0	5	0.652300274117375	OG0015800	7
Ha412HOChr01:122753632-122754861	0	5	0.902407609234123	OG0008977	5
Ha412HOChr01:122841716-122843758	0	5	0.975890881469005	OG0008977	5
Ha412HOChr01:122977830-122982799	0	5	0.637240331582945	OG0002761	4
Ha412HOChr01:122983871-122987422	0	5	0.309818686218171	OG0016250	1
Ha412HOChr01:123063173-123064800	0	5	0.955843984279534	OG0000811	7
Ha412HOChr01:123229691-123230059	0	5	0.976980745731365	OG0017782	3
Ha412HOChr01:123302451-123314355	0	5	0.366920968327884	OG0009305	1
Ha412HOChr01:123372136-123377047	0	5	0.150071006308002	OG0008257	1
Ha412HOChr01:123375550-123381496	0	5	0.573929125796757	OG0008251	1
Ha412HOChr01:123816963-123821719	0	5	0.29413124607814	OG0004616	3
Ha412HOChr01:123827728-123836505	0	5	0.230555830773804	OG0010337	1
Ha412HOChr01:123860389-123864854	0	5	0.571848475841342	OG0011921	1
Ha412HOChr01:123897521-123900218	0	5	0.483074077743651	OG0002247	4
Ha412HOChr01:123977704-123982243	0	5	0.395521648667393	OG0009721	2
Ha412HOChr01:123993473-123995696	0	5	0.278311701179035	OG0015800	7
Ha412HOChr01:123998966-124000238	0	5	0.0963043693649064	OG0015800	7
Ha412HOChr01:124001243-124005022	0	5	0.699131411209089	OG0006682	1
Ha412HOChr01:124007123-124009715	0	5	0.209848409788963	OG0010707	2
Ha412HOChr01:124150058-124155677	0	5	0.0211037352620628	OG0002044	3
Ha412HOChr01:124183136-124185209	0	5	0.661778790580931	OG0009114	1
Ha412HOChr01:124214238-124217237	0	5	0.411803560223257	OG0005799	5
Ha412HOChr01:124332532-124336652	0	5	0.166154760725255	OG0005799	5
Ha412HOChr01:12434018-12434769	0	5	0.513127910432973	OG0010609	1
Ha412HOChr01:124429654-124432779	0	5	0.36394861124872	OG0005799	5
Ha412HOChr01:124460004-124464275	0	5	0.169292248753261	OG0009804	1
Ha412HOChr01:124464285-124468782	0	5	0.24373328049143	OG0010587	2
Ha412HOChr01:124496505-124499948	0	5	0.00320354040754318	OG0004296	3
Ha412HOChr01:124499950-124500831	0	5	0.00422735229036626	OG0004296	3
Ha412HOChr01:124551394-124553023	0	5	0.314772614683444	OG0011036	1
Ha412HOChr01:124827394-124829801	0	5	0.0457742990191222	OG0014549	4
Ha412HOChr01:124837457-124843679	0	5	0.554113411935665	OG0012336	1
Ha412HOChr01:12521628-12537659	0	5	0.999471580963704	OG0020093	2
Ha412HOChr01:125449119-125452354	0	5	0.969087486376697	OG0026948	2
Ha412HOChr01:125635966-125645005	0	5	0.938075894184088	OG0002274	5
Ha412HOChr01:125651778-125657480	0	5	0.512302255688761	OG0011432	1
Ha412HOChr01:125681245-125688363	0	5	0.540638726510123	OG0002274	5
Ha412HOChr01:125801406-125809074	0	5	0.449387364179795	OG0005352	2
Ha412HOChr01:125848811-125855581	0	5	0.862445919614254	OG0000378	5
Ha412HOChr01:12594671-12596238	0	5	0.619604346246574	OG0001853	3
Ha412HOChr01:12599970-12610214	0	5	0.603586644208858	OG0013412	1
Ha412HOChr01:126042065-126053943	0	5	0.120215330757291	OG0008891	1
Ha412HOChr01:126115628-126121283	0	5	0.457247597344694	OG0003037	4
Ha412HOChr01:126138363-126150795	0	5	0.487631691931702	OG0001568	5
Ha412HOChr01:126213646-126216347	0	5	0.921793982628224	OG0001018	1
Ha412HOChr01:12641249-12645847	0	5	0.381650648964629	OG0010600	1
Ha412HOChr01:126581390-126594530	0	5	0.0249017470854388	OG0017783	2
Ha412HOChr01:126633707-126642945	0	5	0.343967766438786	OG0022552	3
Ha412HOChr01:126692138-126692749	0	5	0.770401928729482	OG0004902	1
Ha412HOChr01:126696999-126700201	0	5	0.754945671917831	OG0003352	3
Ha412HOChr01:126725771-126727688	0	5	0.271111991809505	OG0005066	2
Ha412HOChr01:126827879-126828529	0	5	0.0605039796558671	OG0026949	2
Ha412HOChr01:126830006-126831619	0	5	0.91555203276198	OG0026934	2
Ha412HOChr01:126848787-126851075	0	5	0.776974140493411	OG0005537	5
Ha412HOChr01:126938081-126942461	0	5	0.148254565870735	OG0002343	2
Ha412HOChr01:126943318-126946224	0	5	0.451864328412431	OG0006084	4
Ha412HOChr01:126988430-126993611	0	5	0.132368968592094	OG0006582	2
Ha412HOChr01:127001664-127002935	0	5	0.114964166584101	OG0003015	4
Ha412HOChr01:127013542-127016439	0	5	0.125532547310017	OG0026950	2
Ha412HOChr01:127076081-127078622	0	5	0.715347270385416	OG0004563	4
Ha412HOChr01:127181040-127183585	0	5	0.58869183262327	OG0001841	6
Ha412HOChr01:127259203-127261634	0	5	0.688232768585488	OG0004651	2
Ha412HOChr01:127289035-127290932	0	5	0.881766240628819	OG0000222	10
Ha412HOChr01:127373909-127377885	0	5	0.391327322566795	OG0010497	2
Ha412HOChr01:1274208-1282313	0	5	0.380593810892037	OG0012780	1
Ha412HOChr01:127440250-127441961	0	5	0.205290795600912	OG0000708	7
Ha412HOChr01:127628386-127633309	0	5	0.124673866376036	OG0007437	3
Ha412HOChr01:12845222-12849571	0	5	0.448033290399287	OG0010936	2
Ha412HOChr01:128489102-128491834	0	5	0.190825324482314	OG0000648	7
Ha412HOChr01:128580604-128585506	0	5	0.0841837577198719	OG0026951	2
Ha412HOChr01:128658782-128661500	0	5	0.0641038343406321	OG0000648	7
Ha412HOChr01:1287966-1289015	0	5	0.660821031077645	OG0011962	1
Ha412HOChr01:128843653-128848944	0	5	0.142904323128241	OG0003856	4
Ha412HOChr01:12890448-12896707	0	5	0.668218897585786	OG0003715	1
