gene	rec_mean	orthogroup	freq
Athal_NC_003070.9:10129027-10133992	0.784580221215461	OG0004007	2
Athal_NC_003070.9:10134069-10136124	0.784539406554834	OG0009180	1
Athal_NC_003070.9:10135451-10136241	0.784498591894208	OG0018353	1
Athal_NC_003070.9:10136246-10139228	0.784457777233582	OG0001117	4
Athal_NC_003070.9:1013652-1017957	0.276315252438676	OG0001057	5
Athal_NC_003070.9:10147605-10149780	0.784416962572956	OG0005337	2
Athal_NC_003070.9:10149791-10151407	0.78437614791233	OG0010402	1
Athal_NC_003070.9:10157494-10158805	0.784335333251704	OG0008120	4
Athal_NC_003070.9:10162795-10164452	0.784294518591078	OG0008120	4
Athal_NC_003070.9:10168717-10169916	0.784253703930452	OG0018354	1
Athal_NC_003070.9:10171683-10173071	0.784212889269826	OG0008120	4
Athal_NC_003070.9:10174187-10178521	0.7841720746092	OG0010403	1
Athal_NC_003070.9:10178902-10180225	0.784131259948574	OG0002332	3
Athal_NC_003070.9:10180302-10182788	0.784090445287947	OG0004394	1
Athal_NC_003070.9:1018100-1019247	0.27627443777805	OG0002906	2
Athal_NC_003070.9:10183390-10184512	0.784049630627321	OG0005338	2
Athal_NC_003070.9:10190137-10195213	0.784008815966695	OG0005339	2
Athal_NC_003070.9:1019311-1022108	0.276233623117424	OG0004436	2
Athal_NC_003070.9:10198764-10200255	0.726909105750786	OG0013946	1
Athal_NC_003070.9:10202414-10203491	0.665115709562875	OG0007214	1
Athal_NC_003070.9:10207577-10210488	0.665074894902249	OG0009182	1
Athal_NC_003070.9:10210520-10212722	0.665034080241623	OG0007215	1
Athal_NC_003070.9:10214681-10216563	0.664993265580997	OG0002331	4
Athal_NC_003070.9:10216779-10219942	0.664952450920371	OG0001248	3
Athal_NC_003070.9:1022251-1023719	0.276192808456798	OG0021540	1
Athal_NC_003070.9:10223266-10224799	0.664911636259744	OG0001328	3
Athal_NC_003070.9:10224815-10226322	0.664870821599118	OG0009181	1
Athal_NC_003070.9:10229808-10231384	0.664830006938492	OG0010404	1
Athal_NC_003070.9:10236337-10237990	0.664789192277866	OG0002497	2
Athal_NC_003070.9:10244453-10245874	0.66474837761724	OG0010405	1
Athal_NC_003070.9:1024740-1027616	0.276151993796172	OG0001664	3
Athal_NC_003070.9:10247707-10249704	0.664707562956614	OG0010406	1
Athal_NC_003070.9:10252241-10254792	0.664666748295988	OG0002346	3
Athal_NC_003070.9:10255250-10258343	0.664625933635362	OG0007216	1
Athal_NC_003070.9:10258248-10261232	0.664585118974736	OG0001900	2
Athal_NC_003070.9:10264043-10266917	0.66454430431411	OG0007217	1
Athal_NC_003070.9:10268421-10273821	0.664503489653483	OG0003703	2
Athal_NC_003070.9:10274048-10275539	0.664462674992857	OG0009086	1
Athal_NC_003070.9:10277890-10283225	0.664421860332231	OG0003703	2
Athal_NC_003070.9:1027853-1029119	0.276111179135546	OG0001914	3
Athal_NC_003070.9:10283500-10286164	0.664381045671605	OG0016926	1
Athal_NC_003070.9:10286067-10287904	0.664340231010979	OG0009183	2
Athal_NC_003070.9:10288129-10289666	0.664299416350353	OG0009183	2
Athal_NC_003070.9:10289998-10294630	0.664258601689727	OG0000540	3
Athal_NC_003070.9:10297750-10300008	0.555691604424309	OG0005866	3
Athal_NC_003070.9:10301377-10302099	0.423452103995755	OG0000143	9
Athal_NC_003070.9:10302585-10303418	0.423411289335129	OG0000143	9
Athal_NC_003070.9:10304507-10305108	0.423370474674503	OG0000143	9
Athal_NC_003070.9:10305553-10306595	0.423329660013877	OG0000143	9
Athal_NC_003070.9:10307352-10308246	0.423288845353251	OG0000143	9
Athal_NC_003070.9:1030957-1036264	0.276070364474919	OG0012031	1
Athal_NC_003070.9:10310131-10314147	0.423248030692625	OG0000583	4
Athal_NC_003070.9:10317936-10318711	0.423207216031999	OG0015289	1
Athal_NC_003070.9:10319732-10320402	0.423166401371373	OG0000143	9
Athal_NC_003070.9:10321011-10321978	0.423125586710747	OG0000143	9
Athal_NC_003070.9:10322423-10323239	0.42308477205012	OG0000143	9
Athal_NC_003070.9:10323636-10324826	0.423043957389494	OG0004850	2
Athal_NC_003070.9:10324745-10326848	0.423003142728868	OG0004851	2
Athal_NC_003070.9:10327346-10328105	0.422962328068242	OG0020936	1
Athal_NC_003070.9:10330425-10332326	0.422921513407616	OG0002924	3
Athal_NC_003070.9:10332371-10335714	0.42288069874699	OG0024870	1
Athal_NC_003070.9:10338443-10339146	0.422839884086364	OG0006220	2
Athal_NC_003070.9:10339992-10341832	0.422799069425738	OG0002924	3
Athal_NC_003070.9:10347363-10349017	0.422758254765112	OG0021391	3
Athal_NC_003070.9:10349455-10353833	0.422717440104486	OG0009531	1
Athal_NC_003070.9:10355638-10356482	0.422676625443859	OG0002045	4
Athal_NC_003070.9:1036493-1040262	0.276029549814293	OG0008400	1
Athal_NC_003070.9:10371675-10374005	0.422635810783233	OG0001755	4
Athal_NC_003070.9:10375599-10377717	0.422594996122607	OG0001755	4
Athal_NC_003070.9:10377790-10378961	0.422554181461981	OG0005895	3
Athal_NC_003070.9:10379020-10382153	0.422513366801355	OG0003539	1
Athal_NC_003070.9:10384945-10387441	0.422472552140729	OG0010752	1
Athal_NC_003070.9:10387514-10389286	0.422431737480103	OG0021136	1
Athal_NC_003070.9:10393659-10399873	0.422390922819477	OG0000038	5
Athal_NC_003070.9:10400564-10405913	0.555650789763683	OG0016068	2
Athal_NC_003070.9:1040375-1042892	0.275988735153667	OG0002947	2
Athal_NC_003070.9:10407220-10413119	0.555609975103057	OG0016068	2
Athal_NC_003070.9:10413881-10420774	0.555569160442431	OG0000038	5
Athal_NC_003070.9:10422292-10424513	0.555528345781805	OG0002591	2
Athal_NC_003070.9:1042362-1043887	0.275947920493041	OG0005387	2
Athal_NC_003070.9:10424463-10425801	0.555487531121179	OG0002910	3
Athal_NC_003070.9:10425622-10426947	0.555446716460553	OG0024871	1
Athal_NC_003070.9:10426950-10427615	0.555405901799927	OG0002910	3
Athal_NC_003070.9:10429718-10432123	0.5553650871393	OG0008430	1
Athal_NC_003070.9:10432599-10435441	0.555324272478674	OG0006741	1
Athal_NC_003070.9:10435374-10437558	0.555283457818048	OG0009530	1
Athal_NC_003070.9:10437657-10440786	0.555242643157422	OG0004104	3
Athal_NC_003070.9:10441053-10445657	0.555201828496796	OG0004104	3
Athal_NC_003070.9:104440-105330	0.626219337986205	OG0008393	1
Athal_NC_003070.9:10445619-10447753	0.55516101383617	OG0000484	5
Athal_NC_003070.9:10447347-10449969	0.555120199175544	OG0012066	1
Athal_NC_003070.9:10454433-10455874	0.555079384514918	OG0002950	2
Athal_NC_003070.9:1045598-1049864	0.275907105832415	OG0000784	3
Athal_NC_003070.9:10459457-10462967	0.555038569854292	OG0003490	1
Athal_NC_003070.9:10463029-10467452	0.554997755193666	OG0001499	4
Athal_NC_003070.9:10467956-10472211	0.554956940533039	OG0008429	1
Athal_NC_003070.9:10472280-10473502	0.554916125872413	OG0000314	7
Athal_NC_003070.9:10474656-10475969	0.554875311211787	OG0000314	7
Athal_NC_003070.9:10477885-10479114	0.554834496551161	OG0000314	7
Athal_NC_003070.9:10479007-10486824	0.554793681890535	OG0009529	1
Athal_NC_003070.9:10491698-10494598	0.554752867229909	OG0006124	1
Athal_NC_003070.9:10494627-10496205	0.554712052569283	OG0017083	2
Athal_NC_003070.9:10496730-10497287	0.554671237908657	OG0004489	4
Athal_NC_003070.9:10498310-10499462	0.554630423248031	OG0001822	4
Athal_NC_003070.9:10498351-10501427	0.694706338516795	OG0001822	4
Athal_NC_003070.9:10503239-10506189	0.804701848904126	OG0008428	2
Athal_NC_003070.9:1050505-1051194	0.275866291171789	OG0004030	2
Athal_NC_003070.9:10507533-10509151	0.8046610342435	OG0009528	1
Athal_NC_003070.9:10509156-10512558	0.804620219582874	OG0010751	1
Athal_NC_003070.9:1051312-1056827	0.275825476511163	OG0003168	2
Athal_NC_003070.9:10513194-10516385	0.804579404922248	OG0013103	1
Athal_NC_003070.9:10515874-10516347	0.804538590261622	OG0018753	1
Athal_NC_003070.9:10537457-10540044	0.804497775600996	OG0001821	3
Athal_NC_003070.9:10543022-10544594	0.80445696094037	OG0018752	1
Athal_NC_003070.9:10545087-10545906	0.804416146279744	OG0012948	5
Athal_NC_003070.9:10546511-10548236	0.804375331619118	OG0010750	1
Athal_NC_003070.9:10550855-10553295	0.804334516958491	OG0003452	2
Athal_NC_003070.9:10559496-10561545	0.804293702297865	OG0003052	2
Athal_NC_003070.9:1057041-1059454	0.275784661850537	OG0001637	4
Athal_NC_003070.9:10571310-10573365	0.804252887637239	OG0000713	5
Athal_NC_003070.9:10581735-10583949	0.804212072976613	OG0012227	1
Athal_NC_003070.9:10584105-10586680	0.804171258315987	OG0004207	2
Athal_NC_003070.9:10587471-10590209	0.804130443655361	OG0012228	1
Athal_NC_003070.9:1059470-1061209	0.275743847189911	OG0018729	1
Athal_NC_003070.9:10596352-10597341	0.804089628994735	OG0005624	2
Athal_NC_003070.9:10598542-10599696	0.804048814334109	OG0000371	6
Athal_NC_003070.9:1061297-1063809	0.275703032529285	OG0012032	1
Athal_NC_003070.9:10618893-10620067	0.870168564548386	OG0006839	2
Athal_NC_003070.9:10625000-10627135	0.87012774988776	OG0002912	3
Athal_NC_003070.9:10627185-10630630	0.870086935227134	OG0004895	2
Athal_NC_003070.9:10632720-10635581	0.870046120566508	OG0001154	3
Athal_NC_003070.9:10638878-10640941	0.870005305905881	OG0005217	2
Athal_NC_003070.9:10641031-10646195	0.869964491245255	OG0008544	1
Athal_NC_003070.9:1064264-1071080	0.275662217868658	OG0007449	1
Athal_NC_003070.9:10646842-10647650	0.869923676584629	OG0018903	1
Athal_NC_003070.9:10650914-10651829	0.869882861924003	OG0005602	1
Athal_NC_003070.9:10654800-10658900	0.869842047263377	OG0009705	1
Athal_NC_003070.9:10662621-10664668	0.869801232602751	OG0006840	1
Athal_NC_003070.9:10670129-10672740	0.869760417942125	OG0010921	1
Athal_NC_003070.9:10672973-10675455	0.869719603281499	OG0004871	2
Athal_NC_003070.9:10680079-10683137	0.869678788620873	OG0006841	1
Athal_NC_003070.9:10685822-10690988	0.869637973960247	OG0003053	1
Athal_NC_003070.9:10709999-10711667	0.12799477572344	OG0003048	4
Athal_NC_003070.9:10715482-10718997	0.127953961062814	OG0008545	1
Athal_NC_003070.9:10719065-10720843	0.127913146402188	OG0012229	1
Athal_NC_003070.9:10722183-10723247	0.127872331741562	OG0009706	1
Athal_NC_003070.9:10727317-10738092	0.127831517080935	OG0001089	4
Athal_NC_003070.9:1073274-1075568	0.275621403208032	OG0012033	1
Athal_NC_003070.9:10738699-10747563	0.127790702420309	OG0001089	4
Athal_NC_003070.9:10748261-10756695	0.127749887759683	OG0001089	4
Athal_NC_003070.9:1075543-1080630	0.275580588547406	OG0003729	2
Athal_NC_003070.9:10758743-10762429	0.127709073099057	OG0000749	3
Athal_NC_003070.9:10762708-10769616	0.127668258438431	OG0006201	1
Athal_NC_003070.9:10769722-10770775	0.127627443777805	OG0002174	4
Athal_NC_003070.9:10770813-10775428	0.127586629117179	OG0007478	1
Athal_NC_003070.9:10779111-10786666	0.127545814456553	OG0012059	1
Athal_NC_003070.9:10786979-10788683	0.127504999795927	OG0018744	1
Athal_NC_003070.9:10788226-10790241	0.127464185135301	OG0018745	1
Athal_NC_003070.9:10790022-10792725	0.127423370474675	OG0003822	1
Athal_NC_003070.9:10796124-10801093	0.277253989633076	OG0006116	3
Athal_NC_003070.9:10804450-10806428	0.47014407575201	OG0004587	2
Athal_NC_003070.9:10806930-10809184	0.470103261091384	OG0006533	2
Athal_NC_003070.9:10809200-10809939	0.470062446430758	OG0018746	1
Athal_NC_003070.9:1081024-1084431	0.27553977388678	OG0014277	1
Athal_NC_003070.9:10810397-10813700	0.470021631770132	OG0008414	1
Athal_NC_003070.9:10814612-10816615	0.469980817109506	OG0000300	4
Athal_NC_003070.9:10816616-10819419	0.46994000244888	OG0004588	1
Athal_NC_003070.9:10819495-10822055	0.469899187788254	OG0005129	3
Athal_NC_003070.9:10822173-10823903	0.469858373127627	OG0005129	3
Athal_NC_003070.9:10824637-10826405	0.469817558467001	OG0014788	2
Athal_NC_003070.9:10828373-10831656	0.469776743806375	OG0010737	1
Athal_NC_003070.9:10831673-10835635	0.469735929145749	OG0009521	1
Athal_NC_003070.9:10835735-10840872	0.469695114485123	OG0004979	3
Athal_NC_003070.9:10841107-10845242	0.469654299824497	OG0003278	3
Athal_NC_003070.9:10846513-10850724	0.469613485163871	OG0004589	1
Athal_NC_003070.9:10854517-10858280	0.469572670503245	OG0001353	4
Athal_NC_003070.9:10858232-10860322	0.469531855842619	OG0006737	2
Athal_NC_003070.9:10860619-10865074	0.469491041181993	OG0000747	5
Athal_NC_003070.9:1086170-1096510	0.275498959226154	OG0001123	6
Athal_NC_003070.9:10868218-10871297	0.469450226521366	OG0003823	2
Athal_NC_003070.9:10876758-10879143	0.46940941186074	OG0003532	2
Athal_NC_003070.9:10879173-10880188	0.469368597200114	OG0003533	2
Athal_NC_003070.9:10881479-10886472	0.469327782539488	OG0003532	2
Athal_NC_003070.9:10887607-10890383	0.469286967878862	OG0005019	1
Athal_NC_003070.9:10892445-10894714	0.469246153218236	OG0000239	6
Athal_NC_003070.9:108946-111699	0.626178523325579	OG0004142	2
Athal_NC_003070.9:10895252-10897127	0.46920533855761	OG0014797	2
Athal_NC_003070.9:10897925-10899975	0.469164523896984	OG0013100	2
Athal_NC_003070.9:10900681-10902626	0.75237745398147	OG0013100	2
Athal_NC_003070.9:10902995-10904739	0.752336639320844	OG0000239	6
Athal_NC_003070.9:10904775-10905724	0.752295824660218	OG0021559	1
Athal_NC_003070.9:10905731-10909756	0.752255009999592	OG0006386	1
Athal_NC_003070.9:10918278-10920709	0.752214195338966	OG0000035	10
Athal_NC_003070.9:10923919-10926561	0.75217338067834	OG0002183	3
Athal_NC_003070.9:10932713-10934066	0.752132566017714	OG0002183	3
Athal_NC_003070.9:10935684-10936396	0.752091751357088	OG0024258	1
Athal_NC_003070.9:10936765-10941968	0.752050936696461	OG0003824	3
Athal_NC_003070.9:10936923-10938099	0.752010122035835	OG0005455	3
Athal_NC_003070.9:10942648-10944727	0.751969307375209	OG0018747	1
Athal_NC_003070.9:10944908-10949482	0.751928492714583	OG0001441	4
Athal_NC_003070.9:10960908-10963231	0.751887678053957	OG0010738	1
Athal_NC_003070.9:1096882-1099901	0.275458144565528	OG0003722	3
Athal_NC_003070.9:10974445-10976298	0.751846863393331	OG0007461	1
Athal_NC_003070.9:10979646-10980725	0.751806048732705	OG0010739	1
Athal_NC_003070.9:10985063-10986295	0.751765234072079	OG0003279	4
Athal_NC_003070.9:10986496-10989593	0.751724419411453	OG0005562	2
Athal_NC_003070.9:10991478-10993083	0.751683604750827	OG0005020	1
Athal_NC_003070.9:10993002-10994148	0.7516427900902	OG0010740	1
Athal_NC_003070.9:10994243-10996223	0.751601975429574	OG0003280	2
Athal_NC_003070.9:10996870-11000809	0.783968001306069	OG0005563	2
Athal_NC_003070.9:11000862-11003226	0.804007999673483	OG0006117	2
Athal_NC_003070.9:11035992-11037508	0.803967185012857	OG0007462	1
Athal_NC_003070.9:11037552-11040084	0.80392637035223	OG0010741	1
Athal_NC_003070.9:11040250-11043751	0.803885555691604	OG0010742	1
Athal_NC_003070.9:11044628-11045466	0.803844741030978	OG0021560	2
Athal_NC_003070.9:1104493-1106241	0.783927186645443	OG0000819	5
Athal_NC_003070.9:11046969-11047816	0.803803926370352	OG0021560	2
Athal_NC_003070.9:11053377-11054567	0.803763111709726	OG0014289	5
Athal_NC_003070.9:11054731-11056959	0.8037222970491	OG0005021	3
Athal_NC_003070.9:11057105-11059037	0.803681482388474	OG0008415	2
Athal_NC_003070.9:1106354-1108725	0.783886371984817	OG0009500	1
Athal_NC_003070.9:11069510-11072564	0.803640667727848	OG0008416	1
Athal_NC_003070.9:11075398-11079289	0.803599853067222	OG0010743	1
Athal_NC_003070.9:11084666-11088589	0.803559038406596	OG0005022	2
Athal_NC_003070.9:1109395-1114155	0.783845557324191	OG0010718	1
Athal_NC_003070.9:11104237-11108095	0.967715603444757	OG0001144	3
Athal_NC_003070.9:11114693-11116195	0.967674788784131	OG0004033	3
Athal_NC_003070.9:11117941-11119785	0.967633974123505	OG0018426	1
Athal_NC_003070.9:11119827-11122675	0.967593159462879	OG0015969	1
Athal_NC_003070.9:11122604-11124220	0.967552344802253	OG0002949	2
Athal_NC_003070.9:11133460-11135189	0.967511530141627	OG0009248	1
Athal_NC_003070.9:11140471-11142716	0.967470715481001	OG0011762	1
Athal_NC_003070.9:11142461-11144717	0.967429900820375	OG0003503	4
Athal_NC_003070.9:1114375-1119739	0.783804742663565	OG0008401	1
Athal_NC_003070.9:11144772-11146930	0.967389086159749	OG0008187	1
Athal_NC_003070.9:11146923-11147547	0.967348271499123	OG0004443	2
Athal_NC_003070.9:11156698-11158683	0.967307456838496	OG0009249	1
Athal_NC_003070.9:11158618-11163274	0.96726664217787	OG0005349	2
Athal_NC_003070.9:11163858-11164928	0.967225827517244	OG0011763	1
Athal_NC_003070.9:11169450-11170396	0.967185012856618	OG0019448	1
Athal_NC_003070.9:11175559-11177362	0.967144198195992	OG0000711	4
Athal_NC_003070.9:11181504-11185396	0.967103383535366	OG0003449	2
Athal_NC_003070.9:11188120-11192585	0.96706256887474	OG0003449	2
Athal_NC_003070.9:11193625-11196397	0.967021754214114	OG0002519	2
Athal_NC_003070.9:1119699-1122786	0.783763928002939	OG0000655	3
Athal_NC_003070.9:11198353-11200141	0.913799436757683	OG0007275	2
Athal_NC_003070.9:11212958-11214567	0.80351822374597	OG0005391	1
Athal_NC_003070.9:11214676-11216141	0.803477409085343	OG0007276	1
Athal_NC_003070.9:11216810-11217546	0.803436594424717	OG0006564	1
Athal_NC_003070.9:11217695-11219618	0.803395779764091	OG0003730	2
Athal_NC_003070.9:11221267-11222827	0.803354965103465	OG0004891	1
Athal_NC_003070.9:112263-113947	0.626137708664952	OG0013744	1
Athal_NC_003070.9:11232322-11237594	0.803314150442839	OG0011764	1
Athal_NC_003070.9:11246817-11249587	0.803273335782213	OG0010473	1
Athal_NC_003070.9:11249600-11253915	0.803232521121587	OG0004892	2
Athal_NC_003070.9:11253912-11255737	0.803191706460961	OG0012977	1
Athal_NC_003070.9:1125515-1128788	0.783723113342313	OG0005965	2
Athal_NC_003070.9:11255836-11258814	0.803150891800335	OG0010474	1
Athal_NC_003070.9:11259851-11261234	0.803110077139709	OG0000745	4
Athal_NC_003070.9:11261443-11263364	0.803069262479083	OG0007277	2
Athal_NC_003070.9:11262918-11264963	0.803028447818456	OG0001330	4
Athal_NC_003070.9:11265816-11271701	0.80298763315783	OG0009250	1
Athal_NC_003070.9:11271228-11273294	0.802946818497204	OG0014219	1
Athal_NC_003070.9:11273573-11276636	0.802906003836578	OG0012978	1
Athal_NC_003070.9:11277417-11278462	0.802865189175952	OG0013783	3
Athal_NC_003070.9:11281188-11282468	0.802824374515326	OG0024097	1
Athal_NC_003070.9:1128149-1129689	0.783682298681686	OG0000748	4
Athal_NC_003070.9:11310997-11311989	0.422350108158851	OG0017238	2
Athal_NC_003070.9:11312961-11316582	0.422309293498225	OG0011111	1
Athal_NC_003070.9:11318528-11319547	0.422268478837598	OG0014352	2
Athal_NC_003070.9:11322692-11324176	0.422227664176972	OG0014352	2
Athal_NC_003070.9:11326257-11330791	0.422186849516346	OG0005158	1
Athal_NC_003070.9:11330924-11333540	0.42214603485572	OG0006938	1
Athal_NC_003070.9:11337536-11341889	0.422105220195094	OG0001854	4
Athal_NC_003070.9:11343854-11347945	0.422064405534468	OG0001854	4
Athal_NC_003070.9:11349697-11355587	0.422023590873842	OG0001854	4
Athal_NC_003070.9:11356085-11358095	0.421982776213216	OG0009189	2
Athal_NC_003070.9:11359512-11364288	0.42194196155259	OG0008711	1
Athal_NC_003070.9:1136078-1138663	0.78364148402106	OG0000947	4
Athal_NC_003070.9:11365285-11369839	0.421901146891964	OG0006778	3
Athal_NC_003070.9:11372394-11374301	0.421860332231338	OG0001276	5
Athal_NC_003070.9:11374760-11377885	0.421819517570711	OG0006937	1
Athal_NC_003070.9:11377879-11379414	0.421778702910085	OG0024872	1
Athal_NC_003070.9:11391199-11394748	0.421737888249459	OG0012423	1
Athal_NC_003070.9:11394690-11396018	0.421697073588833	OG0013275	1
Athal_NC_003070.9:11396402-11399714	0.421656258928207	OG0011117	1
Athal_NC_003070.9:11399607-11406809	0.727194808375168	OG0009854	1
Athal_NC_003070.9:1140278-1141564	0.783600669360434	OG0000421	5
Athal_NC_003070.9:11410766-11412233	0.899310232235419	OG0007723	1
Athal_NC_003070.9:11412392-11414502	0.899269417574793	OG0007488	2
Athal_NC_003070.9:11414695-11416444	0.899228602914167	OG0007722	1
Athal_NC_003070.9:1141558-1143130	0.783559854699808	OG0000820	5
Athal_NC_003070.9:11416451-11418464	0.899187788253541	OG0002319	3
Athal_NC_003070.9:11418589-11420961	0.899146973592915	OG0002319	3
Athal_NC_003070.9:114202-116407	0.626096894004326	OG0009496	1
Athal_NC_003070.9:11422636-11423684	0.899106158932289	OG0021561	1
Athal_NC_003070.9:11423990-11426818	0.899065344271662	OG0014351	1
Athal_NC_003070.9:11430100-11434115	0.899024529611036	OG0002925	2
Athal_NC_003070.9:11434060-11436607	0.89898371495041	OG0012913	1
Athal_NC_003070.9:1143436-1147091	0.783519040039182	OG0001141	3
Athal_NC_003070.9:11436719-11440275	0.898942900289784	OG0003985	1
Athal_NC_003070.9:11445490-11450232	0.898902085629158	OG0003322	3
Athal_NC_003070.9:11450337-11452068	0.898861270968532	OG0018280	1
Athal_NC_003070.9:11456802-11463896	0.898820456307906	OG0007172	1
Athal_NC_003070.9:11461855-11463857	0.89877964164728	OG0012422	1
Athal_NC_003070.9:11464934-11469207	0.898738826986654	OG0006936	1
Athal_NC_003070.9:11470056-11471481	0.898698012326028	OG0005126	2
Athal_NC_003070.9:1147297-1148533	0.783478225378556	OG0005547	1
Athal_NC_003070.9:11475623-11478548	0.898657197665401	OG0003397	7
Athal_NC_003070.9:11479133-11479654	0.898616383004775	OG0013685	1
Athal_NC_003070.9:11479763-11482890	0.898575568344149	OG0009853	1
Athal_NC_003070.9:1148564-1154659	0.78343741071793	OG0001519	4
Athal_NC_003070.9:11488002-11489318	0.898534753683523	OG0024513	1
Athal_NC_003070.9:11508285-11508909	0.508713930043672	OG0016910	3
Athal_NC_003070.9:11509341-11512040	0.508673115383046	OG0016910	3
Athal_NC_003070.9:11514594-11515595	0.508632300722419	OG0001262	10
Athal_NC_003070.9:11528385-11531350	0.508591486061793	OG0006236	1
Athal_NC_003070.9:11532199-11534639	0.508550671401167	OG0006287	1
Athal_NC_003070.9:11534607-11536437	0.508509856740541	OG0011116	1
Athal_NC_003070.9:11537242-11539896	0.508469042079915	OG0010338	1
Athal_NC_003070.9:11539993-11544166	0.508428227419289	OG0007721	1
Athal_NC_003070.9:11546160-11548016	0.508387412758663	OG0002118	2
Athal_NC_003070.9:1154764-1157813	0.783396596057304	OG0018730	1
Athal_NC_003070.9:11556744-11558702	0.508346598098037	OG0006387	1
Athal_NC_003070.9:11558755-11561899	0.508305783437411	OG0003184	2
Athal_NC_003070.9:11562742-11564833	0.508264968776785	OG0024873	1
Athal_NC_003070.9:11565494-11568645	0.508224154116159	OG0003063	2
Athal_NC_003070.9:11568654-11570438	0.508183339455532	OG0011115	1
Athal_NC_003070.9:11575320-11578030	0.508142524794906	OG0003705	2
Athal_NC_003070.9:11586516-11590035	0.50810171013428	OG0019094	1
Athal_NC_003070.9:11592927-11596056	0.508060895473654	OG0007720	1
Athal_NC_003070.9:11601671-11605174	0.694665523856169	OG0008700	1
Athal_NC_003070.9:11605652-11607866	0.694624709195543	OG0005125	2
Athal_NC_003070.9:11607854-11609968	0.694583894534917	OG0012421	1
Athal_NC_003070.9:11610114-11610625	0.694543079874291	OG0001634	1
Athal_NC_003070.9:11611998-11617419	0.694502265213665	OG0002819	2
Athal_NC_003070.9:1161289-1161982	0.783355781396678	OG0005548	3
Athal_NC_003070.9:11625616-11630745	0.694461450553039	OG0003152	2
Athal_NC_003070.9:1162905-1164861	0.783314966736052	OG0001249	3
Athal_NC_003070.9:11639741-11640393	0.694420635892413	OG0005157	2
Athal_NC_003070.9:11640558-11641889	0.694379821231786	OG0004223	2
Athal_NC_003070.9:11646189-11647001	0.69433900657116	OG0018227	2
Athal_NC_003070.9:11651327-11653380	0.694298191910534	OG0002490	5
Athal_NC_003070.9:11653500-11654833	0.694257377249908	OG0012746	1
Athal_NC_003070.9:11655156-11656073	0.694216562589282	OG0016143	1
Athal_NC_003070.9:11656964-11660471	0.694175747928656	OG0001607	4
Athal_NC_003070.9:11661815-11662122	0.69413493326803	OG0024812	2
Athal_NC_003070.9:11663008-11666120	0.694094118607404	OG0011114	1
Athal_NC_003070.9:11666886-11668690	0.694053303946778	OG0000814	5
Athal_NC_003070.9:11672766-11675387	0.694012489286152	OG0008710	1
Athal_NC_003070.9:1167288-1169034	0.783274152075426	OG0002180	2
Athal_NC_003070.9:11675531-11676748	0.693971674625525	OG0019093	1
Athal_NC_003070.9:11676925-11678692	0.693930859964899	OG0012420	1
Athal_NC_003070.9:116784-118845	0.6260560793437	OG0006093	2
Athal_NC_003070.9:11681734-11684520	0.693890045304273	OG0002391	3
Athal_NC_003070.9:11689064-11691588	0.693849230643647	OG0006286	1
Athal_NC_003070.9:11693799-11695575	0.693808415983021	OG0011113	1
Athal_NC_003070.9:11695596-11697964	0.693767601322395	OG0014850	1
