gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Athal_NC_003070.9:10109500-10111738	13.302337	4	0.051561927259398	OG0001614	3
Athal_NC_003070.9:1011151-1013365	1.757249	3	0.924245509713681	OG0003020	2
Athal_NC_003070.9:10112564-10114491	12.713982	3	0.0101820551460107	OG0012941	1
Athal_NC_003070.9:10114912-10115749	1.501968	2	0.776768622978862	OG0003928	1
Athal_NC_003070.9:10117715-10119085	9.698971	2	0.0596261149350385	OG0018352	1
Athal_NC_003070.9:10120300-10122973	4.082917	4	0.434447928969983	OG0008119	4
Athal_NC_003070.9:10124286-10127098	3.72691	4	0.270720482222132	OG0008119	4
Athal_NC_003070.9:10129027-10133992	2.604058	6	0.333156844377469	OG0004007	2
Athal_NC_003070.9:10134069-10136124	4.022285	3	0.124628354987171	OG0009180	1
Athal_NC_003070.9:10135451-10136241	4.022285	2	0.106259927503767	OG0018353	1
Athal_NC_003070.9:10136246-10139228	4.69874	4	0.038203070907832	OG0001117	4
Athal_NC_003070.9:1013652-1017957	4.255327	5	0.0364110292021342	OG0001057	5
Athal_NC_003070.9:10147605-10149780	2.003044	3	0.87960737995357	OG0005337	2
Athal_NC_003070.9:10149791-10151407	2.086637	2	0.421537083044842	OG0010402	1
Athal_NC_003070.9:10157494-10158805	3.244661	3	0.522217244328595	OG0008120	4
Athal_NC_003070.9:10162795-10164452	1.212481	2	0.911619761332627	OG0008120	4
Athal_NC_003070.9:10168717-10169916	1.837539	2	0.947175497902497	OG0018354	1
Athal_NC_003070.9:10171683-10173071	4.884062	2	0.42141489838309	OG0008120	4
Athal_NC_003070.9:10174187-10178521	3.117271	5	0.163645990306684	OG0010403	1
Athal_NC_003070.9:10178902-10180225	2.268809	2	0.874557080601149	OG0002332	3
Athal_NC_003070.9:10180302-10182788	1.374571	4	0.952836720563679	OG0004394	1
Athal_NC_003070.9:1018100-1019247	32.445827	2	0.00643505885227874	OG0002906	2
Athal_NC_003070.9:10183390-10184512	2.306314	2	0.712825316661915	OG0005338	2
Athal_NC_003070.9:10190137-10195213	1.337481	6	0.833217936708345	OG0005339	2
Athal_NC_003070.9:1019311-1022108	2.308038	4	0.0505029935242129	OG0004436	2
Athal_NC_003070.9:10198764-10200255	7.289645	2	0.262289740561235	OG0013946	1
Athal_NC_003070.9:10202414-10203491	6.783406	2	0.253899727120922	OG0007214	1
Athal_NC_003070.9:10207577-10210488	1.723376	4	0.420600333971409	OG0009182	1
Athal_NC_003070.9:10210520-10212722	3.825613	4	0.224086669653403	OG0007215	1
Athal_NC_003070.9:10214681-10216563	2.547051	2	0.0154767238219362	OG0002331	4
Athal_NC_003070.9:10216779-10219942	1.960011	4	0.13379220461858	OG0001248	3
Athal_NC_003070.9:1022251-1023719	1.403734	3	0.842300329898587	OG0021540	1
Athal_NC_003070.9:10223266-10224799	3.456598	3	0.214637722477905	OG0001328	3
Athal_NC_003070.9:10224815-10226322	17.068737	2	0.0211379464831182	OG0009181	1
Athal_NC_003070.9:10229808-10231384	2.384979	2	0.525108947990062	OG0010404	1
Athal_NC_003070.9:10236337-10237990	2.333187	3	0.0943265588726429	OG0002497	2
Athal_NC_003070.9:10244453-10245874	3.194666	3	0.365006312874191	OG0010405	1
Athal_NC_003070.9:1024740-1027616	1.565299	4	0.97108296338533	OG0001664	3
Athal_NC_003070.9:10247707-10249704	4.14653	3	0.147232517411314	OG0010406	1
Athal_NC_003070.9:10252241-10254792	3.106156	4	0.685741049973527	OG0002346	3
Athal_NC_003070.9:10255250-10258343	3.521952	4	0.467071233657802	OG0007216	1
Athal_NC_003070.9:10258248-10261232	1.300452	4	0.816152812283631	OG0001900	2
Athal_NC_003070.9:10264043-10266917	4.612604	4	0.00472447358774895	OG0007217	1
Athal_NC_003070.9:10268421-10273821	3.31371	7	0.116727080193866	OG0003703	2
Athal_NC_003070.9:10274048-10275539	14.783864	2	0.0843481448295524	OG0009086	1
Athal_NC_003070.9:10277890-10283225	2.235302	6	0.416731153015925	OG0003703	2
Athal_NC_003070.9:1027853-1029119	1.956542	2	0.846495336618743	OG0001914	3
Athal_NC_003070.9:10283500-10286164	1.476348	4	0.28420152323545	OG0016926	1
Athal_NC_003070.9:10286067-10287904	1.476348	3	0.809880666313689	OG0009183	2
Athal_NC_003070.9:10288129-10289666	2.544102	3	0.802753227711481	OG0009183	2
Athal_NC_003070.9:10289998-10294630	1.975592	6	0.672300737180793	OG0000540	3
Athal_NC_003070.9:10297750-10300008	2.285531	3	0.274304565633527	OG0005866	3
Athal_NC_003070.9:10301377-10302099	2.223127	2	0.729279517777868	OG0000143	9
Athal_NC_003070.9:10302585-10303418	3.957648	2	0.0850405245794811	OG0000143	9
Athal_NC_003070.9:10304507-10305108	4.626571	2	0.264366879811021	OG0000143	9
Athal_NC_003070.9:10305553-10306595	9.912167	2	0.00993768582250642	OG0000143	9
Athal_NC_003070.9:10307352-10308246	5.100346	2	0.168737017879689	OG0000143	9
Athal_NC_003070.9:1030957-1036264	1.298024	6	0.980368997678491	OG0012031	1
Athal_NC_003070.9:10310131-10314147	6.326979	5	0.165397303791797	OG0000583	4
Athal_NC_003070.9:10317936-10318711	2.031555	2	0.914389280332342	OG0015289	1
Athal_NC_003070.9:10319732-10320402	1.703375	1	0.970512768297153	OG0000143	9
Athal_NC_003070.9:10321011-10321978	2.354983	2	0.115586690017513	OG0000143	9
Athal_NC_003070.9:10322423-10323239	16.261169	2	0.0550645542296257	OG0000143	9
Athal_NC_003070.9:10323636-10324826	6.884059	2	0.276137335559809	OG0004850	2
Athal_NC_003070.9:10324745-10326848	7.232319	3	0.195739828126909	OG0004851	2
Athal_NC_003070.9:10327346-10328105	6.521931	2	0.249623263959598	OG0020936	1
Athal_NC_003070.9:10330425-10332326	6.012393	3	0.228851871461736	OG0002924	3
Athal_NC_003070.9:10332371-10335714	3.149275	5	0.040076569054698	OG0024870	1
Athal_NC_003070.9:10338443-10339146	1.762717	2	0.334704516759663	OG0006220	2
Athal_NC_003070.9:10339992-10341832	1.468125	3	0.528122836313281	OG0002924	3
Athal_NC_003070.9:10347363-10349017	3.386619	3	0.587056571498391	OG0021391	3
Athal_NC_003070.9:10349455-10353833	3.386619	6	0.137457744471144	OG0009531	1
Athal_NC_003070.9:10355638-10356482	11.220378	1	0.133832932839164	OG0002045	4
Athal_NC_003070.9:1036493-1040262	1.768301	5	0.909949904288682	OG0008400	1
Athal_NC_003070.9:10371675-10374005	1.907635	3	0.466786136113713	OG0001755	4
Athal_NC_003070.9:10375599-10377717	1.743877	3	0.756771066672097	OG0001755	4
Athal_NC_003070.9:10377790-10378961	1.638559	2	0.766505111391683	OG0005895	3
Athal_NC_003070.9:10379020-10382153	1.393534	4	0.907587667494807	OG0003539	1
Athal_NC_003070.9:10384945-10387441	1.597832	3	0.926281920742883	OG0010752	1
Athal_NC_003070.9:10387514-10389286	2.319954	3	0.477253288803812	OG0021136	1
Athal_NC_003070.9:10393659-10399873	4.70416	7	0.176964118437665	OG0000038	5
Athal_NC_003070.9:10400564-10405913	1.35757	7	0.783162953610557	OG0016068	2
Athal_NC_003070.9:1040375-1042892	1.82055	4	0.703050543721745	OG0002947	2
Athal_NC_003070.9:10407220-10413119	1.405761	7	0.7904533050951	OG0016068	2
Athal_NC_003070.9:10413881-10420774	1.668463	8	0.321590029731601	OG0000038	5
Athal_NC_003070.9:10422292-10424513	5.877715	3	0.237078972019712	OG0002591	2
Athal_NC_003070.9:1042362-1043887	1.82055	3	0.656579644035352	OG0005387	2
Athal_NC_003070.9:10424463-10425801	3.780219	3	0.459373599967417	OG0002910	3
Athal_NC_003070.9:10425622-10426947	3.399957	2	0.638985052743046	OG0024871	1
Athal_NC_003070.9:10426950-10427615	2.551182	2	0.751842951981428	OG0002910	3
Athal_NC_003070.9:10429718-10432123	1.953477	3	0.744267502952796	OG0008430	1
Athal_NC_003070.9:10432599-10435441	1.261851	3	0.974015395267381	OG0006741	1
Athal_NC_003070.9:10435374-10437558	1.148568	3	0.991813627662607	OG0009530	1
Athal_NC_003070.9:10437657-10440786	1.998043	4	0.763165397303792	OG0004104	3
Athal_NC_003070.9:10441053-10445657	3.767076	6	0.303873253777542	OG0004104	3
Athal_NC_003070.9:104440-105330	1.599378	2	0.958416486783692	OG0008393	1
Athal_NC_003070.9:10445619-10447753	3.541628	3	0.352624933816642	OG0000484	5
Athal_NC_003070.9:10447347-10449969	3.469903	4	0.494725695434366	OG0012066	1
Athal_NC_003070.9:10454433-10455874	7.186052	3	0.0778723577566896	OG0002950	2
Athal_NC_003070.9:1045598-1049864	1.605344	5	0.877530240703784	OG0000784	3
Athal_NC_003070.9:10459457-10462967	5.058456	5	0.0657760762432289	OG0003490	1
Athal_NC_003070.9:10463029-10467452	3.903149	5	0.345334582332098	OG0001499	4
Athal_NC_003070.9:10467956-10472211	2.702528	5	0.66199649737303	OG0008429	1
Athal_NC_003070.9:10472280-10473502	2.639498	2	0.564493137294832	OG0000314	7
Athal_NC_003070.9:10474656-10475969	1.905991	2	0.196595120759174	OG0000314	7
Athal_NC_003070.9:10477885-10479114	1.878597	2	0.927992506007413	OG0000314	7
Athal_NC_003070.9:10479007-10486824	1.801459	9	0.378242984564004	OG0009529	1
Athal_NC_003070.9:10491698-10494598	1.911143	4	0.661385574064269	OG0006124	1
Athal_NC_003070.9:10494627-10496205	1.911143	2	0.893740072496233	OG0017083	2
Athal_NC_003070.9:10496730-10497287	7.682598	1	0.242780922901478	OG0004489	4
Athal_NC_003070.9:10498310-10499462	3.387049	2	0.503482262859936	OG0001822	4
Athal_NC_003070.9:10498351-10501427	3.387049	4	0.278825398118356	OG0001822	4
Athal_NC_003070.9:10503239-10506189	3.653273	4	0.154278499572354	OG0008428	2
Athal_NC_003070.9:1050505-1051194	1.653451	2	0.594428379424103	OG0004030	2
Athal_NC_003070.9:10507533-10509151	3.366253	3	0.114975766708752	OG0009528	1
Athal_NC_003070.9:10509156-10512558	3.917949	4	0.297478923145848	OG0010751	1
Athal_NC_003070.9:1051312-1056827	1.226773	7	0.744593328717468	OG0003168	2
Athal_NC_003070.9:10513194-10516385	1.605093	4	0.401783896061581	OG0013103	1
Athal_NC_003070.9:10515874-10516347	7.603046	1	0.247016657842219	OG0018753	1
Athal_NC_003070.9:10537457-10540044	2.39859	4	0.745530077790901	OG0001821	3
Athal_NC_003070.9:10543022-10544594	3.83161	2	0.514478882417627	OG0018752	1
Athal_NC_003070.9:10545087-10545906	3.459642	2	0.61263389402517	OG0012948	5
Athal_NC_003070.9:10546511-10548236	2.013501	3	0.589744634056938	OG0010750	1
Athal_NC_003070.9:10550855-10553295	2.196635	3	0.680079827312345	OG0003452	2
Athal_NC_003070.9:10559496-10561545	1.513734	3	0.665458396122673	OG0003052	2
Athal_NC_003070.9:1057041-1059454	1.181688	3	0.980002443693235	OG0001637	4
Athal_NC_003070.9:10571310-10573365	1.624665	3	0.52690098969576	OG0000713	5
Athal_NC_003070.9:10581735-10583949	2.506599	3	0.741416527511913	OG0012227	1
Athal_NC_003070.9:10584105-10586680	1.884472	4	0.875901111880422	OG0004207	2
Athal_NC_003070.9:10587471-10590209	1.884472	4	0.371970838594062	OG0012228	1
Athal_NC_003070.9:1059470-1061209	1.181688	3	0.991772899442023	OG0018729	1
Athal_NC_003070.9:10596352-10597341	1.879938	2	0.926444833625219	OG0005624	2
Athal_NC_003070.9:10598542-10599696	3.352089	3	0.427524131470696	OG0000371	6
Athal_NC_003070.9:1061297-1063809	1.337561	4	0.95255162301959	OG0012032	1
Athal_NC_003070.9:10618893-10620067	2.117956	2	0.905673441127357	OG0006839	2
Athal_NC_003070.9:10625000-10627135	2.353135	3	0.65051113916833	OG0002912	3
Athal_NC_003070.9:10627185-10630630	2.434302	5	0.529222498269051	OG0004895	2
Athal_NC_003070.9:10632720-10635581	1.167065	3	0.453712377306235	OG0001154	3
Athal_NC_003070.9:10638878-10640941	2.795188	3	0.404431230399544	OG0005217	2
Athal_NC_003070.9:10641031-10646195	1.279631	6	0.776279884331854	OG0008544	1
Athal_NC_003070.9:1064264-1071080	1.496422	8	0.814034944813261	OG0007449	1
Athal_NC_003070.9:10646842-10647650	2.135063	2	0.772532888038122	OG0018903	1
Athal_NC_003070.9:10650914-10651829	4.679048	2	0.120514804708182	OG0005602	1
Athal_NC_003070.9:10654800-10658900	1.899261	5	0.826701421414898	OG0009705	1
Athal_NC_003070.9:10662621-10664668	5.829232	3	0.33014295605425	OG0006840	1
Athal_NC_003070.9:10670129-10672740	1.381113	4	0.975196513664318	OG0010921	1
Athal_NC_003070.9:10672973-10675455	1.711699	3	0.846536064839327	OG0004871	2
Athal_NC_003070.9:10680079-10683137	1.693699	4	0.626114935038488	OG0006841	1
Athal_NC_003070.9:10685822-10690988	5.878869	6	0.081130615403413	OG0003053	1
Athal_NC_003070.9:10709999-10711667	3.66463	3	0.20380401580255	OG0003048	4
Athal_NC_003070.9:10715482-10718997	2.288721	5	0.669979228607502	OG0008545	1
Athal_NC_003070.9:10719065-10720843	2.59179	3	0.751394941555003	OG0012229	1
Athal_NC_003070.9:10722183-10723247	2.805575	2	0.529303954710219	OG0009706	1
Athal_NC_003070.9:10727317-10738092	1.640108	12	0.600863438276382	OG0001089	4
Athal_NC_003070.9:1073274-1075568	1.261254	3	0.526127153504663	OG0012033	1
Athal_NC_003070.9:10738699-10747563	1.660049	9	0.57092819614711	OG0001089	4
Athal_NC_003070.9:10748261-10756695	1.082183	10	0.908198590803568	OG0001089	4
Athal_NC_003070.9:1075543-1080630	2.602163	7	0.394656457459374	OG0003729	2
Athal_NC_003070.9:10758743-10762429	2.499528	4	0.296419989410663	OG0000749	3
Athal_NC_003070.9:10762708-10769616	1.23982	8	0.947664236549505	OG0006201	1
Athal_NC_003070.9:10769722-10770775	1.598853	2	0.955646967783978	OG0002174	4
Athal_NC_003070.9:10770813-10775428	1.598853	5	0.943102675844092	OG0007478	1
Athal_NC_003070.9:10779111-10786666	1.376309	9	0.787398688551297	OG0012059	1
Athal_NC_003070.9:10786979-10788683	3.686145	3	0.240011403901764	OG0018744	1
Athal_NC_003070.9:10788226-10790241	3.686145	3	0.347533906243636	OG0018745	1
Athal_NC_003070.9:10790022-10792725	1.861904	4	0.639799617154727	OG0003822	1
Athal_NC_003070.9:10796124-10801093	3.410897	6	0.409970268398974	OG0006116	3
Athal_NC_003070.9:10804450-10806428	1.286518	3	0.666150775872602	OG0004587	2
Athal_NC_003070.9:10806930-10809184	1.38451	3	0.833177208487761	OG0006533	2
Athal_NC_003070.9:10809200-10809939	4.061976	2	0.234350181240582	OG0018746	1
Athal_NC_003070.9:1081024-1084431	6.093552	4	0.125076365413595	OG0014277	1
Athal_NC_003070.9:10810397-10813700	4.626917	5	0.20592188327292	OG0008414	1
Athal_NC_003070.9:10814612-10816615	3.903176	3	0.0971775343135258	OG0000300	4
Athal_NC_003070.9:10816616-10819419	6.62032	3	0.172932024599845	OG0004588	1
Athal_NC_003070.9:10819495-10822055	5.417891	4	0.0832892110943673	OG0005129	3
Athal_NC_003070.9:10822173-10823903	4.213809	3	0.264733433796277	OG0005129	3
Athal_NC_003070.9:10824637-10826405	3.92874	2	0.159776809351199	OG0014788	2
Athal_NC_003070.9:10828373-10831656	1.801445	5	0.301877570968924	OG0010737	1
Athal_NC_003070.9:10831673-10835635	2.041012	5	0.711318372500305	OG0009521	1
Athal_NC_003070.9:10835735-10840872	2.496444	6	0.285993564941148	OG0004979	3
Athal_NC_003070.9:10841107-10845242	1.738895	5	0.617847106259928	OG0003278	3
Athal_NC_003070.9:10846513-10850724	1.475587	6	0.686962896591048	OG0004589	1
Athal_NC_003070.9:10854517-10858280	2.406428	5	0.060114853582047	OG0001353	4
Athal_NC_003070.9:10858232-10860322	2.385499	3	0.0564900419500672	OG0006737	2
Athal_NC_003070.9:10860619-10865074	2.578266	5	0.458762676658657	OG0000747	5
Athal_NC_003070.9:1086170-1096510	1.226735	11	0.907302569950719	OG0001123	6
Athal_NC_003070.9:10868218-10871297	1.555022	4	0.436239970675681	OG0003823	2
Athal_NC_003070.9:10876758-10879143	4.555304	3	0.482059218832729	OG0003532	2
Athal_NC_003070.9:10879173-10880188	4.555304	2	0.254225552885594	OG0003533	2
Athal_NC_003070.9:10881479-10886472	1.348272	6	0.292591536675763	OG0003532	2
Athal_NC_003070.9:10887607-10890383	5.475598	3	0.288518714617358	OG0005019	1
Athal_NC_003070.9:10892445-10894714	4.704732	4	0.307538793630106	OG0000239	6
Athal_NC_003070.9:108946-111699	2.679018	4	0.56115342320694	OG0004142	2
Athal_NC_003070.9:10895252-10897127	2.851236	3	0.0735958945953651	OG0014797	2
Athal_NC_003070.9:10897925-10899975	1.776788	3	0.598256832159003	OG0013100	2
Athal_NC_003070.9:10900681-10902626	2.520158	3	0.626074206817904	OG0013100	2
Athal_NC_003070.9:10902995-10904739	2.882021	3	0.64859691280088	OG0000239	6
Athal_NC_003070.9:10904775-10905724	2.978779	2	0.718445811102513	OG0021559	1
Athal_NC_003070.9:10905731-10909756	3.328723	5	0.47098114283387	OG0006386	1
Athal_NC_003070.9:10918278-10920709	1.720328	4	0.347656090905388	OG0000035	10
Athal_NC_003070.9:10923919-10926561	3.420074	3	0.221561519977192	OG0002183	3
Athal_NC_003070.9:10932713-10934066	21.523312	2	0.0337636948641714	OG0002183	3
Athal_NC_003070.9:10935684-10936396	10.030725	1	0.16018409155704	OG0024258	1
Athal_NC_003070.9:10936765-10941968	2.141987	6	0.136072984971287	OG0003824	3
Athal_NC_003070.9:10936923-10938099	3.660868	2	0.582372826131226	OG0005455	3
Athal_NC_003070.9:10942648-10944727	3.348436	3	0.347819003787725	OG0018747	1
Athal_NC_003070.9:10944908-10949482	1.212113	5	0.72728383496925	OG0001441	4
Athal_NC_003070.9:10960908-10963231	2.077836	3	0.661100476520181	OG0010738	1
Athal_NC_003070.9:1096882-1099901	1.122536	4	0.986478230766098	OG0003722	3
Athal_NC_003070.9:10974445-10976298	1.948817	3	0.805237649167108	OG0007461	1
Athal_NC_003070.9:10979646-10980725	1.978619	2	0.85109762554474	OG0010739	1
Athal_NC_003070.9:10985063-10986295	2.21324	2	0.857777053720523	OG0003279	4
Athal_NC_003070.9:10986496-10989593	1.511557	4	0.744756241599804	OG0005562	2
Athal_NC_003070.9:10991478-10993083	3.348128	3	0.53667576263593	OG0005020	1
Athal_NC_003070.9:10993002-10994148	3.305866	2	0.571009652588278	OG0010740	1
Athal_NC_003070.9:10994243-10996223	3.305866	3	0.29971897527797	OG0003280	2
Athal_NC_003070.9:10996870-11000809	1.936292	5	0.118111839693724	OG0005563	2
Athal_NC_003070.9:11000862-11003226	4.721509	3	0.182584612878263	OG0006117	2
Athal_NC_003070.9:11035992-11037508	2.236361	2	0.283794241029609	OG0007462	1
Athal_NC_003070.9:11037552-11040084	3.025664	4	0.264448336252189	OG0010741	1
Athal_NC_003070.9:11040250-11043751	1.741237	5	0.509713680609294	OG0010742	1
Athal_NC_003070.9:11044628-11045466	62.179878	1	0.00708671038162343	OG0021560	2
Athal_NC_003070.9:1104493-1106241	4.026424	3	0.235409114975767	OG0000819	5
Athal_NC_003070.9:11046969-11047816	3.424966	2	0.091638496314096	OG0021560	2
Athal_NC_003070.9:11053377-11054567	4.98314	2	0.372500305461654	OG0014289	5
Athal_NC_003070.9:11054731-11056959	1.538009	3	0.933246446462754	OG0005021	3
Athal_NC_003070.9:11057105-11059037	2.487742	3	0.179611452775628	OG0008415	2
Athal_NC_003070.9:1106354-1108725	4.026424	4	0.425976459088502	OG0009500	1
Athal_NC_003070.9:11069510-11072564	2.220373	4	0.479411884494766	OG0008416	1
Athal_NC_003070.9:11075398-11079289	2.477551	5	0.542174072414776	OG0010743	1
Athal_NC_003070.9:11084666-11088589	2.936696	4	0.210687085081253	OG0005022	2
Athal_NC_003070.9:1109395-1114155	1.646465	6	0.316458273938012	OG0010718	1
Athal_NC_003070.9:11104237-11108095	2.2134	5	0.613977925304443	OG0001144	3
Athal_NC_003070.9:11114693-11116195	4.751599	2	0.187838553333605	OG0004033	3
Athal_NC_003070.9:11117941-11119785	4.043051	3	0.12169592310512	OG0018426	1
Athal_NC_003070.9:11119827-11122675	1.827695	4	0.476031442186291	OG0015969	1
Athal_NC_003070.9:11122604-11124220	1.827695	2	0.642161853948601	OG0002949	2
Athal_NC_003070.9:11133460-11135189	2.223095	3	0.554025984604733	OG0009248	1
Athal_NC_003070.9:11140471-11142716	2.94643	4	0.249053068871421	OG0011762	1
Athal_NC_003070.9:11142461-11144717	2.249877	4	0.290840223190649	OG0003503	4
Athal_NC_003070.9:1114375-1119739	2.0111	7	0.619720604406793	OG0008401	1
Athal_NC_003070.9:11144772-11146930	2.249877	3	0.639107237404798	OG0008187	1
Athal_NC_003070.9:11146923-11147547	3.948952	1	0.58220991324889	OG0004443	2
Athal_NC_003070.9:11156698-11158683	1.368829	3	0.904370138068668	OG0009249	1
Athal_NC_003070.9:11158618-11163274	1.756357	5	0.493218751272757	OG0005349	2
Athal_NC_003070.9:11163858-11164928	3.548555	2	0.375269824461369	OG0011763	1
Athal_NC_003070.9:11169450-11170396	3.839068	2	0.438520751028388	OG0019448	1
Athal_NC_003070.9:11175559-11177362	2.23009	3	0.739909583350303	OG0000711	4
Athal_NC_003070.9:11181504-11185396	1.999741	5	0.135828615647782	OG0003449	2
Athal_NC_003070.9:11188120-11192585	6.804926	5	0.101168899930762	OG0003449	2
Athal_NC_003070.9:11193625-11196397	1.906504	3	0.766708752494603	OG0002519	2
Athal_NC_003070.9:1119699-1122786	1.897037	4	0.54755019753187	OG0000655	3
Athal_NC_003070.9:11198353-11200141	3.857082	3	0.467600700525394	OG0007275	2
Athal_NC_003070.9:11212958-11214567	3.14317	2	0.584368508939844	OG0005391	1
Athal_NC_003070.9:11214676-11216141	4.84335	2	0.407037836516923	OG0007276	1
Athal_NC_003070.9:11216810-11217546	4.725401	1	0.474972508451106	OG0006564	1
Athal_NC_003070.9:11217695-11219618	3.738925	3	0.520710300166986	OG0003730	2
Athal_NC_003070.9:11221267-11222827	2.856839	3	0.314462591129394	OG0004891	1
Athal_NC_003070.9:112263-113947	3.005196	3	0.381256872887224	OG0013744	1
Athal_NC_003070.9:11232322-11237594	1.213213	6	0.699914470736773	OG0011764	1
Athal_NC_003070.9:11246817-11249587	2.592834	3	0.405571620575897	OG0010473	1
Athal_NC_003070.9:11249600-11253915	1.603127	5	0.760232965421741	OG0004892	2
Athal_NC_003070.9:11253912-11255737	1.432917	3	0.982201767604773	OG0012977	1
Athal_NC_003070.9:1125515-1128788	1.828022	5	0.9081171343624	OG0005965	2
Athal_NC_003070.9:11255836-11258814	1.639202	4	0.0918421374170162	OG0010474	1
Athal_NC_003070.9:11259851-11261234	4.366253	2	0.458803404879241	OG0000745	4
Athal_NC_003070.9:11261443-11263364	5.007008	3	0.388017757504175	OG0007277	2
Athal_NC_003070.9:11262918-11264963	5.007008	3	0.243554759092575	OG0001330	4
Athal_NC_003070.9:11265816-11271701	1.896711	7	0.106748666150776	OG0009250	1
Athal_NC_003070.9:11271228-11273294	14.103204	3	0.0252922249826905	OG0014219	1
Athal_NC_003070.9:11273573-11276636	1.972407	5	0.0375514193784874	OG0012978	1
Athal_NC_003070.9:11277417-11278462	3.011465	2	0.0116075428664522	OG0013783	3
Athal_NC_003070.9:11281188-11282468	8.441002	2	0.0382845273490001	OG0024097	1
Athal_NC_003070.9:1128149-1129689	2.092767	3	0.833951044678858	OG0000748	4
Athal_NC_003070.9:11310997-11311989	3.42147	2	0.331324074451187	OG0017238	2
Athal_NC_003070.9:11312961-11316582	1.676109	4	0.745652262452653	OG0011111	1
Athal_NC_003070.9:11318528-11319547	2.833561	2	0.506170325418483	OG0014352	2
Athal_NC_003070.9:11322692-11324176	5.321721	2	0.350873620331528	OG0014352	2
Athal_NC_003070.9:11326257-11330791	3.033884	6	0.368671852726754	OG0005158	1
Athal_NC_003070.9:11330924-11333540	4.41493	3	0.135014051236101	OG0006938	1
Athal_NC_003070.9:11337536-11341889	3.214168	6	0.50221968802183	OG0001854	4
Athal_NC_003070.9:11343854-11347945	2.094927	5	0.882132529629781	OG0001854	4
Athal_NC_003070.9:11349697-11355587	4.073444	6	0.107848328106545	OG0001854	4
Athal_NC_003070.9:11356085-11358095	2.12974	3	0.616625259642406	OG0009189	2
Athal_NC_003070.9:11359512-11364288	3.21326	6	0.451187227630025	OG0008711	1
Athal_NC_003070.9:1136078-1138663	1.697279	4	0.917362440434977	OG0000947	4
Athal_NC_003070.9:11365285-11369839	3.346963	6	0.506740520506659	OG0006778	3
Athal_NC_003070.9:11372394-11374301	2.600091	3	0.709241233250519	OG0001276	5
Athal_NC_003070.9:11374760-11377885	1.828812	4	0.856229381338329	OG0006937	1
Athal_NC_003070.9:11377879-11379414	2.838217	2	0.197654054494359	OG0024872	1
Athal_NC_003070.9:11391199-11394748	1.283686	5	0.128538264163239	OG0012423	1
Athal_NC_003070.9:11394690-11396018	4.635764	2	0.039139819981265	OG0013275	1
Athal_NC_003070.9:11396402-11399714	4.511246	5	0.321264203966929	OG0011117	1
Athal_NC_003070.9:11399607-11406809	2.647333	8	0.422636745000611	OG0009854	1
Athal_NC_003070.9:1140278-1141564	2.23332	2	0.803771433226082	OG0000421	5
Athal_NC_003070.9:11410766-11412233	8.657643	2	0.0890726184173014	OG0007723	1
Athal_NC_003070.9:11412392-11414502	3.120264	3	0.0828412006679428	OG0007488	2
Athal_NC_003070.9:11414695-11416444	2.109436	2	0.864456481896306	OG0007722	1
Athal_NC_003070.9:1141558-1143130	3.185787	3	0.54795747973771	OG0000820	5
Athal_NC_003070.9:11416451-11418464	2.195466	3	0.653484299270965	OG0002319	3
